TIME,IP_TOT_RECV_PKTS,IP_FWD,IP_UNK,IP_IN_PKTS_DISC,IP_IN_PKTS_DEL,IP_REQ_SENT,IP_OUT_PKTS_DROP,TCP_ACT_CONN,TCP_PASS_CONN,TCP_FAIL_CONN_ATTMP,TCP_CONN_RES_RECV,TCP_CONN_ESTAB,TCP_SEGM_RECV,TCP_SEGM_SENT,TCP_SEGM_RETANS,TCP_BAD_SEGM_RECV,TCP_REST_SENT,WLAN0_RX_BYTES,WLAN0_RX_PKTS,WLAN0_RX_ERR,WLAN0_RX_DROP,WLAN0_RX_OVERRUN,WLAN0_RX_MCAST,WLAN0_TX_BYTES,WLAN0_TX_PKTS,WLAN0_TX_ERR,WLAN0_TX_DROP,WLAN0_TX_OVERRUN,WLAN0_TX_MCAST
1670286267.928844,153610,0,0,152267,168054,20,1,134898,280499,4320,0,3,19260871,139044,0,2,0,0,331503199,279883,0,0,0,0,,,,,
1670286268.0334308,153611,0,0,152268,168055,20,1,134899,280499,4320,0,3,19260871,139044,0,2,0,0,331503199,279883,0,0,0,0,,,,,
1670286268.1466737,153611,0,0,152268,168055,20,1,134899,280499,4320,0,3,19260871,139044,0,2,0,0,331503199,279883,0,0,0,0,,,,,
1670286268.2450075,153611,0,0,152268,168055,20,1,134899,280499,4320,0,3,19260871,139044,0,2,0,0,331503199,279883,0,0,0,0,,,,,
1670286268.3421369,153611,0,0,152268,168055,20,1,134899,280499,4320,0,3,19260871,139044,0,2,0,0,331503199,279883,0,0,0,0,,,,,
1670286268.4404378,153611,0,0,152268,168055,20,1,134899,280499,4320,0,3,19260871,139044,0,2,0,0,331503199,279883,0,0,0,0,,,,,
1670286268.5422678,153611,0,0,152268,168055,20,1,134899,280499,4320,0,3,19260871,139044,0,2,0,0,331503199,279883,0,0,0,0,,,,,
1670286268.6421082,153611,0,0,152268,168055,20,1,134899,280499,4320,0,3,19260871,139044,0,2,0,0,331503199,279883,0,0,0,0,,,,,
1670286268.7408667,153611,0,0,152268,168055,20,1,134899,280499,4320,0,3,19260871,139044,0,2,0,0,331503199,279883,0,0,0,0,,,,,
1670286268.8378665,153611,0,0,152268,168055,20,1,134899,280499,4320,0,3,19260871,139044,0,2,0,0,331503199,279883,0,0,0,0,,,,,
1670286268.9340239,153611,0,0,152268,168055,20,1,134899,280499,4320,0,3,19260871,139044,0,2,0,0,331503199,279883,0,0,0,0,,,,,
1670286269.0302997,153611,0,0,152268,168055,20,1,134899,280499,4320,0,3,19260871,139044,0,2,0,0,331503199,279883,0,0,0,0,,,,,
1670286269.1263814,153611,0,0,152268,168055,20,1,134899,280499,4320,0,3,19260871,139044,0,2,0,0,331503199,279883,0,0,0,0,,,,,
1670286269.2226841,153611,0,0,152268,168055,20,1,134899,280499,4320,0,3,19260871,139044,0,2,0,0,331503199,279883,0,0,0,0,,,,,
1670286269.3188179,153611,0,0,152268,168055,20,1,134899,280499,4320,0,3,19260871,139044,0,2,0,0,331503199,279883,0,0,0,0,,,,,
1670286269.416442,153611,0,0,152268,168055,20,1,134899,280499,4320,0,3,19260871,139044,0,2,0,0,331503199,279883,0,0,0,0,,,,,
1670286269.5136511,153611,0,0,152268,168055,20,1,134899,280499,4320,0,3,19260871,139044,0,2,0,0,331503199,279883,0,0,0,0,,,,,
1670286269.6094415,153611,0,0,152268,168055,20,1,134899,280499,4320,0,3,19260871,139044,0,2,0,0,331503199,279883,0,0,0,0,,,,,
1670286269.7059991,153611,0,0,152268,168055,20,1,134899,280499,4320,0,3,19260871,139044,0,2,0,0,331503199,279883,0,0,0,0,,,,,
1670286269.8017802,153611,0,0,152268,168055,20,1,134899,280499,4320,0,3,19260871,139044,0,2,0,0,331503199,279883,0,0,0,0,,,,,
1670286269.8971593,153611,0,0,152268,168055,20,1,134899,280499,4320,0,3,19260871,139044,0,2,0,0,331503199,279883,0,0,0,0,,,,,
1670286269.992902,153611,0,0,152268,168055,20,1,134899,280499,4320,0,3,19260871,139044,0,2,0,0,331503199,279883,0,0,0,0,,,,,
1670286270.0927947,153611,0,0,152268,168055,20,1,134899,280499,4320,0,3,19260871,139044,0,2,0,0,331503199,279883,0,0,0,0,,,,,
1670286270.1920195,153611,0,0,152268,168055,20,1,134899,280499,4320,0,3,19260871,139044,0,2,0,0,331503199,279883,0,0,0,0,,,,,
1670286270.2881684,153611,0,0,152268,168055,20,1,134899,280499,4320,0,3,19260871,139044,0,2,0,0,331503199,279883,0,0,0,0,,,,,
1670286270.3839223,153611,0,0,152268,168055,20,1,134899,280499,4320,0,3,19260871,139044,0,2,0,0,331503199,279883,0,0,0,0,,,,,
1670286270.4801807,153611,0,0,152268,168055,20,1,134899,280499,4320,0,3,19260871,139044,0,2,0,0,331503199,279883,0,0,0,0,,,,,
1670286270.5762253,153611,0,0,152268,168055,20,1,134899,280499,4320,0,3,19260871,139044,0,2,0,0,331503199,279883,0,0,0,0,,,,,
1670286270.6724706,153611,0,0,152268,168055,20,1,134899,280499,4320,0,3,19260871,139044,0,2,0,0,331503199,279883,0,0,0,0,,,,,
1670286270.7693152,153611,0,0,152268,168055,20,1,134899,280499,4320,0,3,19260871,139044,0,2,0,0,331503199,279883,0,0,0,0,,,,,
1670286270.870836,153611,0,0,152268,168055,20,1,134899,280499,4320,0,3,19260871,139044,0,2,0,0,331503199,279883,0,0,0,0,,,,,
1670286270.9672773,153611,0,0,152268,168055,20,1,134899,280499,4320,0,3,19260871,139044,0,2,0,0,331503199,279883,0,0,0,0,,,,,
1670286271.063019,153611,0,0,152268,168055,20,1,134899,280499,4320,0,3,19260871,139044,0,2,0,0,331503199,279883,0,0,0,0,,,,,
1670286271.1591659,153611,0,0,152268,168055,20,1,134899,280499,4320,0,3,19260871,139044,0,2,0,0,331503199,279883,0,0,0,0,,,,,
1670286271.2549531,153611,0,0,152268,168055,20,1,134899,280499,4320,0,3,19260871,139044,0,2,0,0,331503199,279883,0,0,0,0,,,,,
1670286271.3507755,153611,0,0,152268,168055,20,1,134899,280499,4320,0,3,19260871,139044,0,2,0,0,331503199,279883,0,0,0,0,,,,,
1670286271.448875,153611,0,0,152268,168055,20,1,134899,280499,4320,0,3,19260871,139044,0,2,0,0,331503199,279883,0,0,0,0,,,,,
1670286271.546719,153611,0,0,152268,168055,20,1,134899,280499,4320,0,3,19260871,139044,0,2,0,0,331503199,279883,0,0,0,0,,,,,
1670286271.644988,153611,0,0,152268,168055,20,1,134899,280499,4320,0,3,19260871,139044,0,2,0,0,331503199,279883,0,0,0,0,,,,,
1670286271.7409968,153611,0,0,152268,168055,20,1,134899,280499,4320,0,3,19260871,139044,0,2,0,0,331503199,279883,0,0,0,0,,,,,
