TIMESTAMP,DELAY,ACCURACY,CURRENT,REWARD,ACTION_NUMBER,ACTION_NAME,TASKS,TASKS_DISPATCHED,INPUT_QUEUE
1670269811.110711,0.11561429500579834,0.665,3091.0,60.532260855065175,14,"(('efficientnet-b0', 'edge'), ('nvidia/segformer-b1-finetuned-ade-512-512', 'gpu'))",[1. 0.],1.0,0
1670269855.9836273,13.191466689109802,0.52,3092.0,0.22470056046332929,1,"(('efficientnet-b0', 'gpu'), ('nvidia/segformer-b0-finetuned-ade-512-512', 'gpu'))",[1. 0.],2.0,1
1670269865.1909578,0.20955240726470947,0.49,3092.0,59.82190335858232,32,"(('efficientnet-b0', 'edge'), ('nvidia/segformer-b0-finetuned-ade-512-512', 'gpu'))",[1. 0.],2.0,0
1670269891.1460443,0.20754551887512207,0.32,3093.0,60.24968107064883,8,"(('efficientnet-b0', 'edge'), ('nvidia/segformer-b1-finetuned-ade-512-512', 'cpu'))",[1. 0.],2.0,0
1670269942.9321043,11.452478289604187,0.5700000000000001,3094.0,0.531569899854732,6,"(('efficientnet-b0', 'cpu'), ('nvidia/segformer-b0-finetuned-ade-512-512', 'gpu'))",[1. 0.],2.0,1
1670269951.073217,0.19783544540405273,0.5900000000000001,3094.0,59.713953173155446,14,"(('efficientnet-b0', 'edge'), ('nvidia/segformer-b1-finetuned-ade-512-512', 'gpu'))",[1. 0.],2.0,0
1670270043.325035,31.864156365394592,0.625,3096.0,1.9633411821943897e-05,3,"(('efficientnet-b4', 'cpu'), ('nvidia/segformer-b1-finetuned-ade-512-512', 'cpu'))",[1. 0.],2.0,4
1670270064.5411835,9.860961198806763,0.75,3097.0,1.1492244432756178,8,"(('efficientnet-b0', 'edge'), ('nvidia/segformer-b1-finetuned-ade-512-512', 'cpu'))",[0.5 0.5],2.0,3
1670270105.1408484,19.467626571655273,0.495,3099.0,0.009777883906676894,29,"(('efficientnet-b4', 'edge'), ('nvidia/segformer-b1-finetuned-ade-512-512', 'cpu'))",[0. 1.],2.0,4
1670270110.887446,2.027676224708557,0.62,3099.0,37.16302364626195,35,"(('efficientnet-b4', 'edge'), ('nvidia/segformer-b1-finetuned-ade-512-512', 'gpu'))",[0. 1.],2.0,2
1670270114.8419774,0.4580625295639038,0.675,3099.0,56.3179839836011,35,"(('efficientnet-b4', 'edge'), ('nvidia/segformer-b1-finetuned-ade-512-512', 'gpu'))",[0. 1.],2.0,1
1670270134.7318907,0.45470213890075684,0.755,3100.0,56.158168126631566,24,"(('efficientnet-b0', 'cpu'), ('nvidia/segformer-b1-finetuned-ade-512-512', 'gpu'))",[0. 1.],2.0,0
1670270167.381239,0.45556485652923584,0.42500000000000004,3100.0,56.95835752406221,9,"(('efficientnet-b4', 'cpu'), ('nvidia/segformer-b1-finetuned-ade-512-512', 'gpu'))",[0. 1.],2.0,0
1670270194.1809754,1.0102559328079224,0.46499999999999997,3101.0,49.965822584354406,15,"(('efficientnet-b4', 'cpu'), ('nvidia/segformer-b1-finetuned-ade-512-512', 'edge'))",[0. 1.],2.0,0
1670270225.86813,1.027742624282837,0.95,3101.0,48.53515824499952,15,"(('efficientnet-b4', 'cpu'), ('nvidia/segformer-b1-finetuned-ade-512-512', 'edge'))",[0. 1.],2.0,0
1670270252.6427796,0.4226534366607666,0.38,3101.0,57.46708619495343,20,"(('efficientnet-b0', 'edge'), ('nvidia/segformer-b1-finetuned-ade-512-512', 'edge'))",[1. 0.],4.0,0
1670270342.5511444,30.513487100601196,0.725,3104.0,3.8136656891293126e-05,27,"(('efficientnet-b4', 'cpu'), ('nvidia/segformer-b0-finetuned-ade-512-512', 'gpu'))",[1. 0.],2.0,4
1670270369.0860186,12.272052764892578,0.44,3105.0,0.3574100767009155,30,"(('efficientnet-b0', 'cpu'), ('nvidia/segformer-b1-finetuned-ade-512-512', 'edge'))",[1. 0.],2.0,3
1670270435.0201278,32.15051019191742,0.47,3107.0,1.7247080224916218e-05,21,"(('efficientnet-b4', 'cpu'), ('nvidia/segformer-b0-finetuned-ade-512-512', 'cpu'))",[1. 0.],2.0,6
1670270442.3570657,0.21845459938049316,0.31,3107.0,60.0845697058922,14,"(('efficientnet-b0', 'edge'), ('nvidia/segformer-b1-finetuned-ade-512-512', 'gpu'))",[1. 0.],2.0,4
1670270470.080458,12.861985683441162,0.255,3108.0,0.2711739991397857,18,"(('efficientnet-b0', 'cpu'), ('nvidia/segformer-b1-finetuned-ade-512-512', 'cpu'))",[1. 0.],2.0,4
1670270476.8616211,0.40291762351989746,0.8,3108.0,56.64998482951875,5,"(('efficientnet-b4', 'edge'), ('nvidia/segformer-b1-finetuned-ade-512-512', 'edge'))",[1. 0.],4.0,3
1670270483.2931435,1.932860255241394,0.615,3108.0,38.251506121414785,5,"(('efficientnet-b4', 'edge'), ('nvidia/segformer-b1-finetuned-ade-512-512', 'edge'))",[0. 1.],4.0,1
1670270498.6586044,2.846321225166321,0.515,3109.0,28.377939937750597,22,"(('efficientnet-b4', 'gpu'), ('nvidia/segformer-b0-finetuned-ade-512-512', 'gpu'))",[0. 1.],2.0,0
1670270530.451875,0.9283013343811035,0.4,3109.0,51.11778617969021,30,"(('efficientnet-b0', 'cpu'), ('nvidia/segformer-b1-finetuned-ade-512-512', 'edge'))",[0. 1.],2.0,0
1670270556.1561725,1.0643415451049805,0.605,3109.0,48.90514485516731,10,"(('efficientnet-b4', 'gpu'), ('nvidia/segformer-b1-finetuned-ade-512-512', 'edge'))",[0. 1.],2.0,0
1670270612.0729196,14.435897946357727,0.4,3111.0,0.12178773001478232,0,"(('efficientnet-b0', 'cpu'), ('nvidia/segformer-b0-finetuned-ade-512-512', 'cpu'))",[0. 1.],2.0,2
1670270620.0041664,0.9636745452880859,0.61,3111.0,50.14211127948796,10,"(('efficientnet-b4', 'gpu'), ('nvidia/segformer-b1-finetuned-ade-512-512', 'edge'))",[0. 1.],2.0,0
1670270645.7032883,0.34440886974334717,0.565,3111.0,57.92797271514668,6,"(('efficientnet-b0', 'cpu'), ('nvidia/segformer-b0-finetuned-ade-512-512', 'gpu'))",[0. 1.],2.0,0
1670270722.0915449,24.211097359657288,0.22499999999999998,3113.0,0.0009352338685323626,21,"(('efficientnet-b4', 'cpu'), ('nvidia/segformer-b0-finetuned-ade-512-512', 'cpu'))",[0.5 0.5],2.0,3
1670270748.5893188,12.46202278137207,0.325,3114.0,0.3283647469160365,12,"(('efficientnet-b0', 'cpu'), ('nvidia/segformer-b0-finetuned-ade-512-512', 'edge'))",[1. 0.],2.0,3
1670270754.4261599,0.45191025733947754,0.425,3114.0,56.943463955228715,16,"(('efficientnet-b4', 'gpu'), ('nvidia/segformer-b0-finetuned-ade-512-512', 'cpu'))",[1. 0.],2.0,1
1670270767.0573025,0.3927009105682373,0.5800000000000001,3115.0,57.28468113870547,5,"(('efficientnet-b4', 'edge'), ('nvidia/segformer-b1-finetuned-ade-512-512', 'edge'))",[1. 0.],4.0,0
1670270799.899202,0.20242679119110107,0.79,3115.0,59.088199479535064,29,"(('efficientnet-b4', 'edge'), ('nvidia/segformer-b1-finetuned-ade-512-512', 'cpu'))",[1. 0.],2.0,0
1670270849.837391,12.603776454925537,0.6699999999999999,3116.0,0.2955180316913324,30,"(('efficientnet-b0', 'cpu'), ('nvidia/segformer-b1-finetuned-ade-512-512', 'edge'))",[1. 0.],2.0,1
1670270860.4432209,0.20623254776000977,0.47000000000000003,3116.0,59.80954899147019,11,"(('efficientnet-b4', 'edge'), ('nvidia/segformer-b0-finetuned-ade-512-512', 'cpu'))",[1. 0.],2.0,0
1670270886.0052037,0.19223463535308838,0.6,3117.0,59.66102756895497,17,"(('efficientnet-b4', 'edge'), ('nvidia/segformer-b0-finetuned-ade-512-512', 'gpu'))",[0.5 0.5],2.0,0
1670270959.1306944,22.04821228981018,0.635,3119.0,0.0026443447711538845,34,"(('efficientnet-b4', 'gpu'), ('nvidia/segformer-b1-finetuned-ade-512-512', 'cpu'))",[0. 1.],2.0,3
1670271000.4550238,19.834356665611267,0.495,3120.0,0.008110200161210253,29,"(('efficientnet-b4', 'edge'), ('nvidia/segformer-b1-finetuned-ade-512-512', 'cpu'))",[0. 1.],2.0,3
1670271006.034715,1.882493019104004,0.74,3120.0,38.502106033491266,24,"(('efficientnet-b0', 'cpu'), ('nvidia/segformer-b1-finetuned-ade-512-512', 'gpu'))",[0. 1.],2.0,2
1670271050.3494349,21.25873327255249,0.76,3122.0,0.0038733849535549708,34,"(('efficientnet-b4', 'gpu'), ('nvidia/segformer-b1-finetuned-ade-512-512', 'cpu'))",[0. 1.],2.0,3
1670271083.180693,15.569478988647461,0.335,3123.0,0.06943743544477562,16,"(('efficientnet-b4', 'gpu'), ('nvidia/segformer-b0-finetuned-ade-512-512', 'cpu'))",[0. 1.],2.0,3
1670271111.9675393,13.54357373714447,0.695,3124.0,0.18420618583483117,11,"(('efficientnet-b4', 'edge'), ('nvidia/segformer-b0-finetuned-ade-512-512', 'cpu'))",[0. 1.],2.0,3
1670271116.056044,1.0219414234161377,0.02,3124.0,50.832177093893435,7,"(('efficientnet-b0', 'gpu'), ('nvidia/segformer-b0-finetuned-ade-512-512', 'edge'))",[0. 1.],2.0,1
1670271150.291271,12.114818215370178,0.48,3125.0,0.38366099043025287,30,"(('efficientnet-b0', 'cpu'), ('nvidia/segformer-b1-finetuned-ade-512-512', 'edge'))",[1. 0.],2.0,1
1670271158.064665,0.47127652168273926,0.25,3125.0,57.088153497551176,23,"(('efficientnet-b4', 'edge'), ('nvidia/segformer-b0-finetuned-ade-512-512', 'edge'))",[1. 0.],4.0,0
1670271190.309271,0.39717304706573486,0.54,3126.0,57.28103243439647,5,"(('efficientnet-b4', 'edge'), ('nvidia/segformer-b1-finetuned-ade-512-512', 'edge'))",[1. 0.],4.0,0
1670271217.8873682,0.9160106182098389,0.505,3126.0,50.935084320245295,7,"(('efficientnet-b0', 'gpu'), ('nvidia/segformer-b0-finetuned-ade-512-512', 'edge'))",[1. 0.],2.0,0
1670271250.432943,1.8455630540847778,0.47,3126.0,39.55914275773806,4,"(('efficientnet-b4', 'gpu'), ('nvidia/segformer-b1-finetuned-ade-512-512', 'gpu'))",[1. 0.],2.0,0
1670271301.304638,12.572620153427124,0.62,3128.0,0.30101674623068986,24,"(('efficientnet-b0', 'cpu'), ('nvidia/segformer-b1-finetuned-ade-512-512', 'gpu'))",[1. 0.],2.0,1
1670271311.8320475,1.21592116355896,0.45,3128.0,47.317693485771294,22,"(('efficientnet-b4', 'gpu'), ('nvidia/segformer-b0-finetuned-ade-512-512', 'gpu'))",[1. 0.],2.0,0
1670271381.783765,22.53785479068756,0.7250000000000001,3130.0,0.002047654484443067,34,"(('efficientnet-b4', 'gpu'), ('nvidia/segformer-b1-finetuned-ade-512-512', 'cpu'))",[0. 1.],2.0,3
1670271414.1292841,15.19239592552185,0.29500000000000004,3131.0,0.08405153408145934,31,"(('efficientnet-b0', 'gpu'), ('nvidia/segformer-b0-finetuned-ade-512-512', 'cpu'))",[0. 1.],2.0,3
1670271461.7151744,22.796094298362732,0.165,3132.0,0.00190261423700485,8,"(('efficientnet-b0', 'edge'), ('nvidia/segformer-b1-finetuned-ade-512-512', 'cpu'))",[0. 1.],2.0,4
1670271495.1776137,15.81335961818695,0.48,3133.0,0.06048142607139098,16,"(('efficientnet-b4', 'gpu'), ('nvidia/segformer-b0-finetuned-ade-512-512', 'cpu'))",[0. 1.],2.0,4
1670271503.848671,1.7117527723312378,0.375,3134.0,41.366019371983775,24,"(('efficientnet-b0', 'cpu'), ('nvidia/segformer-b1-finetuned-ade-512-512', 'gpu'))",[0. 1.],2.0,3
1670271552.3472717,23.209914445877075,0.465,3135.0,0.0015005040169453364,13,"(('efficientnet-b0', 'gpu'), ('nvidia/segformer-b1-finetuned-ade-512-512', 'cpu'))",[0. 1.],2.0,4
1670271588.1836376,16.84866452217102,0.49,3137.0,0.035989716394565906,21,"(('efficientnet-b4', 'cpu'), ('nvidia/segformer-b0-finetuned-ade-512-512', 'cpu'))",[0. 1.],2.0,4
1670271594.0403047,1.4393422603607178,0.435,3137.0,44.54255043889289,17,"(('efficientnet-b4', 'edge'), ('nvidia/segformer-b0-finetuned-ade-512-512', 'gpu'))",[0.5 0.5],2.0,3
1670271601.3433533,1.0209344625473022,0.35,3137.0,49.96331922473915,31,"(('efficientnet-b0', 'gpu'), ('nvidia/segformer-b0-finetuned-ade-512-512', 'cpu'))",[1. 0.],2.0,1
1670271614.4045472,0.17776215076446533,0.5,3137.0,59.991691308680274,25,"(('efficientnet-b0', 'gpu'), ('nvidia/segformer-b1-finetuned-ade-512-512', 'edge'))",[1. 0.],2.0,0
1670271645.32516,3.3181426525115967,0.51,3138.0,23.75343453620375,4,"(('efficientnet-b4', 'gpu'), ('nvidia/segformer-b1-finetuned-ade-512-512', 'gpu'))",[1. 0.],2.0,0
1670271674.8358738,0.28032827377319336,0.695,3138.0,58.27716974736104,34,"(('efficientnet-b4', 'gpu'), ('nvidia/segformer-b1-finetuned-ade-512-512', 'cpu'))",[1. 0.],2.0,0
1670271769.6879208,35.41580927371979,0.53,3141.0,3.3303600511468585e-06,3,"(('efficientnet-b4', 'cpu'), ('nvidia/segformer-b1-finetuned-ade-512-512', 'cpu'))",[1. 0.],2.0,4
1670271774.0714102,0.4829174280166626,0.81,3141.0,55.498809632606886,23,"(('efficientnet-b4', 'edge'), ('nvidia/segformer-b0-finetuned-ade-512-512', 'edge'))",[1. 0.],4.0,3
1670271781.9780443,1.1233062744140625,0.65,3141.0,47.9174857317193,7,"(('efficientnet-b0', 'gpu'), ('nvidia/segformer-b0-finetuned-ade-512-512', 'edge'))",[0.5 0.5],2.0,1
1670271794.8483827,0.4598979949951172,0.38,3141.0,56.84071603026739,19,"(('efficientnet-b0', 'gpu'), ('nvidia/segformer-b1-finetuned-ade-512-512', 'gpu'))",[0. 1.],2.0,0
1670271863.9132018,21.995309829711914,0.51,3143.0,0.0027379232422861176,3,"(('efficientnet-b4', 'cpu'), ('nvidia/segformer-b1-finetuned-ade-512-512', 'cpu'))",[0. 1.],2.0,3
1670271872.6507578,1.4389346837997437,0.255,3143.0,44.96683414099287,32,"(('efficientnet-b0', 'edge'), ('nvidia/segformer-b0-finetuned-ade-512-512', 'gpu'))",[0. 1.],2.0,1
1670271912.9522898,16.676002621650696,0.235,3144.0,0.04019749607791936,0,"(('efficientnet-b0', 'cpu'), ('nvidia/segformer-b0-finetuned-ade-512-512', 'cpu'))",[0. 1.],2.0,2
1670271920.5121346,1.0758225917816162,0.245,3145.0,49.50495117142184,28,"(('efficientnet-b4', 'gpu'), ('nvidia/segformer-b0-finetuned-ade-512-512', 'edge'))",[0. 1.],2.0,0
1670271947.6534014,1.5925360918045044,0.44999999999999996,3145.0,42.588524882513354,35,"(('efficientnet-b4', 'edge'), ('nvidia/segformer-b1-finetuned-ade-512-512', 'gpu'))",[0. 1.],2.0,0
1670272017.7778215,23.599108934402466,0.61,3147.0,0.0012148489143987474,29,"(('efficientnet-b4', 'edge'), ('nvidia/segformer-b1-finetuned-ade-512-512', 'cpu'))",[0. 1.],2.0,3
1670272025.1776376,0.21508777141571045,0.30000000000000004,3147.0,59.98204367546206,14,"(('efficientnet-b0', 'edge'), ('nvidia/segformer-b1-finetuned-ade-512-512', 'gpu'))",[1. 0.],2.0,1
1670272031.737566,0.11626148223876953,0.43500000000000005,3147.0,60.840916749454955,25,"(('efficientnet-b0', 'gpu'), ('nvidia/segformer-b1-finetuned-ade-512-512', 'edge'))",[1. 0.],2.0,0
1670272065.8973873,0.20229816436767578,0.705,3147.0,59.16067995571347,8,"(('efficientnet-b0', 'edge'), ('nvidia/segformer-b1-finetuned-ade-512-512', 'cpu'))",[1. 0.],2.0,0
1670272167.5214515,38.252055287361145,0.59,3150.0,8.004287340552267e-07,9,"(('efficientnet-b4', 'cpu'), ('nvidia/segformer-b1-finetuned-ade-512-512', 'gpu'))",[1. 0.],2.0,5
