TIME,IP_TOT_RECV_PKTS,IP_FWD,IP_UNK,IP_IN_PKTS_DISC,IP_IN_PKTS_DEL,IP_REQ_SENT,IP_OUT_PKTS_DROP,TCP_ACT_CONN,TCP_PASS_CONN,TCP_FAIL_CONN_ATTMP,TCP_CONN_RES_RECV,TCP_CONN_ESTAB,TCP_SEGM_RECV,TCP_SEGM_SENT,TCP_SEGM_RETANS,TCP_BAD_SEGM_RECV,TCP_REST_SENT,WLAN0_RX_BYTES,WLAN0_RX_PKTS,WLAN0_RX_ERR,WLAN0_RX_DROP,WLAN0_RX_OVERRUN,WLAN0_RX_MCAST,WLAN0_TX_BYTES,WLAN0_TX_PKTS,WLAN0_TX_ERR,WLAN0_TX_DROP,WLAN0_TX_OVERRUN,WLAN0_TX_MCAST
1670269797.4859748,112544,0,0,111506,102178,20,1,99188,148058,3346,0,3,13688944,102145,0,1,0,0,144604303,147505,0,0,0,0,,,,,
1670269797.5889525,112545,0,0,111507,102179,20,1,99188,148058,3346,0,3,13688944,102145,0,1,0,0,144604303,147505,0,0,0,0,,,,,
1670269797.687628,112545,0,0,111507,102179,20,1,99188,148058,3346,0,3,13688944,102145,0,1,0,0,144604303,147505,0,0,0,0,,,,,
1670269797.7859027,112545,0,0,111507,102179,20,1,99188,148058,3346,0,3,13688944,102145,0,1,0,0,144604303,147505,0,0,0,0,,,,,
1670269797.8849666,112545,0,0,111507,102179,20,1,99188,148058,3346,0,3,13688944,102145,0,1,0,0,144604303,147505,0,0,0,0,,,,,
1670269797.9858088,112545,0,0,111507,102179,20,1,99188,148058,3346,0,3,13688944,102145,0,1,0,0,144604303,147505,0,0,0,0,,,,,
1670269798.0875568,112545,0,0,111507,102179,20,1,99188,148058,3346,0,3,13688944,102145,0,1,0,0,144604303,147505,0,0,0,0,,,,,
1670269798.192329,112545,0,0,111507,102179,20,1,99188,148058,3346,0,3,13688944,102145,0,1,0,0,144604303,147505,0,0,0,0,,,,,
1670269798.290858,112545,0,0,111507,102179,20,1,99188,148058,3346,0,3,13688944,102145,0,1,0,0,144604303,147505,0,0,0,0,,,,,
1670269798.3880544,112545,0,0,111507,102179,20,1,99188,148058,3346,0,3,13688944,102145,0,1,0,0,144604303,147505,0,0,0,0,,,,,
1670269798.4850595,112545,0,0,111507,102179,20,1,99188,148058,3346,0,3,13688944,102145,0,1,0,0,144604303,147505,0,0,0,0,,,,,
1670269798.5816724,112545,0,0,111507,102179,20,1,99188,148058,3346,0,3,13688944,102145,0,1,0,0,144604303,147505,0,0,0,0,,,,,
1670269798.679046,112545,0,0,111507,102179,20,1,99188,148058,3346,0,3,13688944,102145,0,1,0,0,144604303,147505,0,0,0,0,,,,,
1670269798.7773156,112545,0,0,111507,102179,20,1,99188,148058,3346,0,3,13688944,102145,0,1,0,0,144604303,147505,0,0,0,0,,,,,
1670269798.8762393,112545,0,0,111507,102179,20,1,99188,148058,3346,0,3,13688944,102145,0,1,0,0,144604303,147505,0,0,0,0,,,,,
1670269798.9798148,112545,0,0,111507,102179,20,1,99188,148058,3346,0,3,13688944,102145,0,1,0,0,144604303,147505,0,0,0,0,,,,,
1670269799.0768578,112545,0,0,111507,102179,20,1,99188,148058,3346,0,3,13688944,102145,0,1,0,0,144604303,147505,0,0,0,0,,,,,
1670269799.1739693,112545,0,0,111507,102179,20,1,99188,148058,3346,0,3,13688944,102145,0,1,0,0,144604303,147505,0,0,0,0,,,,,
1670269799.2713041,112545,0,0,111507,102179,20,1,99188,148058,3346,0,3,13688944,102145,0,1,0,0,144604303,147505,0,0,0,0,,,,,
1670269799.368154,112545,0,0,111507,102179,20,1,99188,148058,3346,0,3,13688944,102145,0,1,0,0,144604303,147505,0,0,0,0,,,,,
1670269799.4654408,112545,0,0,111507,102179,20,1,99188,148058,3346,0,3,13688944,102145,0,1,0,0,144604303,147505,0,0,0,0,,,,,
1670269799.5669155,112545,0,0,111507,102179,20,1,99188,148058,3346,0,3,13688944,102145,0,1,0,0,144604303,147505,0,0,0,0,,,,,
1670269799.6657193,112545,0,0,111507,102179,20,1,99188,148058,3346,0,3,13688944,102145,0,1,0,0,144604303,147505,0,0,0,0,,,,,
1670269799.7627518,112545,0,0,111507,102179,20,1,99188,148058,3346,0,3,13688944,102145,0,1,0,0,144604303,147505,0,0,0,0,,,,,
1670269799.8597627,112545,0,0,111507,102179,20,1,99188,148058,3346,0,3,13688944,102145,0,1,0,0,144604303,147505,0,0,0,0,,,,,
1670269799.9564836,112545,0,0,111507,102179,20,1,99188,148058,3346,0,3,13688944,102145,0,1,0,0,144604303,147505,0,0,0,0,,,,,
1670269800.0535417,112545,0,0,111507,102179,20,1,99188,148058,3346,0,3,13688944,102145,0,1,0,0,144604303,147505,0,0,0,0,,,,,
1670269800.15113,112545,0,0,111507,102179,20,1,99188,148058,3346,0,3,13688944,102145,0,1,0,0,144604303,147505,0,0,0,0,,,,,
1670269800.2505674,112545,0,0,111507,102179,20,1,99188,148058,3346,0,3,13688944,102145,0,1,0,0,144604303,147505,0,0,0,0,,,,,
1670269800.3489466,112545,0,0,111507,102179,20,1,99188,148058,3346,0,3,13688944,102145,0,1,0,0,144604303,147505,0,0,0,0,,,,,
1670269800.4462967,112545,0,0,111507,102179,20,1,99188,148058,3346,0,3,13688944,102145,0,1,0,0,144604303,147505,0,0,0,0,,,,,
1670269800.5432658,112545,0,0,111507,102179,20,1,99188,148058,3346,0,3,13688944,102145,0,1,0,0,144604303,147505,0,0,0,0,,,,,
1670269800.6401892,112545,0,0,111507,102179,20,1,99188,148058,3346,0,3,13688944,102145,0,1,0,0,144604303,147505,0,0,0,0,,,,,
1670269800.7373612,112545,0,0,111507,102179,20,1,99188,148058,3346,0,3,13688944,102145,0,1,0,0,144604303,147505,0,0,0,0,,,,,
1670269800.8344188,112545,0,0,111507,102179,20,1,99188,148058,3346,0,3,13688944,102145,0,1,0,0,144604303,147505,0,0,0,0,,,,,
1670269800.9346578,112545,0,0,111507,102179,20,1,99188,148058,3346,0,3,13688944,102145,0,1,0,0,144604303,147505,0,0,0,0,,,,,
1670269801.0352564,112545,0,0,111507,102179,20,1,99188,148058,3346,0,3,13688944,102145,0,1,0,0,144604303,147505,0,0,0,0,,,,,
1670269801.1326485,112545,0,0,111507,102179,20,1,99188,148058,3346,0,3,13688944,102145,0,1,0,0,144604303,147505,0,0,0,0,,,,,
1670269801.2298675,112545,0,0,111507,102179,20,1,99188,148058,3346,0,3,13688944,102145,0,1,0,0,144604303,147505,0,0,0,0,,,,,
1670269801.3272915,112545,0,0,111507,102179,20,1,99188,148058,3346,0,3,13688944,102145,0,1,0,0,144604303,147505,0,0,0,0,,,,,
1670269801.424228,112545,0,0,111507,102179,20,1,99188,148058,3346,0,3,13688944,102145,0,1,0,0,144604303,147505,0,0,0,0,,,,,
1670269801.5213695,112545,0,0,111507,102179,20,1,99188,148058,3346,0,3,13688944,102145,0,1,0,0,144604303,147505,0,0,0,0,,,,,
1670269801.6223953,112545,0,0,111507,102179,20,1,99188,148058,3346,0,3,13688944,102145,0,1,0,0,144604303,147505,0,0,0,0,,,,,
1670269801.7238514,112545,0,0,111507,102179,20,1,99188,148058,3346,0,3,13688944,102145,0,1,0,0,144604303,147505,0,0,0,0,,,,,
1670269801.82184,112545,0,0,111507,102179,20,1,99188,148058,3346,0,3,13688944,102145,0,1,0,0,144604303,147505,0,0,0,0,,,,,
1670269801.9186966,112545,0,0,111507,102179,20,1,99188,148058,3346,0,3,13688944,102145,0,1,0,0,144604303,147505,0,0,0,0,,,,,
1670269802.015882,112545,0,0,111507,102179,20,1,99188,148058,3346,0,3,13688944,102145,0,1,0,0,144604303,147505,0,0,0,0,,,,,
1670269802.11273,112545,0,0,111507,102179,20,1,99188,148058,3346,0,3,13688944,102145,0,1,0,0,144604303,147505,0,0,0,0,,,,,
1670269802.2099543,112545,0,0,111507,102179,20,1,99188,148058,3346,0,3,13688944,102145,0,1,0,0,144604303,147505,0,0,0,0,,,,,
