TIME,IP_TOT_RECV_PKTS,IP_FWD,IP_UNK,IP_IN_PKTS_DISC,IP_IN_PKTS_DEL,IP_REQ_SENT,IP_OUT_PKTS_DROP,TCP_ACT_CONN,TCP_PASS_CONN,TCP_FAIL_CONN_ATTMP,TCP_CONN_RES_RECV,TCP_CONN_ESTAB,TCP_SEGM_RECV,TCP_SEGM_SENT,TCP_SEGM_RETANS,TCP_BAD_SEGM_RECV,TCP_REST_SENT,WLAN0_RX_BYTES,WLAN0_RX_PKTS,WLAN0_RX_ERR,WLAN0_RX_DROP,WLAN0_RX_OVERRUN,WLAN0_RX_MCAST,WLAN0_TX_BYTES,WLAN0_TX_PKTS,WLAN0_TX_ERR,WLAN0_TX_DROP,WLAN0_TX_OVERRUN,WLAN0_TX_MCAST
1670314284.9677358,224093,0,0,221928,292043,21,11,8880,1,4,194677,505727,29169868,201542,0,26,0,0,656240823,505404,0,0,0,0,,,,,
1670314285.064314,224095,0,0,221930,292045,21,11,8880,1,4,194677,505727,29169868,201542,0,26,0,0,656240823,505404,0,0,0,0,,,,,
1670314285.1671286,224095,0,0,221930,292045,21,11,8880,1,4,194677,505727,29169868,201542,0,26,0,0,656240823,505404,0,0,0,0,,,,,
1670314285.27333,224095,0,0,221930,292045,21,11,8880,1,4,194677,505727,29169868,201542,0,26,0,0,656240823,505404,0,0,0,0,,,,,
1670314285.3730233,224095,0,0,221930,292045,21,11,8880,1,4,194677,505727,29169868,201542,0,26,0,0,656240823,505404,0,0,0,0,,,,,
1670314285.4695754,224095,0,0,221930,292045,21,11,8880,1,4,194677,505727,29169868,201542,0,26,0,0,656240823,505404,0,0,0,0,,,,,
1670314285.5675344,224095,0,0,221930,292045,21,11,8880,1,4,194677,505727,29169868,201542,0,26,0,0,656240823,505404,0,0,0,0,,,,,
1670314285.6645668,224095,0,0,221930,292045,21,11,8880,1,4,194677,505727,29169868,201542,0,26,0,0,656240823,505404,0,0,0,0,,,,,
1670314285.759381,224095,0,0,221930,292045,21,11,8880,1,4,194677,505727,29169868,201542,0,26,0,0,656240823,505404,0,0,0,0,,,,,
1670314285.8543441,224095,0,0,221930,292045,21,11,8880,1,4,194677,505727,29169868,201542,0,26,0,0,656240823,505404,0,0,0,0,,,,,
1670314285.9519565,224095,0,0,221930,292045,21,11,8880,1,4,194677,505727,29169868,201542,0,26,0,0,656240823,505404,0,0,0,0,,,,,
1670314286.049414,224095,0,0,221930,292045,21,11,8880,1,4,194677,505727,29169868,201542,0,26,0,0,656240823,505404,0,0,0,0,,,,,
1670314286.144099,224095,0,0,221930,292045,21,11,8880,1,4,194677,505727,29169868,201542,0,26,0,0,656240823,505404,0,0,0,0,,,,,
1670314286.2391884,224095,0,0,221930,292045,21,11,8880,1,4,194677,505727,29169868,201542,0,26,0,0,656240823,505404,0,0,0,0,,,,,
1670314286.333896,224095,0,0,221930,292045,21,11,8880,1,4,194677,505727,29169868,201542,0,26,0,0,656240823,505404,0,0,0,0,,,,,
1670314286.42853,224095,0,0,221930,292045,21,11,8880,1,4,194677,505727,29169868,201542,0,26,0,0,656240823,505404,0,0,0,0,,,,,
1670314286.523182,224095,0,0,221930,292045,21,11,8880,1,4,194677,505727,29169868,201542,0,26,0,0,656240823,505404,0,0,0,0,,,,,
1670314286.622491,224095,0,0,221930,292045,21,11,8880,1,4,194677,505727,29169868,201542,0,26,0,0,656240823,505404,0,0,0,0,,,,,
1670314286.7208796,224095,0,0,221930,292045,21,11,8880,1,4,194677,505727,29169868,201542,0,26,0,0,656240823,505404,0,0,0,0,,,,,
1670314286.8158436,224095,0,0,221930,292045,21,11,8880,1,4,194677,505727,29169868,201542,0,26,0,0,656240823,505404,0,0,0,0,,,,,
1670314286.9101048,224095,0,0,221930,292045,21,11,8880,1,4,194677,505727,29169868,201542,0,26,0,0,656240823,505404,0,0,0,0,,,,,
1670314287.0048711,224095,0,0,221930,292045,21,11,8880,1,4,194677,505727,29169868,201542,0,26,0,0,656240823,505404,0,0,0,0,,,,,
1670314287.0993147,224095,0,0,221930,292045,21,11,8880,1,4,194677,505727,29169868,201542,0,26,0,0,656240823,505404,0,0,0,0,,,,,
1670314287.1938908,224095,0,0,221930,292045,21,11,8880,1,4,194677,505727,29169868,201542,0,26,0,0,656240823,505404,0,0,0,0,,,,,
1670314287.2896414,224095,0,0,221930,292045,21,11,8880,1,4,194677,505727,29169868,201542,0,26,0,0,656240823,505404,0,0,0,0,,,,,
1670314287.3891647,224095,0,0,221930,292045,21,11,8880,1,4,194677,505727,29169868,201542,0,26,0,0,656240823,505404,0,0,0,0,,,,,
1670314287.484915,224095,0,0,221930,292045,21,11,8880,1,4,194677,505727,29169868,201542,0,26,0,0,656240823,505404,0,0,0,0,,,,,
1670314287.5792983,224095,0,0,221930,292045,21,11,8880,1,4,194677,505727,29169868,201542,0,26,0,0,656240823,505404,0,0,0,0,,,,,
1670314287.6740596,224095,0,0,221930,292045,21,11,8880,1,4,194677,505727,29169868,201542,0,26,0,0,656240823,505404,0,0,0,0,,,,,
1670314287.768856,224095,0,0,221930,292045,21,11,8880,1,4,194677,505727,29169868,201542,0,26,0,0,656240823,505404,0,0,0,0,,,,,
1670314287.8631775,224095,0,0,221930,292045,21,11,8880,1,4,194677,505727,29169868,201542,0,26,0,0,656240823,505404,0,0,0,0,,,,,
1670314287.9580941,224095,0,0,221930,292045,21,11,8880,1,4,194677,505727,29169868,201542,0,26,0,0,656240823,505404,0,0,0,0,,,,,
1670314288.0545812,224095,0,0,221930,292045,21,11,8880,1,4,194677,505727,29169868,201542,0,26,0,0,656240823,505404,0,0,0,0,,,,,
1670314288.1512592,224095,0,0,221930,292045,21,11,8880,1,4,194677,505727,29169868,201542,0,26,0,0,656240823,505404,0,0,0,0,,,,,
1670314288.2458916,224095,0,0,221930,292045,21,11,8880,1,4,194677,505727,29169868,201542,0,26,0,0,656240823,505404,0,0,0,0,,,,,
