TIME,CPU_LOAD,GPU_LOAD,MEM,SWAP,CURR,TEMP_CPU,TEMP_GPU
1670305472.7451448,78.0,0,17.782146341463413,0.01495,3486,43.5,44.0
1670305473.2466044,73.0,0,17.904682926829267,0.01495,3486,43.5,42.0
1670305473.7486448,56.75,0,17.59629268292683,0.01495,3486,42.5,42.0
1670305474.2530046,59.5,0,17.596878048780486,0.01495,3486,43.0,41.5
1670305474.7636375,61.5,0,17.62526829268293,0.01495,3486,42.5,41.5
1670305475.2649224,54.25,0,17.639121951219515,0.01495,3486,43.0,41.5
1670305475.776509,59.0,0,17.60390243902439,0.01495,3486,42.5,41.5
1670305476.298076,59.5,0,17.609756097560975,0.01495,3486,42.5,42.0
1670305476.7963614,57.5,0,17.661951219512197,0.01495,3486,43.0,42.0
1670305477.3079915,55.25,0,17.597268292682926,0.01495,3486,43.0,41.5
1670305477.8071854,59.5,0,17.60370731707317,0.01495,3486,42.5,41.5
1670305478.3126194,61.5,0,17.606829268292685,0.01495,3486,43.0,41.5
1670305478.8235612,56.75,0,17.659317073170733,0.01495,3486,43.0,43.5
1670305479.3360422,55.5,0,17.590829268292683,0.01495,3486,43.0,43.5
1670305479.8328645,60.75,0,17.610439024390242,0.01495,3486,43.0,43.5
1670305480.3388326,59.75,0,17.635024390243903,0.01495,3486,42.5,43.5
1670305480.8752248,53.0,0,17.647121951219514,0.01495,3486,42.5,43.5
1670305481.3611465,60.5,0,17.640878048780486,0.01495,3486,42.5,43.5
1670305481.86473,59.5,0,17.592878048780488,0.01495,3486,42.5,43.5
1670305482.392386,59.0,0,17.761463414634147,0.01495,3486,43.0,44.0
1670305482.8970947,69.0,0,18.837560975609758,0.01495,3486,43.0,43.5
1670305483.4593494,91.25,0,19.184975609756098,0.01495,3486,44.5,44.5
1670305483.9832451,99.25,0,19.24858536585366,0.01495,3486,45.0,44.0
1670305484.5072455,97.0,0,19.24019512195122,0.01495,3486,44.0,44.5
1670305484.9989614,97.0,0,19.22487804878049,0.01495,3486,44.5,44.5
1670305485.5114512,97.0,0,19.23512195121951,0.01495,3486,45.0,44.5
1670305486.0137713,95.0,0,19.237365853658535,0.01495,3486,45.0,44.0
1670305486.5626545,94.0,0,19.23151219512195,0.01495,3486,44.5,44.5
