TIMESTAMP,DELAY,ACCURACY,CURRENT,REWARD,ACTION_NUMBER,ACTION_NAME,TASKS,TASKS_DISPATCHED,INPUT_QUEUE
1670130541.914429,3.1961607933044434,0.16499999999999998,324.0,23.984039151778763,1,"(('efficientnet-b0', 'gpu'), ('nvidia/segformer-b0-finetuned-ade-512-512', 'gpu'))",[1. 0.],1.0,1
1670130590.6734247,16.477781772613525,0.65,338.0,0.03854113128705323,15,"(('efficientnet-b4', 'cpu'), ('nvidia/segformer-b1-finetuned-ade-512-512', 'edge'))",[1. 0.],2.0,2
1670130594.4281945,0.35037434101104736,0.59,286.0,56.845648594151946,17,"(('efficientnet-b4', 'edge'), ('nvidia/segformer-b0-finetuned-ade-512-512', 'gpu'))",[1. 0.],2.0,0
1670130621.784051,0.053763628005981445,0.725,282.0,60.240353981524486,13,"(('efficientnet-b0', 'gpu'), ('nvidia/segformer-b1-finetuned-ade-512-512', 'cpu'))",[1. 0.],2.0,0
1670130649.4704423,0.7175412178039551,0.535,294.0,52.17903316327026,16,"(('efficientnet-b4', 'gpu'), ('nvidia/segformer-b0-finetuned-ade-512-512', 'cpu'))",[1. 0.],2.0,0
1670130680.6129067,0.10619890689849854,0.595,296.0,59.491548364620286,22,"(('efficientnet-b4', 'gpu'), ('nvidia/segformer-b0-finetuned-ade-512-512', 'gpu'))",[1. 0.],2.0,0
1670130740.133092,16.198059678077698,0.575,296.0,0.047127058249157375,33,"(('efficientnet-b4', 'cpu'), ('nvidia/segformer-b0-finetuned-ade-512-512', 'edge'))",[1. 0.],2.0,2
1670130749.4424527,3.6542515754699707,0.35,318.0,19.886427201835566,12,"(('efficientnet-b0', 'cpu'), ('nvidia/segformer-b0-finetuned-ade-512-512', 'edge'))",[0.5 0.5],2.0,0
1670130777.689212,4.631192564964294,0.5,290.0,13.458876128307832,11,"(('efficientnet-b4', 'edge'), ('nvidia/segformer-b0-finetuned-ade-512-512', 'cpu'))",[0. 1.],2.0,0
1670130799.149947,0.743912935256958,0.43000000000000005,292.0,52.17599503236203,10,"(('efficientnet-b4', 'gpu'), ('nvidia/segformer-b1-finetuned-ade-512-512', 'edge'))",[0. 1.],2.0,0
1670130836.876284,4.545785188674927,0.38,334.0,13.439011330648077,11,"(('efficientnet-b4', 'edge'), ('nvidia/segformer-b0-finetuned-ade-512-512', 'cpu'))",[0. 1.],2.0,0
1670130866.22977,4.373165249824524,0.18000000000000002,348.0,14.500514650872681,0,"(('efficientnet-b0', 'cpu'), ('nvidia/segformer-b0-finetuned-ade-512-512', 'cpu'))",[0. 1.],2.0,0
1670130896.9194973,4.371739864349365,0.28500000000000003,336.0,14.570047304499614,31,"(('efficientnet-b0', 'gpu'), ('nvidia/segformer-b0-finetuned-ade-512-512', 'cpu'))",[0. 1.],2.0,0
1670130926.9761474,4.523321747779846,0.27999999999999997,298.0,14.242392442220666,0,"(('efficientnet-b0', 'cpu'), ('nvidia/segformer-b0-finetuned-ade-512-512', 'cpu'))",[0. 1.],2.0,0
1670130949.5631402,0.8629601001739502,0.28500000000000003,308.0,50.53893941309613,33,"(('efficientnet-b4', 'cpu'), ('nvidia/segformer-b0-finetuned-ade-512-512', 'edge'))",[0. 1.],2.0,0
1670130981.1208663,0.28421854972839355,0.55,300.0,57.31428556998023,14,"(('efficientnet-b0', 'edge'), ('nvidia/segformer-b1-finetuned-ade-512-512', 'gpu'))",[1. 0.],2.0,0
1670131008.8042314,0.3316493034362793,0.315,314.0,56.869321834687845,7,"(('efficientnet-b0', 'gpu'), ('nvidia/segformer-b0-finetuned-ade-512-512', 'edge'))",[1. 0.],2.0,0
1670131040.6030793,0.39565491676330566,0.41,284.0,56.794709700531854,17,"(('efficientnet-b4', 'edge'), ('nvidia/segformer-b0-finetuned-ade-512-512', 'gpu'))",[1. 0.],2.0,0
1670131072.9688902,0.7130924463272095,0.4,316.0,51.867526536794394,28,"(('efficientnet-b4', 'gpu'), ('nvidia/segformer-b0-finetuned-ade-512-512', 'edge'))",[1. 0.],2.0,0
1670131100.788371,0.34605634212493896,0.125,290.0,57.91017830042159,31,"(('efficientnet-b0', 'gpu'), ('nvidia/segformer-b0-finetuned-ade-512-512', 'cpu'))",[1. 0.],2.0,0
1670131133.4006293,0.2644922733306885,0.345,314.0,57.61772508555042,32,"(('efficientnet-b0', 'edge'), ('nvidia/segformer-b0-finetuned-ade-512-512', 'gpu'))",[1. 0.],2.0,0
1670131171.0500283,6.327456951141357,0.49,310.0,6.101074060711377,6,"(('efficientnet-b0', 'cpu'), ('nvidia/segformer-b0-finetuned-ade-512-512', 'gpu'))",[1. 0.],2.0,0
1670131191.5020258,1.2591602802276611,0.615,292.0,45.28830003658914,5,"(('efficientnet-b4', 'edge'), ('nvidia/segformer-b1-finetuned-ade-512-512', 'edge'))",[0. 1.],4.0,0
1670131222.0093036,0.7279946804046631,0.155,334.0,51.71701928352779,22,"(('efficientnet-b4', 'gpu'), ('nvidia/segformer-b0-finetuned-ade-512-512', 'gpu'))",[0. 1.],2.0,0
1670131257.6643484,4.379447817802429,0.365,332.0,14.486529716418376,26,"(('efficientnet-b0', 'edge'), ('nvidia/segformer-b0-finetuned-ade-512-512', 'cpu'))",[0. 1.],2.0,0
1670131281.2994754,0.07917749881744385,0.33999999999999997,300.0,60.30539111216484,22,"(('efficientnet-b4', 'gpu'), ('nvidia/segformer-b0-finetuned-ade-512-512', 'gpu'))",[0. 1.],2.0,0
1670131311.3689878,0.8697805404663086,0.565,360.0,48.08797094806162,35,"(('efficientnet-b4', 'edge'), ('nvidia/segformer-b1-finetuned-ade-512-512', 'gpu'))",[0. 1.],2.0,0
1670131341.8859937,0.8478810787200928,0.66,308.0,49.7899492901682,28,"(('efficientnet-b4', 'gpu'), ('nvidia/segformer-b0-finetuned-ade-512-512', 'edge'))",[0. 1.],2.0,0
1670131371.6980572,0.8373967409133911,0.5,314.0,50.12869430054017,25,"(('efficientnet-b0', 'gpu'), ('nvidia/segformer-b1-finetuned-ade-512-512', 'edge'))",[0. 1.],2.0,0
1670131402.1772726,0.5283344984054565,0.705,302.0,53.85641361708262,10,"(('efficientnet-b4', 'gpu'), ('nvidia/segformer-b1-finetuned-ade-512-512', 'edge'))",[0.5 0.5],2.0,0
1670131429.8119063,0.36314690113067627,0.55,304.0,56.21994444124011,19,"(('efficientnet-b0', 'gpu'), ('nvidia/segformer-b1-finetuned-ade-512-512', 'gpu'))",[1. 0.],2.0,0
1670131475.5074923,7.828501224517822,0.20500000000000002,324.0,3.0069152328487356,18,"(('efficientnet-b0', 'cpu'), ('nvidia/segformer-b1-finetuned-ade-512-512', 'cpu'))",[1. 0.],2.0,1
1670131492.1854007,0.772449254989624,0.615,314.0,50.6530010287979,10,"(('efficientnet-b4', 'gpu'), ('nvidia/segformer-b1-finetuned-ade-512-512', 'edge'))",[1. 0.],2.0,0
1670131525.1607745,0.29503655433654785,0.5549999999999999,298.0,57.23243260735078,8,"(('efficientnet-b0', 'edge'), ('nvidia/segformer-b1-finetuned-ade-512-512', 'cpu'))",[1. 0.],2.0,0
1670131572.8587162,11.403899192810059,0.45499999999999996,302.0,0.5177619434740427,0,"(('efficientnet-b0', 'cpu'), ('nvidia/segformer-b0-finetuned-ade-512-512', 'cpu'))",[1. 0.],2.0,1
1670131616.8983176,18.5379056930542,0.515,330.0,0.014092813881981728,15,"(('efficientnet-b4', 'cpu'), ('nvidia/segformer-b1-finetuned-ade-512-512', 'edge'))",[1. 0.],2.0,2
1670131627.0363903,4.108399987220764,0.16499999999999998,348.0,16.240471315687664,6,"(('efficientnet-b0', 'cpu'), ('nvidia/segformer-b0-finetuned-ade-512-512', 'gpu'))",[0.5 0.5],2.0,1
1670131655.8552785,7.893383860588074,0.42,338.0,2.804184192134412,13,"(('efficientnet-b0', 'gpu'), ('nvidia/segformer-b1-finetuned-ade-512-512', 'cpu'))",[0. 1.],2.0,1
1670131679.8437881,4.961452007293701,0.52,318.0,11.264457940157895,16,"(('efficientnet-b4', 'gpu'), ('nvidia/segformer-b0-finetuned-ade-512-512', 'cpu'))",[0. 1.],2.0,0
1670131709.250562,4.7743003368377686,0.49,330.0,12.101888180120788,11,"(('efficientnet-b4', 'edge'), ('nvidia/segformer-b0-finetuned-ade-512-512', 'cpu'))",[0. 1.],2.0,0
1670131732.8789918,0.7838464975357056,0.8300000000000001,282.0,50.99858085433564,10,"(('efficientnet-b4', 'gpu'), ('nvidia/segformer-b1-finetuned-ade-512-512', 'edge'))",[0. 1.],2.0,0
1670131762.6418886,0.8289833068847656,0.655,292.0,50.55146835211153,33,"(('efficientnet-b4', 'cpu'), ('nvidia/segformer-b0-finetuned-ade-512-512', 'edge'))",[0. 1.],2.0,0
1670131807.7264361,8.495735883712769,0.53,310.0,2.1417566403155703,29,"(('efficientnet-b4', 'edge'), ('nvidia/segformer-b1-finetuned-ade-512-512', 'cpu'))",[0. 1.],2.0,1
1670131836.8753965,7.974740743637085,0.255,314.0,2.8222037016373136,8,"(('efficientnet-b0', 'edge'), ('nvidia/segformer-b1-finetuned-ade-512-512', 'cpu'))",[0. 1.],2.0,1
1670131852.9545577,0.3933650255203247,0.47500000000000003,326.0,55.3365719702578,1,"(('efficientnet-b0', 'gpu'), ('nvidia/segformer-b0-finetuned-ade-512-512', 'gpu'))",[1. 0.],2.0,0
