TIMESTAMP,DELAY,ACCURACY,CURRENT,REWARD,ACTION_NUMBER,ACTION_NAME,TASKS,TASKS_DISPATCHED,INPUT_QUEUE
1669951702.4121244,8.100372195243835,0.495,300.0,2.639345437165531,9,"(('efficientnet-b4', 'cpu'), ('nvidia/segformer-b1-finetuned-ade-512-512', 'gpu'))",[1. 0.],1.0,1
1669951711.080874,0.4696584939956665,0.46499999999999997,306.0,55.05203439605106,8,"(('efficientnet-b0', 'edge'), ('nvidia/segformer-b1-finetuned-ade-512-512', 'cpu'))",[1. 0.],2.0,0
1669951743.83913,3.0336955785751343,0.74,318.0,24.56164337401947,28,"(('efficientnet-b4', 'gpu'), ('nvidia/segformer-b0-finetuned-ade-512-512', 'edge'))",[1. 0.],2.0,0
1669951769.3691103,0.7566992044448853,0.495,278.0,52.30213109187461,2,"(('efficientnet-b0', 'edge'), ('nvidia/segformer-b0-finetuned-ade-512-512', 'edge'))",[1. 0.],4.0,0
1669951811.2765248,6.467670202255249,0.405,312.0,5.743641644442135,18,"(('efficientnet-b0', 'cpu'), ('nvidia/segformer-b1-finetuned-ade-512-512', 'cpu'))",[1. 0.],2.0,1
1669951902.4984076,37.328288555145264,0.41500000000000004,298.0,1.2329324386631637e-06,21,"(('efficientnet-b4', 'cpu'), ('nvidia/segformer-b0-finetuned-ade-512-512', 'cpu'))",[1. 0.],2.0,5
1669951906.640106,0.11799824237823486,0.7549999999999999,304.0,58.71431041773988,16,"(('efficientnet-b4', 'gpu'), ('nvidia/segformer-b0-finetuned-ade-512-512', 'cpu'))",[1. 0.],2.0,3
1669951910.804085,0.2481696605682373,0.27,292.0,58.68519213178382,14,"(('efficientnet-b0', 'edge'), ('nvidia/segformer-b1-finetuned-ade-512-512', 'gpu'))",[1. 0.],2.0,1
1669951920.4353342,0.25067198276519775,0.38,288.0,58.51238508559855,11,"(('efficientnet-b4', 'edge'), ('nvidia/segformer-b0-finetuned-ade-512-512', 'cpu'))",[1. 0.],2.0,0
1669951949.7997146,0.629494309425354,0.6000000000000001,290.0,53.242150251382924,20,"(('efficientnet-b0', 'edge'), ('nvidia/segformer-b1-finetuned-ade-512-512', 'edge'))",[1. 0.],4.0,0
1669951980.6405704,0.9790811538696289,0.62,308.0,48.2506614131853,19,"(('efficientnet-b0', 'gpu'), ('nvidia/segformer-b1-finetuned-ade-512-512', 'gpu'))",[1. 0.],2.0,0
