TIME,CPU_LOAD,GPU_LOAD,MEM,SWAP,CURR,TEMP_CPU,TEMP_GPU
1670124870.1441293,89.85714285714286,0,73.29229268292683,0.0,338.0,48.5,44.0
1670124870.6564524,44.714285714285715,0,73.41170731707317,0.0,300.0,48.0,44.0
1670124871.1954908,46.0,0,73.23580487804878,0.0,286.0,47.5,44.0
1670124871.7008061,40.714285714285715,0,73.18234146341463,0.0,248.0,47.5,44.0
1670124872.2332616,42.714285714285715,0,73.21726829268293,0.0,266.0,47.5,44.0
1670124872.7509835,38.0,0,73.2009756097561,0.0,274.0,47.5,44.0
1670124873.2828662,43.42857142857143,0,73.20868292682927,0.0,272.0,47.5,44.0
1670124873.7893114,40.42857142857143,0,73.2220487804878,0.0,240.0,47.0,44.0
1670124874.318885,42.285714285714285,0,73.19209756097561,0.0,270.0,47.0,44.0
1670124874.838774,40.0,0,73.27980487804878,0.0,248.0,47.5,44.0
1670124875.3683627,39.857142857142854,0,73.21853658536585,0.0,274.0,47.5,44.0
1670124875.8799171,42.714285714285715,0,73.21239024390243,0.0,254.0,47.0,44.0
1670124876.421208,42.57142857142857,0,73.23668292682926,0.0,304.0,47.5,44.0
1670124876.9271631,55.857142857142854,0,73.67931707317074,0.0,272.0,47.5,44.0
1670124877.4534216,38.57142857142857,0,73.66565853658537,0.0,276.0,47.5,44.0
1670124877.9732597,43.42857142857143,0,73.65863414634146,0.0,250.0,47.5,44.0
1670124878.5019777,41.857142857142854,0,73.68058536585366,0.0,272.0,47.5,44.0
1670124879.0063725,37.42857142857143,0,73.67531707317073,0.0,244.0,47.5,44.0
1670124879.5448155,31.142857142857142,0,73.67960975609756,0.0,274.0,48.0,44.0
1670124880.0634398,42.42857142857143,0,73.90273170731707,0.0,280.0,48.0,44.0
1670124880.85356,71.85714285714286,0,75.30721951219512,0.0,374.0,49.0,44.0
1670124881.2989051,99.42857142857143,0,75.64653658536585,0.0,372.0,49.5,44.0
1670124881.8805454,99.71428571428571,0,75.77141463414634,0.0,382.0,49.5,44.0
1670124882.3397048,98.57142857142857,0,75.80702439024391,0.0,376.0,49.5,44.0
1670124882.8668544,97.14285714285714,0,75.6578536585366,0.0,378.0,49.5,44.5
1670124883.4985833,96.85714285714286,0,75.70068292682926,0.0,390.0,49.5,44.5
1670124883.8833418,98.85714285714286,0,75.73239024390244,0.0,384.0,50.0,44.5
1670124884.4853234,99.14285714285714,0,75.7929756097561,0.0,368.0,50.0,44.5
1670124885.0637157,98.57142857142857,0,75.82029268292683,0.0,380.0,50.0,44.5
1670124885.5153291,99.42857142857143,0,75.8530731707317,0.0,378.0,50.0,44.5
1670124885.8887427,99.42857142857143,0,75.95112195121952,0.0,360.0,50.0,44.5
1670124886.393338,68.57142857142857,0,75.94556097560977,0.0,284.0,49.0,44.5
1670124886.910117,52.857142857142854,0,75.79092682926829,0.0,288.0,48.5,44.5
1670124887.4145985,44.0,0,75.756,0.0,254.0,47.5,44.5
1670124887.955912,40.57142857142857,0,75.78936585365854,0.0,294.0,48.0,44.5
1670124888.4566946,42.714285714285715,0,75.78273170731707,0.0,252.0,48.5,44.5
1670124888.998784,35.0,0,75.82282926829268,0.0,270.0,48.0,44.5
1670124889.499715,40.57142857142857,0,75.80926829268293,0.0,252.0,48.0,44.5
1670124890.0279675,33.142857142857146,0,75.8170731707317,0.0,276.0,48.5,44.5
1670124890.5473156,43.714285714285715,0,75.80019512195122,0.0,252.0,48.0,44.5
1670124891.078134,36.142857142857146,0,75.8209756097561,0.0,268.0,48.0,44.5
1670124891.5931687,45.0,0,75.80809756097561,0.0,232.0,47.5,44.5
1670124892.1211476,39.714285714285715,0,75.77482926829269,0.0,276.0,47.5,44.5
1670124892.6385136,44.142857142857146,0,75.75531707317073,0.0,254.0,48.0,44.5
1670124893.1709833,39.57142857142857,0,75.82487804878049,0.0,272.0,48.0,44.5
1670124893.6836262,46.0,0,75.79502439024391,0.0,248.0,47.5,44.5
1670124894.2142391,38.0,0,75.84302439024391,0.0,264.0,48.0,44.5
