TIME,IP_TOT_RECV_PKTS,IP_FWD,IP_UNK,IP_IN_PKTS_DISC,IP_IN_PKTS_DEL,IP_REQ_SENT,IP_OUT_PKTS_DROP,TCP_ACT_CONN,TCP_PASS_CONN,TCP_FAIL_CONN_ATTMP,TCP_CONN_RES_RECV,TCP_CONN_ESTAB,TCP_SEGM_RECV,TCP_SEGM_SENT,TCP_SEGM_RETANS,TCP_BAD_SEGM_RECV,TCP_REST_SENT,WLAN0_RX_BYTES,WLAN0_RX_PKTS,WLAN0_RX_ERR,WLAN0_RX_DROP,WLAN0_RX_OVERRUN,WLAN0_RX_MCAST,WLAN0_TX_BYTES,WLAN0_TX_PKTS,WLAN0_TX_ERR,WLAN0_TX_DROP,WLAN0_TX_OVERRUN,WLAN0_TX_MCAST
1670283426.716997,140387,0,0,139109,146233,20,1,122732,242388,4168,0,3,17627426,126605,0,2,0,0,280488724,241747,0,0,0,0,,,,,
1670283426.817325,140388,0,0,139110,146234,20,1,122733,242389,4168,0,3,17627426,126605,0,2,0,0,280488724,241747,0,0,0,0,,,,,
1670283426.913216,140388,0,0,139110,146234,20,1,122733,242389,4168,0,3,17627426,126605,0,2,0,0,280488724,241747,0,0,0,0,,,,,
1670283427.013435,140388,0,0,139110,146234,20,1,122733,242389,4168,0,3,17627426,126605,0,2,0,0,280488724,241747,0,0,0,0,,,,,
1670283427.1091423,140388,0,0,139110,146234,20,1,122733,242389,4168,0,3,17627426,126605,0,2,0,0,280488724,241747,0,0,0,0,,,,,
1670283427.2053814,140388,0,0,139110,146234,20,1,122733,242389,4168,0,3,17627426,126605,0,2,0,0,280488724,241747,0,0,0,0,,,,,
1670283427.3076034,140388,0,0,139110,146234,20,1,122733,242389,4168,0,3,17627426,126605,0,2,0,0,280488724,241747,0,0,0,0,,,,,
1670283427.4069486,140388,0,0,139110,146234,20,1,122733,242389,4168,0,3,17627426,126605,0,2,0,0,280488724,241747,0,0,0,0,,,,,
1670283427.5017967,140388,0,0,139110,146234,20,1,122733,242389,4168,0,3,17627426,126605,0,2,0,0,280488724,241747,0,0,0,0,,,,,
1670283427.5959353,140388,0,0,139110,146234,20,1,122733,242389,4168,0,3,17627426,126605,0,2,0,0,280488724,241747,0,0,0,0,,,,,
1670283427.690002,140388,0,0,139110,146234,20,1,122733,242389,4168,0,3,17627426,126605,0,2,0,0,280488724,241747,0,0,0,0,,,,,
1670283427.784788,140388,0,0,139110,146234,20,1,122733,242389,4168,0,3,17627426,126605,0,2,0,0,280488724,241747,0,0,0,0,,,,,
1670283427.8793526,140388,0,0,139110,146234,20,1,122733,242389,4168,0,3,17627426,126605,0,2,0,0,280488724,241747,0,0,0,0,,,,,
1670283427.9750826,140388,0,0,139110,146234,20,1,122733,242389,4168,0,3,17627426,126605,0,2,0,0,280488724,241747,0,0,0,0,,,,,
1670283428.0710218,140388,0,0,139110,146234,20,1,122733,242389,4168,0,3,17627426,126605,0,2,0,0,280488724,241747,0,0,0,0,,,,,
1670283428.165434,140388,0,0,139110,146234,20,1,122733,242389,4168,0,3,17627426,126605,0,2,0,0,280488724,241747,0,0,0,0,,,,,
1670283428.260555,140388,0,0,139110,146234,20,1,122733,242389,4168,0,3,17627426,126605,0,2,0,0,280488724,241747,0,0,0,0,,,,,
1670283428.3550215,140388,0,0,139110,146234,20,1,122733,242389,4168,0,3,17627426,126605,0,2,0,0,280488724,241747,0,0,0,0,,,,,
1670283428.4492135,140388,0,0,139110,146234,20,1,122733,242389,4168,0,3,17627426,126605,0,2,0,0,280488724,241747,0,0,0,0,,,,,
1670283428.5436423,140388,0,0,139110,146234,20,1,122733,242389,4168,0,3,17627426,126605,0,2,0,0,280488724,241747,0,0,0,0,,,,,
1670283428.6383574,140388,0,0,139110,146234,20,1,122733,242389,4168,0,3,17627426,126605,0,2,0,0,280488724,241747,0,0,0,0,,,,,
1670283428.7359555,140388,0,0,139110,146234,20,1,122733,242389,4168,0,3,17627426,126605,0,2,0,0,280488724,241747,0,0,0,0,,,,,
1670283428.8329685,140388,0,0,139110,146234,20,1,122733,242389,4168,0,3,17627426,126605,0,2,0,0,280488724,241747,0,0,0,0,,,,,
1670283428.9273028,140388,0,0,139110,146234,20,1,122733,242389,4168,0,3,17627426,126605,0,2,0,0,280488724,241747,0,0,0,0,,,,,
1670283429.0212433,140388,0,0,139110,146234,20,1,122733,242389,4168,0,3,17627426,126605,0,2,0,0,280488724,241747,0,0,0,0,,,,,
1670283429.11816,140388,0,0,139110,146234,20,1,122733,242389,4168,0,3,17627426,126605,0,2,0,0,280488724,241747,0,0,0,0,,,,,
1670283429.2125113,140388,0,0,139110,146234,20,1,122733,242389,4168,0,3,17627426,126605,0,2,0,0,280488724,241747,0,0,0,0,,,,,
1670283429.3085387,140388,0,0,139110,146234,20,1,122733,242389,4168,0,3,17627426,126605,0,2,0,0,280488724,241747,0,0,0,0,,,,,
1670283429.4058924,140388,0,0,139110,146234,20,1,122733,242389,4168,0,3,17627426,126605,0,2,0,0,280488724,241747,0,0,0,0,,,,,
1670283429.5015492,140388,0,0,139110,146234,20,1,122733,242389,4168,0,3,17627426,126605,0,2,0,0,280488724,241747,0,0,0,0,,,,,
1670283429.5960438,140388,0,0,139110,146234,20,1,122733,242389,4168,0,3,17627426,126605,0,2,0,0,280488724,241747,0,0,0,0,,,,,
1670283429.6903994,140388,0,0,139110,146234,20,1,122733,242389,4168,0,3,17627426,126605,0,2,0,0,280488724,241747,0,0,0,0,,,,,
1670283429.785074,140388,0,0,139110,146234,20,1,122733,242389,4168,0,3,17627426,126605,0,2,0,0,280488724,241747,0,0,0,0,,,,,
1670283429.8793316,140388,0,0,139110,146234,20,1,122733,242389,4168,0,3,17627426,126605,0,2,0,0,280488724,241747,0,0,0,0,,,,,
1670283429.9736662,140388,0,0,139110,146234,20,1,122733,242389,4168,0,3,17627426,126605,0,2,0,0,280488724,241747,0,0,0,0,,,,,
1670283430.0702403,140388,0,0,139110,146234,20,1,122733,242389,4168,0,3,17627426,126605,0,2,0,0,280488724,241747,0,0,0,0,,,,,
1670283430.1690173,140388,0,0,139110,146234,20,1,122733,242389,4168,0,3,17627426,126605,0,2,0,0,280488724,241747,0,0,0,0,,,,,
1670283430.263384,140388,0,0,139110,146234,20,1,122733,242389,4168,0,3,17627426,126605,0,2,0,0,280488724,241747,0,0,0,0,,,,,
1670283430.3578336,140388,0,0,139110,146234,20,1,122733,242389,4168,0,3,17627426,126605,0,2,0,0,280488724,241747,0,0,0,0,,,,,
1670283430.4525166,140388,0,0,139110,146234,20,1,122733,242389,4168,0,3,17627426,126605,0,2,0,0,280488724,241747,0,0,0,0,,,,,
1670283430.5464,140388,0,0,139110,146234,20,1,122733,242389,4168,0,3,17627426,126605,0,2,0,0,280488724,241747,0,0,0,0,,,,,
1670283430.6405075,140388,0,0,139110,146234,20,1,122733,242389,4168,0,3,17627426,126605,0,2,0,0,280488724,241747,0,0,0,0,,,,,
1670283430.7365232,140388,0,0,139110,146234,20,1,122733,242389,4168,0,3,17627426,126605,0,2,0,0,280488724,241747,0,0,0,0,,,,,
1670283430.8337393,140388,0,0,139110,146234,20,1,122733,242389,4168,0,3,17627426,126605,0,2,0,0,280488724,241747,0,0,0,0,,,,,
1670283430.9292355,140388,0,0,139110,146234,20,1,122733,242389,4168,0,3,17627426,126605,0,2,0,0,280488724,241747,0,0,0,0,,,,,
1670283431.0236754,140388,0,0,139110,146234,20,1,122733,242389,4168,0,3,17627426,126605,0,2,0,0,280488724,241747,0,0,0,0,,,,,
1670283431.1179078,140388,0,0,139110,146234,20,1,122733,242389,4168,0,3,17627426,126605,0,2,0,0,280488724,241747,0,0,0,0,,,,,
1670283431.2120473,140388,0,0,139110,146234,20,1,122733,242389,4168,0,3,17627426,126605,0,2,0,0,280488724,241747,0,0,0,0,,,,,
1670283431.3062832,140388,0,0,139110,146234,20,1,122733,242389,4168,0,3,17627426,126605,0,2,0,0,280488724,241747,0,0,0,0,,,,,
1670283431.400613,140388,0,0,139110,146234,20,1,122733,242389,4168,0,3,17627426,126605,0,2,0,0,280488724,241747,0,0,0,0,,,,,
1670283431.4968588,140388,0,0,139110,146234,20,1,122733,242389,4168,0,3,17627426,126605,0,2,0,0,280488724,241747,0,0,0,0,,,,,
1670283431.5927253,140388,0,0,139110,146234,20,1,122733,242389,4168,0,3,17627426,126605,0,2,0,0,280488724,241747,0,0,0,0,,,,,
1670283431.6874704,140388,0,0,139110,146234,20,1,122733,242389,4168,0,3,17627426,126605,0,2,0,0,280488724,241747,0,0,0,0,,,,,
1670283431.7812765,140388,0,0,139110,146234,20,1,122733,242389,4168,0,3,17627426,126605,0,2,0,0,280488724,241747,0,0,0,0,,,,,
1670283431.8769457,140388,0,0,139110,146234,20,1,122733,242389,4168,0,3,17627426,126605,0,2,0,0,280488724,241747,0,0,0,0,,,,,
1670283431.9712033,140388,0,0,139110,146234,20,1,122733,242389,4168,0,3,17627426,126605,0,2,0,0,280488724,241747,0,0,0,0,,,,,
1670283432.0650225,140388,0,0,139110,146234,20,1,122733,242389,4168,0,3,17627426,126605,0,2,0,0,280488724,241747,0,0,0,0,,,,,
1670283432.1607132,140388,0,0,139110,146234,20,1,122733,242389,4168,0,3,17627426,126605,0,2,0,0,280488724,241747,0,0,0,0,,,,,
1670283432.257239,140388,0,0,139110,146234,20,1,122733,242389,4168,0,3,17627426,126605,0,2,0,0,280488724,241747,0,0,0,0,,,,,
1670283432.3522718,140388,0,0,139110,146234,20,1,122733,242389,4168,0,3,17627426,126605,0,2,0,0,280488724,241747,0,0,0,0,,,,,
1670283432.4466205,140388,0,0,139110,146234,20,1,122733,242389,4168,0,3,17627426,126605,0,2,0,0,280488724,241747,0,0,0,0,,,,,
1670283432.5407627,140388,0,0,139110,146234,20,1,122733,242389,4168,0,3,17627426,126605,0,2,0,0,280488724,241747,0,0,0,0,,,,,
1670283432.635392,140388,0,0,139110,146234,20,1,122733,242389,4168,0,3,17627426,126605,0,2,0,0,280488724,241747,0,0,0,0,,,,,
1670283432.7291207,140388,0,0,139110,146234,20,1,122733,242389,4168,0,3,17627426,126605,0,2,0,0,280488724,241747,0,0,0,0,,,,,
1670283432.8252726,140388,0,0,139110,146234,20,1,122733,242389,4168,0,3,17627426,126605,0,2,0,0,280488724,241747,0,0,0,0,,,,,
1670283432.9216003,140388,0,0,139110,146234,20,1,122733,242389,4168,0,3,17627426,126605,0,2,0,0,280488724,241747,0,0,0,0,,,,,
1670283433.020254,140388,0,0,139110,146234,20,1,122733,242389,4168,0,3,17627426,126605,0,2,0,0,280488724,241747,0,0,0,0,,,,,
1670283433.1145122,140388,0,0,139110,146234,20,1,122733,242389,4168,0,3,17627426,126605,0,2,0,0,280488724,241747,0,0,0,0,,,,,
1670283433.2085083,140388,0,0,139110,146234,20,1,122733,242389,4168,0,3,17627426,126605,0,2,0,0,280488724,241747,0,0,0,0,,,,,
1670283433.3030007,140388,0,0,139110,146234,20,1,122733,242389,4168,0,3,17627426,126605,0,2,0,0,280488724,241747,0,0,0,0,,,,,
1670283433.3978832,140388,0,0,139110,146234,20,1,122733,242389,4168,0,3,17627426,126605,0,2,0,0,280488724,241747,0,0,0,0,,,,,
1670283433.4920504,140388,0,0,139110,146234,20,1,122733,242389,4168,0,3,17627426,126605,0,2,0,0,280488724,241747,0,0,0,0,,,,,
1670283433.5893104,140388,0,0,139110,146234,20,1,122733,242389,4168,0,3,17627426,126605,0,2,0,0,280488724,241747,0,0,0,0,,,,,
1670283433.686818,140388,0,0,139110,146234,20,1,122733,242389,4168,0,3,17627426,126605,0,2,0,0,280488724,241747,0,0,0,0,,,,,
1670283433.7811453,140388,0,0,139110,146234,20,1,122733,242389,4168,0,3,17627426,126605,0,2,0,0,280488724,241747,0,0,0,0,,,,,
1670283433.876227,140388,0,0,139110,146234,20,1,122733,242389,4168,0,3,17627426,126605,0,2,0,0,280488724,241747,0,0,0,0,,,,,
1670283433.9700432,140388,0,0,139110,146234,20,1,122733,242389,4168,0,3,17627426,126605,0,2,0,0,280488724,241747,0,0,0,0,,,,,
1670283434.064487,140388,0,0,139110,146234,20,1,122733,242389,4168,0,3,17627426,126605,0,2,0,0,280488724,241747,0,0,0,0,,,,,
1670283434.1589973,140388,0,0,139110,146234,20,1,122733,242389,4168,0,3,17627426,126605,0,2,0,0,280488724,241747,0,0,0,0,,,,,
1670283434.253643,140388,0,0,139110,146234,20,1,122733,242389,4168,0,3,17627426,126605,0,2,0,0,280488724,241747,0,0,0,0,,,,,
1670283434.3505547,140388,0,0,139110,146234,20,1,122733,242389,4168,0,3,17627426,126605,0,2,0,0,280488724,241747,0,0,0,0,,,,,
1670283434.446072,140388,0,0,139110,146234,20,1,122733,242389,4168,0,3,17627426,126605,0,2,0,0,280488724,241747,0,0,0,0,,,,,
1670283434.5402305,140388,0,0,139110,146234,20,1,122733,242389,4168,0,3,17627426,126605,0,2,0,0,280488724,241747,0,0,0,0,,,,,
1670283434.6341,140388,0,0,139110,146234,20,1,122733,242389,4168,0,3,17627426,126605,0,2,0,0,280488724,241747,0,0,0,0,,,,,
1670283434.7281902,140388,0,0,139110,146234,20,1,122733,242389,4168,0,3,17627426,126605,0,2,0,0,280488724,241747,0,0,0,0,,,,,
1670283434.8225682,140388,0,0,139110,146234,20,1,122733,242389,4168,0,3,17627426,126605,0,2,0,0,280488724,241747,0,0,0,0,,,,,
1670283434.9176412,140388,0,0,139110,146234,20,1,122733,242389,4168,0,3,17627426,126605,0,2,0,0,280488724,241747,0,0,0,0,,,,,
1670283435.015071,140388,0,0,139110,146234,20,1,122733,242389,4168,0,3,17627426,126605,0,2,0,0,280488724,241747,0,0,0,0,,,,,
1670283435.110623,140388,0,0,139110,146234,20,1,122733,242389,4168,0,3,17627426,126605,0,2,0,0,280488724,241747,0,0,0,0,,,,,
