TIME,CPU_LOAD,GPU_LOAD,MEM,SWAP,CURR,TEMP_CPU,TEMP_GPU
1670295017.782722,84.75,0,17.92048780487805,0.014249999999999999,3391,42.5,42.5
1670295018.2923408,72.5,0,17.712780487804878,0.014249999999999999,3391,41.5,40.0
1670295018.808869,56.5,0,17.774439024390244,0.014249999999999999,3391,41.5,40.0
1670295019.308122,57.5,0,17.705268292682927,0.014249999999999999,3391,41.5,40.5
1670295019.8151689,58.5,0,17.692780487804878,0.014249999999999999,3391,41.0,40.5
1670295020.318588,60.5,0,17.729268292682924,0.014249999999999999,3391,41.0,40.5
1670295020.8441257,54.5,0,17.754926829268292,0.014249999999999999,3391,41.0,40.0
1670295021.334036,60.5,0,17.709170731707317,0.014249999999999999,3391,42.0,40.5
1670295021.842045,60.5,0,17.714829268292682,0.014249999999999999,3391,41.0,40.0
1670295022.34464,57.5,0,17.768,0.014249999999999999,3391,41.5,40.0
1670295022.8565497,56.0,0,17.712,0.014249999999999999,3391,40.5,42.0
1670295023.3635662,61.25,0,17.733756097560978,0.014249999999999999,3391,41.0,42.5
1670295023.8721104,58.5,0,17.722146341463414,0.014249999999999999,3391,41.0,42.5
1670295024.3810565,54.0,0,17.750146341463417,0.014249999999999999,3391,41.0,42.5
1670295024.901957,58.5,0,17.708878048780488,0.014249999999999999,3391,41.0,42.5
1670295025.4013977,59.75,0,17.73570731707317,0.014249999999999999,3391,41.0,42.0
1670295025.9132965,61.0,0,17.73912195121951,0.014249999999999999,3391,41.5,42.5
1670295026.4310417,53.25,0,17.70439024390244,0.014249999999999999,3391,41.0,42.0
1670295026.9401069,62.75,0,17.68770731707317,0.014249999999999999,3391,41.0,42.0
1670295027.4480991,65.75,0,17.93248780487805,0.014249999999999999,3391,41.5,42.5
1670295027.9704971,58.5,0,17.974536585365854,0.014249999999999999,3391,41.0,42.5
1670295028.4916863,67.0,0,18.073951219512193,0.014249999999999999,3391,41.5,42.5
1670295028.9851308,82.25,0,18.228585365853657,0.014249999999999999,3391,41.5,42.5
1670295029.502094,65.0,0,18.09209756097561,0.014249999999999999,3391,41.0,40.0
1670295030.0194142,55.0,0,18.106243902439022,0.014249999999999999,3391,41.0,40.0
1670295030.511298,57.75,0,18.06126829268293,0.014249999999999999,3391,41.0,40.0
1670295031.0236487,66.75,0,18.05180487804878,0.014249999999999999,3391,41.0,42.0
1670295031.539541,60.25,0,18.094146341463414,0.014249999999999999,3391,41.0,42.5
1670295032.038434,53.5,0,18.077951219512194,0.014249999999999999,3391,41.5,42.5
1670295032.5470695,61.75,0,18.142243902439024,0.014249999999999999,3391,41.0,42.0
1670295033.0559049,59.5,0,18.105951219512196,0.014249999999999999,3391,41.0,42.5
1670295033.5865471,58.25,0,18.156292682926832,0.014249999999999999,3391,41.0,42.0
1670295034.0758913,57.75,0,18.11239024390244,0.014249999999999999,3391,41.0,42.5
1670295034.5816216,60.25,0,18.115609756097562,0.014249999999999999,3391,41.0,42.5
1670295035.0955243,60.25,0,18.122926829268295,0.014249999999999999,3391,41.0,42.5
1670295035.5996284,56.0,0,18.16887804878049,0.014249999999999999,3391,41.0,42.0
1670295036.1093116,58.75,0,18.11268292682927,0.014249999999999999,3391,41.5,42.0
1670295036.6134746,61.0,0,18.12,0.014249999999999999,3391,41.0,42.5
1670295037.1268952,59.25,0,18.174731707317076,0.014249999999999999,3391,41.0,42.5
1670295037.6351736,54.75,0,18.116487804878048,0.014249999999999999,3391,40.5,42.5
1670295038.1366465,60.5,0,18.12419512195122,0.014249999999999999,3391,41.0,42.0
1670295038.6418633,59.0,0,18.124975609756095,0.014249999999999999,3391,41.0,42.5
1670295039.1815083,57.5,0,18.154146341463413,0.014249999999999999,3391,41.0,42.5
1670295039.693067,56.5,0,18.125756097560974,0.014249999999999999,3391,41.5,42.0
1670295040.1956172,61.0,0,18.115024390243903,0.014249999999999999,3391,41.0,42.0
1670295040.7070992,60.25,0,18.133756097560976,0.014249999999999999,3391,40.5,42.5
1670295041.2340434,55.75,0,18.163219512195123,0.014249999999999999,3391,41.0,42.5
1670295041.7185006,57.75,0,18.118536585365856,0.014249999999999999,3391,40.5,42.5
1670295042.2257361,60.0,0,18.13278048780488,0.014249999999999999,3391,41.0,42.5
1670295042.736359,60.25,0,18.155317073170732,0.014249999999999999,3391,41.0,42.5
1670295043.2483418,53.0,0,18.11209756097561,0.014249999999999999,3391,40.5,42.0
1670295043.7457044,60.0,0,18.11931707317073,0.014249999999999999,3391,41.0,42.5
1670295044.2524714,61.5,0,18.12419512195122,0.014249999999999999,3391,41.0,42.0
1670295044.7795982,57.75,0,18.16809756097561,0.014249999999999999,3391,41.0,42.5
1670295045.2692163,55.25,0,18.15639024390244,0.014249999999999999,3391,40.5,42.0
1670295045.7771301,60.25,0,18.101658536585365,0.014249999999999999,3391,40.5,42.0
1670295046.2846034,59.25,0,18.122536585365854,0.014249999999999999,3391,40.5,42.0
1670295046.793466,53.75,0,18.129951219512193,0.014249999999999999,3391,40.5,42.0
1670295047.2980752,60.25,0,18.10321951219512,0.014249999999999999,3391,40.5,42.0
1670295047.8029463,61.75,0,18.138634146341463,0.014249999999999999,3391,40.5,42.0
1670295048.3238444,58.75,0,18.189365853658536,0.014249999999999999,3391,41.0,42.5
1670295048.8370175,56.75,0,18.166341463414636,0.014249999999999999,3391,41.0,42.0
1670295049.3636868,81.25,0,19.514731707317072,0.014249999999999999,3391,43.0,42.5
1670295049.8379068,71.5,0,20.80107317073171,0.014249999999999999,3391,41.0,42.5
1670295050.3561115,63.75,0,21.981853658536586,0.014249999999999999,3391,41.5,42.5
1670295050.8566027,83.75,0,21.948975609756097,0.014249999999999999,3391,42.0,42.5
1670295051.3829808,98.5,0,21.057365853658535,0.014249999999999999,3391,43.0,43.0
1670295051.9144745,98.75,0,21.312292682926827,0.014249999999999999,3391,42.0,43.0
1670295052.423724,95.0,0,21.07658536585366,0.014249999999999999,3391,42.0,43.0
1670295052.9620385,97.5,0,21.086048780487804,0.014249999999999999,3391,42.0,43.0
1670295053.501854,93.0,0,21.076975609756097,0.014249999999999999,3391,42.5,43.0
1670295053.998245,96.5,0,21.086829268292682,0.014249999999999999,3391,42.5,43.0
1670295054.5159183,97.5,0,21.06809756097561,0.014249999999999999,3391,43.0,43.0
1670295055.0597425,98.0,0,21.08360975609756,0.014249999999999999,3391,42.0,43.5
1670295055.5475678,98.0,0,21.08321951219512,0.014249999999999999,3391,43.0,43.5
1670295056.0555248,97.25,0,21.105951219512196,0.014249999999999999,3391,42.5,43.0
1670295056.6302803,91.5,0,21.064682926829267,0.014249999999999999,3391,43.0,43.0
1670295057.1626296,95.5,0,21.07980487804878,0.014249999999999999,3391,42.5,43.0
1670295057.678661,97.5,0,21.075317073170734,0.014249999999999999,3391,42.5,43.0
1670295058.1798892,97.5,0,21.101560975609758,0.014249999999999999,3391,43.0,43.0
1670295058.6831453,94.5,0,21.085268292682926,0.014249999999999999,3391,42.0,43.0
1670295059.2206695,98.0,0,21.073560975609755,0.014249999999999999,3391,43.0,43.0
1670295059.714883,97.0,0,21.110731707317072,0.014249999999999999,3391,42.5,43.0
1670295060.287628,95.25,0,21.098146341463416,0.014249999999999999,3391,43.0,43.0
1670295060.80256,96.25,0,21.085658536585367,0.014249999999999999,3391,42.5,43.0
1670295061.3179324,98.0,0,21.073170731707318,0.014249999999999999,3391,42.5,43.5
1670295061.8363552,93.25,0,21.07278048780488,0.014249999999999999,3391,43.0,43.0
