TIME,CPU_LOAD,GPU_LOAD,MEM,SWAP,CURR,TEMP_CPU,TEMP_GPU
1670301657.8013394,73.75,0,17.998146341463414,0.0144,3462,44.0,44.0
1670301658.3049934,78.5,0,18.063317073170733,0.0144,3462,43.0,42.0
1670301658.8184195,56.0,0,17.804292682926828,0.0144,3462,42.0,41.5
1670301659.3295527,60.25,0,17.831512195121952,0.0144,3462,42.0,41.5
1670301659.8331273,61.25,0,17.82692682926829,0.0144,3462,42.5,41.5
1670301660.3439689,54.5,0,17.85639024390244,0.0144,3462,43.0,42.0
1670301660.836097,57.75,0,17.830634146341463,0.0144,3462,43.0,41.5
1670301661.3471954,59.25,0,17.80926829268293,0.0144,3462,42.5,44.0
1670301661.869937,60.5,0,17.83970731707317,0.0144,3462,43.0,44.0
1670301662.3904085,51.75,0,17.844682926829268,0.0144,3462,42.0,44.0
1670301662.8900368,59.75,0,17.834439024390246,0.0144,3462,42.5,44.0
1670301663.4023843,59.0,0,17.818341463414633,0.0144,3462,42.5,44.0
1670301663.9107401,58.25,0,17.861951219512196,0.0144,3462,43.0,44.0
1670301664.4370124,54.75,0,17.822243902439023,0.0144,3462,42.5,43.5
1670301664.9279594,60.25,0,17.812780487804876,0.0144,3462,42.5,43.5
1670301665.4445653,58.75,0,17.8369756097561,0.0144,3462,42.5,44.0
1670301665.967484,54.5,0,17.865756097560975,0.0144,3462,42.5,44.0
1670301666.4561336,58.5,0,17.81160975609756,0.0144,3462,42.5,43.5
1670301666.9578578,59.25,0,17.817560975609755,0.0144,3462,42.5,44.0
1670301667.4615917,59.25,0,17.825560975609754,0.0144,3462,43.0,44.0
1670301668.0012283,62.25,0,18.041756097560977,0.0144,3462,42.5,44.0
1670301668.4785428,59.5,0,18.042341463414637,0.0144,3462,42.5,43.5
1670301668.9819512,60.0,0,18.030634146341463,0.0144,3462,42.5,44.0
1670301669.492928,66.0,0,18.25239024390244,0.0144,3462,43.0,44.0
1670301669.9996994,82.5,5,18.228,0.0144,3462,42.5,42.0
1670301670.5037293,62.0,0,18.16019512195122,0.0144,3462,42.5,42.0
1670301671.0167456,66.0,0,18.175219512195124,0.0144,3462,42.5,42.0
1670301671.5198321,52.5,0,18.204682926829268,0.0144,3462,42.5,42.0
1670301672.0331194,59.5,0,18.15590243902439,0.0144,3462,42.0,41.5
1670301672.5481431,61.5,0,18.17970731707317,0.0144,3462,42.0,41.5
1670301673.0429773,61.25,0,18.22478048780488,0.0144,3462,43.0,42.0
1670301673.553642,54.75,0,18.170926829268293,0.0144,3462,42.5,42.0
1670301674.0625641,60.5,0,18.19229268292683,0.0144,3462,42.5,43.5
1670301674.5748296,59.5,0,18.192097560975608,0.0144,3462,43.0,43.5
1670301675.105861,57.0,0,18.23258536585366,0.0144,3462,43.0,44.0
1670301675.5928876,56.75,0,18.184682926829268,0.0144,3462,42.5,43.5
1670301676.1122355,61.25,0,18.19639024390244,0.0144,3462,42.0,43.5
