TIME,CPU_LOAD,GPU_LOAD,MEM,SWAP,CURR,TEMP_CPU,TEMP_GPU
1670026427.856785,81.57142857142857,0,89.04214634146341,0.0,320.0,49.5,45.0
1670026428.3827302,52.0,0,88.90253658536585,0.0,310.0,49.0,45.5
1670026428.8950357,44.285714285714285,0,88.89141463414634,0.0,262.0,48.5,45.0
1670026429.4293115,39.714285714285715,0,88.89395121951219,0.0,280.0,48.5,45.0
1670026429.9456213,40.285714285714285,0,88.87112195121951,0.0,252.0,48.5,45.0
1670026430.4819102,39.857142857142854,0,88.86370731707316,0.0,278.0,48.5,45.0
1670026430.9958947,42.285714285714285,0,88.8740487804878,0.0,248.0,48.0,45.0
1670026431.5319574,39.0,0,88.82156097560976,0.0,274.0,49.0,45.0
1670026432.038699,40.857142857142854,0,88.916,0.0,230.0,48.5,45.5
1670026432.570754,42.0,0,88.8778536585366,0.0,262.0,48.5,45.0
1670026433.085938,39.285714285714285,0,88.89141463414634,0.0,258.0,49.0,45.0
1670026433.6176527,39.857142857142854,0,88.92565853658536,0.0,278.0,48.5,45.0
1670026434.139288,48.142857142857146,0,89.05141463414634,0.0,282.0,49.0,45.0
1670026434.6719956,48.285714285714285,0,89.31082926829268,0.0,270.0,48.5,45.0
1670026435.1842268,43.285714285714285,0,89.30360975609756,0.0,226.0,48.5,45.0
1670026435.711289,38.714285714285715,0,89.30136585365854,0.0,266.0,48.5,45.0
1670026436.2326806,41.285714285714285,0,89.29092682926829,0.0,254.0,48.5,45.0
1670026436.7558734,39.42857142857143,0,89.29024390243903,0.0,262.0,48.5,45.0
1670026437.2678187,41.57142857142857,0,89.27570731707317,0.0,256.0,48.5,45.5
1670026437.8079748,41.142857142857146,0,89.62380487804879,0.0,300.0,49.0,45.0
1670026438.3234894,60.0,2,91.33882926829268,0.0,292.0,49.0,45.0
1670026438.861585,54.285714285714285,1,94.52214634146343,0.0,300.0,49.5,45.0
1670026439.381244,58.142857142857146,0,97.83453658536585,0.0,310.0,49.0,45.0
1670026439.9076447,49.42857142857143,1,101.58682926829268,0.0,312.0,49.0,45.0
1670026440.4234774,59.857142857142854,1,103.94575609756099,0.0,294.0,49.0,45.0
1670026440.9521475,50.714285714285715,0,106.99365853658536,0.0,302.0,49.0,45.0
1670026441.4665015,59.714285714285715,2,109.63756097560974,0.0,296.0,49.5,45.5
1670026442.005519,43.42857142857143,0,112.19785365853659,0.0,312.0,49.5,45.5
1670026442.5204072,62.57142857142857,0,115.01121951219513,0.0,300.0,49.5,45.5
1670026443.0964642,50.714285714285715,4,117.23658536585366,0.0,296.0,49.0,45.5
1670026443.5824518,72.71428571428571,0,117.49765853658536,0.0,302.0,49.5,45.5
1670026444.0931964,42.714285714285715,0,117.25629268292683,0.0,282.0,49.0,45.5
1670026444.6141474,46.285714285714285,0,117.27590243902439,0.0,266.0,49.0,45.5
1670026445.1427157,38.42857142857143,0,117.20858536585365,0.0,264.0,48.5,45.5
1670026445.6683831,45.57142857142857,0,117.25560975609757,0.0,260.0,49.0,45.5
1670026446.2013123,39.714285714285715,0,117.2309268292683,0.0,262.0,48.5,45.5
1670026446.7376943,43.142857142857146,0,117.23853658536585,0.0,272.0,49.0,45.5
1670026447.2483404,39.42857142857143,0,117.24653658536586,0.0,264.0,48.5,45.5
1670026447.7832634,46.714285714285715,0,117.22360975609756,0.0,258.0,49.0,45.5
1670026448.294195,42.142857142857146,0,117.22839024390244,0.0,270.0,48.5,45.5
1670026448.8199062,45.57142857142857,0,117.25560975609757,0.0,244.0,49.0,45.5
1670026449.34269,41.142857142857146,0,117.26429268292682,0.0,268.0,48.5,45.5
1670026449.867981,43.142857142857146,0,117.25278048780487,0.0,264.0,49.5,45.5
1670026450.3861,34.42857142857143,0,117.23151219512195,0.0,268.0,48.5,45.5
1670026450.9147868,42.285714285714285,0,117.22478048780486,0.0,256.0,49.0,45.5
1670026451.435579,40.857142857142854,0,117.22195121951219,0.0,266.0,48.5,45.5
1670026451.9621994,46.142857142857146,0,117.24136585365854,0.0,250.0,49.0,45.5
1670026452.485485,41.285714285714285,0,117.22497560975609,0.0,266.0,48.5,45.5
1670026453.0064151,44.857142857142854,0,117.27502439024391,0.0,296.0,49.0,45.5
1670026453.5262144,41.285714285714285,0,117.25736585365854,0.0,258.0,49.0,45.5
1670026454.059934,42.714285714285715,0,117.2620487804878,0.0,292.0,49.0,45.5
1670026454.5690227,41.142857142857146,0,117.22224390243903,0.0,250.0,48.5,45.5
1670026455.1058192,43.57142857142857,0,117.23336585365854,0.0,258.0,49.0,45.5
1670026455.617503,40.285714285714285,0,117.25073170731707,0.0,248.0,48.5,45.5
1670026456.1489964,42.142857142857146,0,117.27102439024391,0.0,256.0,49.0,45.5
1670026456.6604273,41.0,0,117.23824390243902,0.0,254.0,49.0,45.5
1670026457.1950765,43.857142857142854,0,117.23619512195123,0.0,292.0,49.5,45.5
1670026457.7115295,40.0,0,117.24809756097561,0.0,256.0,49.0,45.5
1670026458.239287,44.0,0,117.25160975609757,0.0,284.0,49.0,45.5
1670026458.7484987,41.714285714285715,0,117.27512195121952,0.0,250.0,49.0,45.5
1670026459.2855337,42.285714285714285,0,117.22975609756097,0.0,272.0,49.0,45.5
1670026459.7988665,37.42857142857143,0,117.37668292682928,0.0,252.0,49.0,45.5
1670026460.3331711,44.0,0,117.36809756097561,0.0,280.0,49.5,45.5
1670026460.8487833,35.0,0,117.38946341463415,0.0,244.0,49.0,45.5
1670026461.391923,39.142857142857146,0,117.40634146341465,0.0,256.0,49.0,45.5
1670026461.9006832,39.285714285714285,0,117.42546341463415,0.0,272.0,48.5,45.5
1670026462.4522142,47.714285714285715,0,117.46663414634146,0.0,324.0,49.5,45.5
1670026462.9560125,57.42857142857143,10,117.71336585365854,0.0,264.0,49.5,46.0
1670026463.4917276,40.857142857142854,0,117.3839024390244,0.0,276.0,49.5,45.5
1670026463.9949868,47.0,0,117.35882926829268,0.0,262.0,49.0,45.5
1670026464.521523,40.857142857142854,0,117.40721951219513,0.0,250.0,49.5,46.0
1670026465.044702,45.142857142857146,0,117.37073170731706,0.0,252.0,49.0,45.5
1670026465.5799599,39.714285714285715,0,117.364,0.0,268.0,49.5,45.5
1670026466.0941517,47.0,0,117.37278048780489,0.0,228.0,49.0,45.5
1670026466.62936,35.857142857142854,0,117.3860487804878,0.0,264.0,49.5,45.5
1670026467.1386685,42.285714285714285,0,117.35639024390242,0.0,254.0,49.0,45.5
1670026467.6723335,33.714285714285715,0,117.37736585365855,0.0,260.0,49.5,45.5
1670026468.1914115,43.714285714285715,0,117.3589268292683,0.0,254.0,49.0,45.5
1670026468.731731,36.714285714285715,0,117.35619512195122,0.0,258.0,49.5,46.0
1670026469.247296,45.42857142857143,0,117.35482926829268,0.0,268.0,49.0,45.5
1670026469.7754047,38.285714285714285,0,117.36380487804878,0.0,268.0,49.0,45.5
1670026470.2901955,45.42857142857143,0,117.37639024390243,0.0,236.0,49.0,46.0
1670026470.8207765,34.285714285714285,0,117.3300487804878,0.0,268.0,49.5,45.5
1670026471.3381588,46.0,0,117.34682926829268,0.0,254.0,49.5,46.0
1670026471.8636749,37.0,0,117.35121951219512,0.0,270.0,49.5,45.5
1670026472.3780797,45.42857142857143,0,117.33190243902439,0.0,248.0,49.5,46.0
1670026472.914744,34.57142857142857,0,117.35151219512194,0.0,282.0,49.5,45.5
1670026473.4279456,46.57142857142857,0,117.32117073170731,0.0,256.0,49.5,45.5
1670026473.9609523,38.42857142857143,0,117.33775609756098,0.0,250.0,49.5,45.5
1670026474.4763973,47.285714285714285,0,117.31170731707317,0.0,250.0,49.5,46.0
1670026475.009121,38.42857142857143,0,117.36078048780487,0.0,276.0,49.5,45.5
1670026475.524548,49.57142857142857,0,117.39200000000001,0.0,266.0,49.5,46.0
1670026476.0521753,38.285714285714285,0,117.34087804878048,0.0,262.0,49.5,46.0
1670026476.5733652,47.0,0,117.39248780487806,0.0,252.0,49.5,46.0
1670026477.1433969,39.0,0,117.41912195121951,0.0,298.0,50.0,46.0
1670026477.6355288,64.28571428571429,0,117.46946341463416,0.0,312.0,50.0,46.0
1670026478.1623018,51.0,0,117.53512195121951,0.0,292.0,49.5,46.0
1670026478.6658494,49.57142857142857,0,117.39063414634145,0.0,268.0,50.0,46.0
1670026479.1949081,37.714285714285715,0,117.39599999999999,0.0,276.0,49.0,46.0
1670026479.717596,47.142857142857146,0,117.37258536585367,0.0,242.0,49.5,46.0
1670026480.241246,37.285714285714285,0,117.32712195121951,0.0,262.0,49.0,46.0
1670026480.7686086,44.0,0,117.36995121951219,0.0,252.0,49.5,46.0
1670026481.285502,40.0,0,117.3619512195122,0.0,250.0,49.0,46.0
1670026481.8217595,43.857142857142854,0,117.38721951219513,0.0,262.0,49.5,46.0
1670026482.3341491,38.57142857142857,0,117.37043902439024,0.0,270.0,49.5,46.0
1670026482.8665137,40.142857142857146,0,117.38878048780488,0.0,240.0,50.0,46.0
1670026483.3849144,36.142857142857146,0,117.37814634146342,0.0,260.0,49.5,46.0
1670026483.9207468,43.42857142857143,0,117.39951219512194,0.0,256.0,49.5,46.0
1670026484.4321837,41.42857142857143,0,117.36282926829269,0.0,264.0,49.0,46.0
1670026484.9622571,44.857142857142854,0,117.36487804878048,0.0,254.0,50.0,46.0
1670026485.4746108,40.0,0,117.34497560975609,0.0,256.0,49.5,46.0
1670026486.0133839,47.42857142857143,0,117.39951219512194,0.0,258.0,49.5,46.0
1670026486.5337012,40.857142857142854,0,117.32965853658537,0.0,278.0,49.5,46.0
1670026487.059335,44.0,0,117.3649756097561,0.0,282.0,49.5,46.0
1670026487.5806267,40.285714285714285,0,117.3660487804878,0.0,236.0,49.5,46.0
1670026488.1128707,43.0,0,117.44009756097562,0.0,298.0,49.5,45.5
1670026488.6285195,40.42857142857143,0,117.44078048780489,0.0,250.0,49.5,45.5
1670026489.1648273,46.42857142857143,0,117.68829268292681,0.0,290.0,50.0,45.5
1670026489.6852717,52.714285714285715,0,119.46770731707316,0.0,300.0,50.0,46.0
1670026490.4043968,76.85714285714286,0,121.69453658536587,0.0,360.0,51.0,46.0
1670026490.9500628,98.85714285714286,0,121.64195121951221,0.0,376.0,51.0,46.0
1670026491.4354544,95.85714285714286,0,121.66253658536586,0.0,374.0,51.0,46.0
1670026492.0205803,99.14285714285714,0,121.63746341463415,0.0,378.0,51.0,46.5
1670026492.4811225,99.42857142857143,0,121.7320975609756,0.0,370.0,51.5,46.5
1670026493.103012,100.0,0,121.71258536585366,0.0,372.0,51.5,46.5
1670026493.5668578,97.42857142857143,0,121.68156097560976,0.0,374.0,51.5,46.5
1670026494.0224025,97.42857142857143,0,121.65443902439024,0.0,388.0,52.0,46.5
1670026494.6018698,97.28571428571429,0,121.68341463414633,0.0,376.0,51.5,46.5
1670026495.1034188,97.14285714285714,0,121.68887804878048,0.0,372.0,52.0,46.5
1670026495.6390657,98.85714285714286,0,121.76409756097561,0.0,378.0,51.5,46.5
