TIMESTAMP,DELAY,ACCURACY,CURRENT,REWARD,ACTION_NUMBER,ACTION_NAME,TASKS,TASKS_DISPATCHED,INPUT_QUEUE
1670289121.9112902,0.443007230758667,0.505,3320.0,55.975561602259226,20,"(('efficientnet-b0', 'edge'), ('nvidia/segformer-b1-finetuned-ade-512-512', 'edge'))",[1. 0.],2.0,0
1670289165.6202512,11.99010956287384,0.5800000000000001,3321.0,0.39070623819380457,24,"(('efficientnet-b0', 'cpu'), ('nvidia/segformer-b1-finetuned-ade-512-512', 'gpu'))",[1. 0.],2.0,1
1670289173.7821136,0.4106638431549072,0.47,3321.0,56.45546963774867,20,"(('efficientnet-b0', 'edge'), ('nvidia/segformer-b1-finetuned-ade-512-512', 'edge'))",[1. 0.],4.0,0
1670289268.0460815,33.41328263282776,0.32,3322.0,8.9698183479126e-06,3,"(('efficientnet-b4', 'cpu'), ('nvidia/segformer-b1-finetuned-ade-512-512', 'cpu'))",[1. 0.],2.0,4
1670289272.12166,0.2603408098220825,0.44999999999999996,3322.0,58.33779200811149,14,"(('efficientnet-b0', 'edge'), ('nvidia/segformer-b1-finetuned-ade-512-512', 'gpu'))",[1. 0.],2.0,2
1670289300.8440065,13.448079943656921,0.76,3323.0,0.18543077613691936,34,"(('efficientnet-b4', 'gpu'), ('nvidia/segformer-b1-finetuned-ade-512-512', 'cpu'))",[1. 0.],2.0,2
1670289307.479095,0.8355617523193359,0.28500000000000003,3323.0,51.63370069632642,31,"(('efficientnet-b0', 'gpu'), ('nvidia/segformer-b0-finetuned-ade-512-512', 'cpu'))",[1. 0.],2.0,1
1670289329.384586,3.39253568649292,0.62,3323.0,22.32865324201535,4,"(('efficientnet-b4', 'gpu'), ('nvidia/segformer-b1-finetuned-ade-512-512', 'gpu'))",[0.5 0.5],2.0,0
1670289357.37771,2.2164188623428345,0.31,3323.0,34.80646284266511,23,"(('efficientnet-b4', 'edge'), ('nvidia/segformer-b0-finetuned-ade-512-512', 'edge'))",[0. 1.],4.0,0
1670289414.1332004,15.456474661827087,0.66,3324.0,0.0686814634694341,21,"(('efficientnet-b4', 'cpu'), ('nvidia/segformer-b0-finetuned-ade-512-512', 'cpu'))",[0. 1.],2.0,2
1670289418.1392593,1.2155777215957642,0.595,3324.0,46.112596344616826,15,"(('efficientnet-b4', 'cpu'), ('nvidia/segformer-b1-finetuned-ade-512-512', 'edge'))",[0. 1.],2.0,0
1670289449.3028738,2.0691970586776733,0.675,3324.0,35.64925485756633,27,"(('efficientnet-b4', 'cpu'), ('nvidia/segformer-b0-finetuned-ade-512-512', 'gpu'))",[0. 1.],2.0,0
1670289477.700114,1.8131693601608276,0.8,3325.0,38.336722366570235,4,"(('efficientnet-b4', 'gpu'), ('nvidia/segformer-b1-finetuned-ade-512-512', 'gpu'))",[0. 1.],2.0,0
1670289507.7415197,1.1457229852676392,0.7949999999999999,3325.0,46.47940691627348,10,"(('efficientnet-b4', 'gpu'), ('nvidia/segformer-b1-finetuned-ade-512-512', 'edge'))",[0. 1.],2.0,0
1670289563.870732,14.711263418197632,0.29,3326.0,0.10337776273029986,31,"(('efficientnet-b0', 'gpu'), ('nvidia/segformer-b0-finetuned-ade-512-512', 'cpu'))",[0. 1.],2.0,2
1670289571.4864092,1.9363603591918945,0.525,3326.0,37.529908178797555,1,"(('efficientnet-b0', 'gpu'), ('nvidia/segformer-b0-finetuned-ade-512-512', 'gpu'))",[1. 0.],2.0,0
1670289623.3466303,13.957586169242859,0.425,3326.0,0.1486026081808577,18,"(('efficientnet-b0', 'cpu'), ('nvidia/segformer-b1-finetuned-ade-512-512', 'cpu'))",[1. 0.],2.0,2
1670289630.725641,0.11787307262420654,0.26,3326.0,60.496444124082984,7,"(('efficientnet-b0', 'gpu'), ('nvidia/segformer-b0-finetuned-ade-512-512', 'edge'))",[1. 0.],2.0,0
1670289681.483523,12.895342111587524,0.04,3327.0,0.2623250107590915,0,"(('efficientnet-b0', 'cpu'), ('nvidia/segformer-b0-finetuned-ade-512-512', 'cpu'))",[1. 0.],2.0,1
1670289689.241948,0.5000054836273193,0.72,3327.0,54.70983967083802,5,"(('efficientnet-b4', 'edge'), ('nvidia/segformer-b1-finetuned-ade-512-512', 'edge'))",[1. 0.],4.0,0
1670289739.6159446,12.29990267753601,0.395,3328.0,0.3406462189037188,12,"(('efficientnet-b0', 'cpu'), ('nvidia/segformer-b0-finetuned-ade-512-512', 'edge'))",[1. 0.],2.0,1
1670289747.7990425,0.20680749416351318,0.275,3328.0,59.384388549617675,14,"(('efficientnet-b0', 'edge'), ('nvidia/segformer-b1-finetuned-ade-512-512', 'gpu'))",[1. 0.],2.0,0
1670289780.30942,2.4069141149520874,0.7849999999999999,3328.0,31.62251041834799,5,"(('efficientnet-b4', 'edge'), ('nvidia/segformer-b1-finetuned-ade-512-512', 'edge'))",[0. 1.],4.0,0
1670289849.5245795,21.764137148857117,0.33,3329.0,0.003029614214878102,13,"(('efficientnet-b0', 'gpu'), ('nvidia/segformer-b1-finetuned-ade-512-512', 'cpu'))",[0. 1.],2.0,3
1670289854.1045103,1.4838143587112427,0.64,3329.0,42.670720820213425,9,"(('efficientnet-b4', 'cpu'), ('nvidia/segformer-b1-finetuned-ade-512-512', 'gpu'))",[0. 1.],2.0,1
1670289897.6197562,15.985111951828003,0.315,3330.0,0.05453042586655873,0,"(('efficientnet-b0', 'cpu'), ('nvidia/segformer-b0-finetuned-ade-512-512', 'cpu'))",[0. 1.],2.0,2
