TIME,IP_TOT_RECV_PKTS,IP_FWD,IP_UNK,IP_IN_PKTS_DISC,IP_IN_PKTS_DEL,IP_REQ_SENT,IP_OUT_PKTS_DROP,TCP_ACT_CONN,TCP_PASS_CONN,TCP_FAIL_CONN_ATTMP,TCP_CONN_RES_RECV,TCP_CONN_ESTAB,TCP_SEGM_RECV,TCP_SEGM_SENT,TCP_SEGM_RETANS,TCP_BAD_SEGM_RECV,TCP_REST_SENT,WLAN0_RX_BYTES,WLAN0_RX_PKTS,WLAN0_RX_ERR,WLAN0_RX_DROP,WLAN0_RX_OVERRUN,WLAN0_RX_MCAST,WLAN0_TX_BYTES,WLAN0_TX_PKTS,WLAN0_TX_ERR,WLAN0_TX_DROP,WLAN0_TX_OVERRUN,WLAN0_TX_MCAST
1670289109.3954904,161497,0,0,160080,182171,20,1,141672,307680,4452,0,3,20447217,146092,0,2,0,0,370646853,307093,0,0,0,0,,,,,
1670289109.4965322,161499,0,0,160082,182173,20,1,141674,307682,4452,0,3,20447217,146092,0,2,0,0,370646853,307093,0,0,0,0,,,,,
1670289109.599656,161499,0,0,160082,182173,20,1,141674,307682,4452,0,3,20447217,146092,0,2,0,0,370646853,307093,0,0,0,0,,,,,
1670289109.7013514,161499,0,0,160082,182173,20,1,141674,307682,4452,0,3,20447217,146092,0,2,0,0,370646853,307093,0,0,0,0,,,,,
1670289109.7988799,161499,0,0,160082,182173,20,1,141674,307682,4452,0,3,20447217,146092,0,2,0,0,370646853,307093,0,0,0,0,,,,,
1670289109.8973262,161499,0,0,160082,182173,20,1,141674,307682,4452,0,3,20447217,146092,0,2,0,0,370646853,307093,0,0,0,0,,,,,
1670289109.9961054,161499,0,0,160082,182173,20,1,141674,307682,4452,0,3,20447217,146092,0,2,0,0,370646853,307093,0,0,0,0,,,,,
1670289110.0950415,161499,0,0,160082,182173,20,1,141674,307682,4452,0,3,20447217,146092,0,2,0,0,370646853,307093,0,0,0,0,,,,,
1670289110.1905098,161499,0,0,160082,182173,20,1,141674,307682,4452,0,3,20447217,146092,0,2,0,0,370646853,307093,0,0,0,0,,,,,
1670289110.290774,161499,0,0,160082,182173,20,1,141674,307682,4452,0,3,20447217,146092,0,2,0,0,370646853,307093,0,0,0,0,,,,,
1670289110.3895273,161499,0,0,160082,182173,20,1,141674,307682,4452,0,3,20447217,146092,0,2,0,0,370646853,307093,0,0,0,0,,,,,
1670289110.4852512,161499,0,0,160082,182173,20,1,141674,307682,4452,0,3,20447217,146092,0,2,0,0,370646853,307093,0,0,0,0,,,,,
1670289110.5812244,161499,0,0,160082,182173,20,1,141674,307682,4452,0,3,20447217,146092,0,2,0,0,370646853,307093,0,0,0,0,,,,,
1670289110.6766324,161499,0,0,160082,182173,20,1,141674,307682,4452,0,3,20447217,146092,0,2,0,0,370646853,307093,0,0,0,0,,,,,
1670289110.772427,161499,0,0,160082,182173,20,1,141674,307682,4452,0,3,20447217,146092,0,2,0,0,370646853,307093,0,0,0,0,,,,,
1670289110.8681936,161499,0,0,160082,182173,20,1,141674,307682,4452,0,3,20447217,146092,0,2,0,0,370646853,307093,0,0,0,0,,,,,
1670289110.9649942,161499,0,0,160082,182173,20,1,141674,307682,4452,0,3,20447217,146092,0,2,0,0,370646853,307093,0,0,0,0,,,,,
1670289111.06451,161499,0,0,160082,182173,20,1,141674,307682,4452,0,3,20447217,146092,0,2,0,0,370646853,307093,0,0,0,0,,,,,
1670289111.1608903,161499,0,0,160082,182173,20,1,141674,307682,4452,0,3,20447217,146092,0,2,0,0,370646853,307093,0,0,0,0,,,,,
1670289111.256666,161499,0,0,160082,182173,20,1,141674,307682,4452,0,3,20447217,146092,0,2,0,0,370646853,307093,0,0,0,0,,,,,
1670289111.3519125,161499,0,0,160082,182173,20,1,141674,307682,4452,0,3,20447217,146092,0,2,0,0,370646853,307093,0,0,0,0,,,,,
1670289111.4474862,161499,0,0,160082,182173,20,1,141674,307682,4452,0,3,20447217,146092,0,2,0,0,370646853,307093,0,0,0,0,,,,,
1670289111.5435069,161499,0,0,160082,182173,20,1,141674,307682,4452,0,3,20447217,146092,0,2,0,0,370646853,307093,0,0,0,0,,,,,
1670289111.6398578,161499,0,0,160082,182173,20,1,141674,307682,4452,0,3,20447217,146092,0,2,0,0,370646853,307093,0,0,0,0,,,,,
1670289111.737317,161499,0,0,160082,182173,20,1,141674,307682,4452,0,3,20447217,146092,0,2,0,0,370646853,307093,0,0,0,0,,,,,
1670289111.8352668,161499,0,0,160082,182173,20,1,141674,307682,4452,0,3,20447217,146092,0,2,0,0,370646853,307093,0,0,0,0,,,,,
1670289111.9307313,161499,0,0,160082,182173,20,1,141674,307682,4452,0,3,20447217,146092,0,2,0,0,370646853,307093,0,0,0,0,,,,,
1670289112.0263765,161499,0,0,160082,182173,20,1,141674,307682,4452,0,3,20447217,146092,0,2,0,0,370646853,307093,0,0,0,0,,,,,
1670289112.1219704,161499,0,0,160082,182173,20,1,141674,307682,4452,0,3,20447217,146092,0,2,0,0,370646853,307093,0,0,0,0,,,,,
