TIMESTAMP,DELAY,ACCURACY,CURRENT,REWARD,ACTION_NUMBER,ACTION_NAME,TASKS
1670283449.1066756,0.242468655,0.4599999999999999,3237.0,89.64354824787337,24,"(('efficientnet-b0', 'cpu'), ('nvidia/segformer-b1-finetuned-ade-512-512', 'gpu'))",[1. 0.]
1670283461.3073297,0.00579690933,0.145,3237.0,98.5345747447852,26,"(('efficientnet-b0', 'edge'), ('nvidia/segformer-b0-finetuned-ade-512-512', 'cpu'))",[1. 0.]
1670283512.7608898,0.0123331547,0.6,3238.0,96.29657606903962,30,"(('efficientnet-b0', 'cpu'), ('nvidia/segformer-b1-finetuned-ade-512-512', 'edge'))",[1. 0.]
1670283584.090315,0.263861179,0.63,3240.0,84.38644989344156,27,"(('efficientnet-b4', 'cpu'), ('nvidia/segformer-b0-finetuned-ade-512-512', 'gpu'))",[1. 0.]
1670283611.5888271,2.9999203929851728,0.365,3240.0,6.814191305720747e-05,18,"(('efficientnet-b0', 'cpu'), ('nvidia/segformer-b1-finetuned-ade-512-512', 'cpu'))",[1. 0.]
1670283616.75543,0.00480908155,0.77,3240.0,95.08079603625562,14,"(('efficientnet-b0', 'edge'), ('nvidia/segformer-b1-finetuned-ade-512-512', 'gpu'))",[1. 0.]
1670283623.3596134,0.00381168723,0.8799999999999999,3240.0,93.97756634841123,5,"(('efficientnet-b4', 'edge'), ('nvidia/segformer-b1-finetuned-ade-512-512', 'edge'))",[1. 0.]
1670283668.7778764,0.26588425040138675,0.725,3241.0,81.52151235143073,19,"(('efficientnet-b0', 'gpu'), ('nvidia/segformer-b1-finetuned-ade-512-512', 'gpu'))",[1. 0.]
1670283671.3308382,0.00371450186,0.735,3241.0,95.42301016912376,5,"(('efficientnet-b4', 'edge'), ('nvidia/segformer-b1-finetuned-ade-512-512', 'edge'))",[1. 0.]
1670283724.4138868,0.06762379408106933,0.2749999999999999,3242.0,97.26937292020756,24,"(('efficientnet-b0', 'cpu'), ('nvidia/segformer-b1-finetuned-ade-512-512', 'gpu'))",[1. 0.]
1670283753.8897717,0.0128834248,0.365,3243.0,97.63515591341769,30,"(('efficientnet-b0', 'cpu'), ('nvidia/segformer-b1-finetuned-ade-512-512', 'edge'))",[1. 0.]
1670283761.5148246,0.00562679768,0.425,3243.0,97.45203498507436,2,"(('efficientnet-b0', 'edge'), ('nvidia/segformer-b0-finetuned-ade-512-512', 'edge'))",[1. 0.]
1670283857.4330423,0.0131067038,0.42,3244.0,97.36174664653488,33,"(('efficientnet-b4', 'cpu'), ('nvidia/segformer-b0-finetuned-ade-512-512', 'edge'))",[1. 0.]
1670283923.0930872,0.012971282,0.7,3246.0,95.46696985107707,15,"(('efficientnet-b4', 'cpu'), ('nvidia/segformer-b1-finetuned-ade-512-512', 'edge'))",[1. 0.]
1670283928.2905087,0.00304728746,0.395,3246.0,97.62684836682102,8,"(('efficientnet-b0', 'edge'), ('nvidia/segformer-b1-finetuned-ade-512-512', 'cpu'))",[1. 0.]
1670283934.9397702,0.00162038207,0.3,3246.0,98.04587910089947,2,"(('efficientnet-b0', 'edge'), ('nvidia/segformer-b0-finetuned-ade-512-512', 'edge'))",[1. 0.]
1670283941.0126996,0.00307792425,0.505,3246.0,97.05951509269998,32,"(('efficientnet-b0', 'edge'), ('nvidia/segformer-b0-finetuned-ade-512-512', 'gpu'))",[1. 0.]
