TIMESTAMP,DELAY,ACCURACY,CURRENT,REWARD,ACTION_NUMBER,ACTION_NAME,TASKS
1670111293.5701952,0.0189837813,0.235,330.0,98.00496819711738,30,"(('efficientnet-b0', 'cpu'), ('nvidia/segformer-b1-finetuned-ade-512-512', 'edge'))",[1. 0.]
1670111315.4942548,0.0484974384,0.655,318.0,99.58077628713637,16,"(('efficientnet-b4', 'gpu'), ('nvidia/segformer-b0-finetuned-ade-512-512', 'cpu'))",[1. 0.]
1670111342.4774632,0.0273196101,0.21,334.0,97.93578217042912,7,"(('efficientnet-b0', 'gpu'), ('nvidia/segformer-b0-finetuned-ade-512-512', 'edge'))",[1. 0.]
1670111370.4398708,0.0274680257,0.415,296.0,97.76670256172115,7,"(('efficientnet-b0', 'gpu'), ('nvidia/segformer-b0-finetuned-ade-512-512', 'edge'))",[1. 0.]
1670111402.0510817,0.0509958267,0.725,286.0,95.70941918173042,34,"(('efficientnet-b4', 'gpu'), ('nvidia/segformer-b1-finetuned-ade-512-512', 'cpu'))",[1. 0.]
1670111434.3491802,0.480552793,0.55,304.0,67.28340248693831,11,"(('efficientnet-b4', 'edge'), ('nvidia/segformer-b0-finetuned-ade-512-512', 'cpu'))",[1. 0.]
1670111461.574626,0.5370119814613037,0.74,286.0,53.96162049096082,5,"(('efficientnet-b4', 'edge'), ('nvidia/segformer-b1-finetuned-ade-512-512', 'edge'))",[1. 0.]
1670111493.2299857,0.1987163126862793,0.535,302.0,92.12491358363509,17,"(('efficientnet-b4', 'edge'), ('nvidia/segformer-b0-finetuned-ade-512-512', 'gpu'))",[1. 0.]
1670111525.0729935,0.10277932877871093,0.435,284.0,96.74405049560875,7,"(('efficientnet-b0', 'gpu'), ('nvidia/segformer-b0-finetuned-ade-512-512', 'edge'))",[1. 0.]
1670111551.7653556,0.0163863897,0.7250000000000001,282.0,96.6017420292633,14,"(('efficientnet-b0', 'edge'), ('nvidia/segformer-b1-finetuned-ade-512-512', 'gpu'))",[1. 0.]
1670111615.204194,0.030167222,0.7,298.0,95.99025261173935,33,"(('efficientnet-b4', 'cpu'), ('nvidia/segformer-b0-finetuned-ade-512-512', 'edge'))",[1. 0.]
1670111628.9706166,2.73762763,0.325,282.0,0.0005131468217087387,24,"(('efficientnet-b0', 'cpu'), ('nvidia/segformer-b1-finetuned-ade-512-512', 'gpu'))",[1. 0.]
1670111643.291615,0.0313943028,0.73,282.0,96.25754792009451,35,"(('efficientnet-b4', 'edge'), ('nvidia/segformer-b1-finetuned-ade-512-512', 'gpu'))",[1. 0.]
1670111670.5884223,0.25230222935944824,0.555,278.0,90.94239383590936,26,"(('efficientnet-b0', 'edge'), ('nvidia/segformer-b0-finetuned-ade-512-512', 'cpu'))",[1. 0.]
1670111734.1040075,0.0256878138,0.5,310.0,97.0632150244046,15,"(('efficientnet-b4', 'cpu'), ('nvidia/segformer-b1-finetuned-ade-512-512', 'edge'))",[1. 0.]
1670111739.7013867,2.70256114,0.415,308.0,0.004699760858527794,16,"(('efficientnet-b4', 'gpu'), ('nvidia/segformer-b0-finetuned-ade-512-512', 'cpu'))",[1. 0.]
1670111794.621482,2.9997799975873107,0.475,334.0,5.017307446519307e-05,3,"(('efficientnet-b4', 'cpu'), ('nvidia/segformer-b1-finetuned-ade-512-512', 'cpu'))",[1. 0.]
1670111811.422197,2.579048388,0.77,340.0,0.0003295379323948906,3,"(('efficientnet-b4', 'cpu'), ('nvidia/segformer-b1-finetuned-ade-512-512', 'cpu'))",[0. 1.]
1670111821.6488786,0.053366363,0.525,316.0,96.19404981031414,17,"(('efficientnet-b4', 'edge'), ('nvidia/segformer-b0-finetuned-ade-512-512', 'gpu'))",[0. 1.]
1670111860.84929,0.22970455880078125,0.335,276.0,94.78265973536021,16,"(('efficientnet-b4', 'gpu'), ('nvidia/segformer-b0-finetuned-ade-512-512', 'cpu'))",[0. 1.]
1670111884.260134,0.0146156549,0.355,304.0,98.02886778160276,23,"(('efficientnet-b4', 'edge'), ('nvidia/segformer-b0-finetuned-ade-512-512', 'edge'))",[0. 1.]
1670111912.7244525,0.20950496192209472,0.57,294.0,91.63896680997055,33,"(('efficientnet-b4', 'cpu'), ('nvidia/segformer-b0-finetuned-ade-512-512', 'edge'))",[0. 1.]
1670111957.4535923,0.0337352157,0.39,340.0,96.79813121444012,13,"(('efficientnet-b0', 'gpu'), ('nvidia/segformer-b1-finetuned-ade-512-512', 'cpu'))",[0. 1.]
1670111974.277192,0.020119071,0.57,292.0,97.20225785803277,25,"(('efficientnet-b0', 'gpu'), ('nvidia/segformer-b1-finetuned-ade-512-512', 'edge'))",[0. 1.]
1670112003.5497584,0.223152518265625,0.325,312.0,93.37558287645673,20,"(('efficientnet-b0', 'edge'), ('nvidia/segformer-b1-finetuned-ade-512-512', 'edge'))",[0. 1.]
1670112034.385425,0.0172730386,0.325,288.0,98.35337646950103,5,"(('efficientnet-b4', 'edge'), ('nvidia/segformer-b1-finetuned-ade-512-512', 'edge'))",[0. 1.]
1670112062.764265,0.24927291271499025,0.69,276.0,88.81705269721672,15,"(('efficientnet-b4', 'cpu'), ('nvidia/segformer-b1-finetuned-ade-512-512', 'edge'))",[0. 1.]
1670112105.5914876,0.2583046555587402,0.645,318.0,85.10399296211436,3,"(('efficientnet-b4', 'cpu'), ('nvidia/segformer-b1-finetuned-ade-512-512', 'cpu'))",[0. 1.]
1670112131.801505,2.26887119,0.33,354.0,0.004523193674058676,31,"(('efficientnet-b0', 'gpu'), ('nvidia/segformer-b0-finetuned-ade-512-512', 'cpu'))",[0. 1.]
1670112154.8564107,0.0254344046,0.26,264.0,98.76242999472403,2,"(('efficientnet-b0', 'edge'), ('nvidia/segformer-b0-finetuned-ade-512-512', 'edge'))",[0. 1.]
1670112183.1095269,0.0424234867,0.29,312.0,97.81239011995905,32,"(('efficientnet-b0', 'edge'), ('nvidia/segformer-b0-finetuned-ade-512-512', 'gpu'))",[0. 1.]
1670112228.2291484,2.7217248869999997,0.495,312.0,0.00030954730853787827,3,"(('efficientnet-b4', 'cpu'), ('nvidia/segformer-b1-finetuned-ade-512-512', 'cpu'))",[0. 1.]
1670112257.5603223,2.836146936,0.6699999999999999,304.0,0.00011770079598006601,3,"(('efficientnet-b4', 'cpu'), ('nvidia/segformer-b1-finetuned-ade-512-512', 'cpu'))",[0. 1.]
1670112286.896176,0.024165988,0.445,318.0,97.20125567238837,8,"(('efficientnet-b0', 'edge'), ('nvidia/segformer-b1-finetuned-ade-512-512', 'cpu'))",[0. 1.]
1670112304.7013044,0.00682580471,0.36,306.0,98.06590776471033,2,"(('efficientnet-b0', 'edge'), ('nvidia/segformer-b0-finetuned-ade-512-512', 'edge'))",[1. 0.]
1670112332.453154,0.024232626,0.375,280.0,98.2322859467882,14,"(('efficientnet-b0', 'edge'), ('nvidia/segformer-b1-finetuned-ade-512-512', 'gpu'))",[1. 0.]
1670112364.9242978,0.0638073683,0.6200000000000001,318.0,95.0722961529107,28,"(('efficientnet-b4', 'gpu'), ('nvidia/segformer-b0-finetuned-ade-512-512', 'edge'))",[1. 0.]
1670112392.6505587,0.0274469256,0.02,292.0,99.00876703980724,31,"(('efficientnet-b0', 'gpu'), ('nvidia/segformer-b0-finetuned-ade-512-512', 'cpu'))",[1. 0.]
1670112434.538552,2.96193808,0.6799999999999999,326.0,4.479494482218677e-05,18,"(('efficientnet-b0', 'cpu'), ('nvidia/segformer-b1-finetuned-ade-512-512', 'cpu'))",[1. 0.]
1670112463.5747683,2.72716671,0.5900000000000001,320.0,0.00023111041056604522,12,"(('efficientnet-b0', 'cpu'), ('nvidia/segformer-b0-finetuned-ade-512-512', 'edge'))",[1. 0.]
1670112517.886511,0.0384539366,0.5549999999999999,352.0,95.00851425857111,9,"(('efficientnet-b4', 'cpu'), ('nvidia/segformer-b1-finetuned-ade-512-512', 'gpu'))",[1. 0.]
1670112554.622224,2.20978314,0.425,336.0,0.006235452963553289,21,"(('efficientnet-b4', 'cpu'), ('nvidia/segformer-b0-finetuned-ade-512-512', 'cpu'))",[1. 0.]
1670112569.2849946,2.98726541,0.765,292.0,4.363168034031764e-05,30,"(('efficientnet-b0', 'cpu'), ('nvidia/segformer-b1-finetuned-ade-512-512', 'edge'))",[1. 0.]
1670112572.388756,0.0251169205,0.63,310.0,99.65556142004593,25,"(('efficientnet-b0', 'gpu'), ('nvidia/segformer-b1-finetuned-ade-512-512', 'edge'))",[1. 0.]
