TIMESTAMP,DELAY,ACCURACY,CURRENT,REWARD,ACTION_NUMBER,ACTION_NAME,TASKS,TASKS_DISPATCHED,INPUT_QUEUE
1670032223.5129247,2.9582422971725464,0.395,300.0,26.369985908168502,6,"(('efficientnet-b0', 'cpu'), ('nvidia/segformer-b0-finetuned-ade-512-512', 'gpu'))",[1. 0.],1.0,1
1670032250.075549,5.524102449417114,0.35500000000000004,326.0,8.793689825209585,12,"(('efficientnet-b0', 'cpu'), ('nvidia/segformer-b0-finetuned-ade-512-512', 'edge'))",[1. 0.],2.0,0
1670032303.2332714,17.104079008102417,0.395,292.0,0.030665263849735332,15,"(('efficientnet-b4', 'cpu'), ('nvidia/segformer-b1-finetuned-ade-512-512', 'edge'))",[1. 0.],2.0,2
1670032338.3588023,16.682846188545227,0.585,334.0,0.035193292273637426,21,"(('efficientnet-b4', 'cpu'), ('nvidia/segformer-b0-finetuned-ade-512-512', 'cpu'))",[1. 0.],2.0,2
1670032345.2852027,2.6776106357574463,0.495,330.0,28.191709622634647,25,"(('efficientnet-b0', 'gpu'), ('nvidia/segformer-b1-finetuned-ade-512-512', 'edge'))",[1. 0.],2.0,1
1670032362.8343909,0.6399177312850952,0.465,292.0,53.384626383265775,20,"(('efficientnet-b0', 'edge'), ('nvidia/segformer-b1-finetuned-ade-512-512', 'edge'))",[1. 0.],4.0,0
1670032391.5471578,0.7418168783187866,0.525,278.0,52.412913286740384,28,"(('efficientnet-b4', 'gpu'), ('nvidia/segformer-b0-finetuned-ade-512-512', 'edge'))",[1. 0.],2.0,0
1670032427.1107605,3.9021689891815186,0.44500000000000006,348.0,17.288343052372635,24,"(('efficientnet-b0', 'cpu'), ('nvidia/segformer-b1-finetuned-ade-512-512', 'gpu'))",[0.5 0.5],2.0,0
1670032454.1630652,0.07663214206695557,0.515,370.0,57.743075681348834,24,"(('efficientnet-b0', 'cpu'), ('nvidia/segformer-b1-finetuned-ade-512-512', 'gpu'))",[0. 1.],2.0,0
1670032482.0434556,1.0637404918670654,0.745,312.0,46.75556541024796,15,"(('efficientnet-b4', 'cpu'), ('nvidia/segformer-b1-finetuned-ade-512-512', 'edge'))",[0. 1.],2.0,0
1670032511.4593053,0.6994954347610474,0.085,326.0,52.50325090484355,6,"(('efficientnet-b0', 'cpu'), ('nvidia/segformer-b0-finetuned-ade-512-512', 'gpu'))",[0. 1.],2.0,0
1670032557.1396694,8.836594820022583,0.5,322.0,1.7903248239787755,3,"(('efficientnet-b4', 'cpu'), ('nvidia/segformer-b1-finetuned-ade-512-512', 'cpu'))",[0. 1.],2.0,1
1670032572.133585,1.0413861274719238,0.52,300.0,47.97864747931901,15,"(('efficientnet-b4', 'cpu'), ('nvidia/segformer-b1-finetuned-ade-512-512', 'edge'))",[0. 1.],2.0,0
1670032602.6550348,1.1924901008605957,0.35000000000000003,288.0,46.90233324183087,12,"(('efficientnet-b0', 'cpu'), ('nvidia/segformer-b0-finetuned-ade-512-512', 'edge'))",[0. 1.],2.0,0
1670032633.8969326,0.7257779836654663,0.9299999999999999,288.0,51.28198135203546,10,"(('efficientnet-b4', 'gpu'), ('nvidia/segformer-b1-finetuned-ade-512-512', 'edge'))",[0. 1.],2.0,0
1670032661.6498194,0.349977970123291,0.365,296.0,57.08779573894643,25,"(('efficientnet-b0', 'gpu'), ('nvidia/segformer-b1-finetuned-ade-512-512', 'edge'))",[1. 0.],2.0,0
1670032695.1503906,0.7319018840789795,0.655,304.0,51.3800425134247,10,"(('efficientnet-b4', 'gpu'), ('nvidia/segformer-b1-finetuned-ade-512-512', 'edge'))",[1. 0.],2.0,0
1670032753.4681716,16.737006664276123,0.47,352.0,0.0338592317795676,15,"(('efficientnet-b4', 'cpu'), ('nvidia/segformer-b1-finetuned-ade-512-512', 'edge'))",[1. 0.],2.0,2
1670032788.700014,16.73909318447113,0.67,336.0,0.03384128234167982,3,"(('efficientnet-b4', 'cpu'), ('nvidia/segformer-b1-finetuned-ade-512-512', 'cpu'))",[1. 0.],2.0,2
1670032824.3730059,16.976691842079163,0.47,338.0,0.030580135114626195,33,"(('efficientnet-b4', 'cpu'), ('nvidia/segformer-b0-finetuned-ade-512-512', 'edge'))",[1. 0.],2.0,3
1670032828.4387848,0.49375617504119873,0.33,276.0,56.03754689024354,2,"(('efficientnet-b0', 'edge'), ('nvidia/segformer-b0-finetuned-ade-512-512', 'edge'))",[1. 0.],4.0,1
1670032842.2920127,0.927335262298584,0.6599999999999999,298.0,49.11737527578195,20,"(('efficientnet-b0', 'edge'), ('nvidia/segformer-b1-finetuned-ade-512-512', 'edge'))",[1. 0.],4.0,0
1670032879.9359257,4.8806740045547485,0.6000000000000001,338.0,11.332084366365937,26,"(('efficientnet-b0', 'edge'), ('nvidia/segformer-b0-finetuned-ade-512-512', 'cpu'))",[0. 1.],2.0,0
1670032902.42585,0.8052089214324951,0.42000000000000004,288.0,51.56386540117681,30,"(('efficientnet-b0', 'cpu'), ('nvidia/segformer-b1-finetuned-ade-512-512', 'edge'))",[0. 1.],2.0,0
1670032940.6267428,4.982082009315491,0.42000000000000004,306.0,11.415968990970162,21,"(('efficientnet-b4', 'cpu'), ('nvidia/segformer-b0-finetuned-ade-512-512', 'cpu'))",[0. 1.],2.0,0
1670032977.3836837,8.411215901374817,0.41500000000000004,290.0,2.314651231623472,34,"(('efficientnet-b4', 'gpu'), ('nvidia/segformer-b1-finetuned-ade-512-512', 'cpu'))",[0. 1.],2.0,1
1670032993.198937,0.8501037359237671,0.55,280.0,50.934491904902345,10,"(('efficientnet-b4', 'gpu'), ('nvidia/segformer-b1-finetuned-ade-512-512', 'edge'))",[0. 1.],2.0,0
1670033023.0772064,0.8806376457214355,0.255,282.0,51.226078461576094,33,"(('efficientnet-b4', 'cpu'), ('nvidia/segformer-b0-finetuned-ade-512-512', 'edge'))",[0. 1.],2.0,0
1670033054.3186123,0.7422382831573486,0.795,302.0,50.96517078325004,33,"(('efficientnet-b4', 'cpu'), ('nvidia/segformer-b0-finetuned-ade-512-512', 'edge'))",[0. 1.],2.0,0
1670033094.8735733,6.757583141326904,0.32,344.0,4.854935269063556,18,"(('efficientnet-b0', 'cpu'), ('nvidia/segformer-b1-finetuned-ade-512-512', 'cpu'))",[0.5 0.5],2.0,1
1670033111.5345163,0.45405828952789307,0.5,308.0,55.094987529786344,20,"(('efficientnet-b0', 'edge'), ('nvidia/segformer-b1-finetuned-ade-512-512', 'edge'))",[1. 0.],4.0,0
1670033144.5466394,0.3847465515136719,0.74,310.0,55.29509756532961,25,"(('efficientnet-b0', 'gpu'), ('nvidia/segformer-b1-finetuned-ade-512-512', 'edge'))",[1. 0.],2.0,0
1670033183.0113535,5.727191209793091,0.41000000000000003,314.0,8.085775068271165,12,"(('efficientnet-b0', 'cpu'), ('nvidia/segformer-b0-finetuned-ade-512-512', 'edge'))",[1. 0.],2.0,0
1670033214.2095675,6.60667085647583,0.325,328.0,5.315425708777677,0,"(('efficientnet-b0', 'cpu'), ('nvidia/segformer-b0-finetuned-ade-512-512', 'cpu'))",[1. 0.],2.0,1
1670033243.2214527,5.950660943984985,0.355,350.0,7.0231535117329695,6,"(('efficientnet-b0', 'cpu'), ('nvidia/segformer-b0-finetuned-ade-512-512', 'gpu'))",[1. 0.],2.0,0
1670033263.9798756,0.7318307161331177,0.34,300.0,52.29537330487588,28,"(('efficientnet-b4', 'gpu'), ('nvidia/segformer-b0-finetuned-ade-512-512', 'edge'))",[1. 0.],2.0,0
1670033298.6562722,3.2134251594543457,0.345,298.0,24.10642540464889,30,"(('efficientnet-b0', 'cpu'), ('nvidia/segformer-b1-finetuned-ade-512-512', 'edge'))",[0.5 0.5],2.0,0
1670033324.2525387,1.3409864902496338,0.665,312.0,43.52204020620123,15,"(('efficientnet-b4', 'cpu'), ('nvidia/segformer-b1-finetuned-ade-512-512', 'edge'))",[0. 1.],2.0,0
1670033362.4356172,4.972024440765381,0.22,290.0,11.884673712536044,0,"(('efficientnet-b0', 'cpu'), ('nvidia/segformer-b0-finetuned-ade-512-512', 'cpu'))",[0. 1.],2.0,0
1670033383.9102437,0.08787143230438232,0.685,304.0,59.2480928263783,22,"(('efficientnet-b4', 'gpu'), ('nvidia/segformer-b0-finetuned-ade-512-512', 'gpu'))",[0. 1.],2.0,0
1670033413.7846477,0.9421968460083008,0.81,350.0,46.893852207661894,9,"(('efficientnet-b4', 'cpu'), ('nvidia/segformer-b1-finetuned-ade-512-512', 'gpu'))",[0. 1.],2.0,0
1670033451.0383818,4.676644325256348,0.46,354.0,12.327691105706947,11,"(('efficientnet-b4', 'edge'), ('nvidia/segformer-b0-finetuned-ade-512-512', 'cpu'))",[0. 1.],2.0,0
1670033474.0691752,1.0339820384979248,0.42500000000000004,328.0,47.41247403347978,1,"(('efficientnet-b0', 'gpu'), ('nvidia/segformer-b0-finetuned-ade-512-512', 'gpu'))",[0. 1.],2.0,0
1670033506.162904,1.3386286497116089,0.24,286.0,45.42357585378973,25,"(('efficientnet-b0', 'gpu'), ('nvidia/segformer-b1-finetuned-ade-512-512', 'edge'))",[0. 1.],2.0,0
1670033534.3035715,0.4540208578109741,0.435,300.0,55.50964691543538,20,"(('efficientnet-b0', 'edge'), ('nvidia/segformer-b1-finetuned-ade-512-512', 'edge'))",[1. 0.],4.0,0
1670033563.2108226,0.5115981101989746,0.33499999999999996,310.0,54.727717108577814,11,"(('efficientnet-b4', 'edge'), ('nvidia/segformer-b0-finetuned-ade-512-512', 'cpu'))",[1. 0.],2.0,0
1670033596.2462375,0.7606489658355713,0.51,298.0,51.57534070594878,16,"(('efficientnet-b4', 'gpu'), ('nvidia/segformer-b0-finetuned-ade-512-512', 'cpu'))",[1. 0.],2.0,0
1670033624.1077492,0.3578169345855713,0.525,308.0,56.22084966415651,31,"(('efficientnet-b0', 'gpu'), ('nvidia/segformer-b0-finetuned-ade-512-512', 'cpu'))",[1. 0.],2.0,0
1670033653.7820232,0.7777692079544067,0.45,290.0,51.767532686630425,16,"(('efficientnet-b4', 'gpu'), ('nvidia/segformer-b0-finetuned-ade-512-512', 'cpu'))",[1. 0.],2.0,0
1670033686.3454142,0.13574790954589844,0.535,326.0,58.3482889182872,34,"(('efficientnet-b4', 'gpu'), ('nvidia/segformer-b1-finetuned-ade-512-512', 'cpu'))",[1. 0.],2.0,0
