TIMESTAMP,DELAY,ACCURACY,CURRENT,REWARD,ACTION_NUMBER,ACTION_NAME,TASKS,TASKS_DISPATCHED,INPUT_QUEUE
1670272716.7233827,13.748830676078796,0.45499999999999996,3159.0,0.16926912678654454,19,"(('efficientnet-b0', 'gpu'), ('nvidia/segformer-b1-finetuned-ade-512-512', 'gpu'))",[1. 0.],1.0,2
1670272722.4096272,1.9090150594711304,0.24,3159.0,39.213810659062716,16,"(('efficientnet-b4', 'gpu'), ('nvidia/segformer-b0-finetuned-ade-512-512', 'cpu'))",[1. 0.],2.0,0
1670272765.6545832,12.25587248802185,0.27,3160.0,0.3629818375833922,12,"(('efficientnet-b0', 'cpu'), ('nvidia/segformer-b0-finetuned-ade-512-512', 'edge'))",[1. 0.],2.0,1
1670272772.3079963,0.4360848665237427,0.41500000000000004,3160.0,56.965839894952744,23,"(('efficientnet-b4', 'edge'), ('nvidia/segformer-b0-finetuned-ade-512-512', 'edge'))",[1. 0.],4.0,0
1670272867.6794343,33.30479979515076,0.5,3163.0,9.561637620704759e-06,15,"(('efficientnet-b4', 'cpu'), ('nvidia/segformer-b1-finetuned-ade-512-512', 'edge'))",[1. 0.],2.0,4
1670272873.2990959,1.0074421167373657,0.565,3163.0,49.481448655204844,7,"(('efficientnet-b0', 'gpu'), ('nvidia/segformer-b0-finetuned-ade-512-512', 'edge'))",[0.5 0.5],2.0,2
1670272879.940866,0.9301334619522095,0.6000000000000001,3163.0,50.36028201171131,33,"(('efficientnet-b4', 'cpu'), ('nvidia/segformer-b0-finetuned-ade-512-512', 'edge'))",[0. 1.],2.0,1
1670272934.7785466,21.663723349571228,0.5700000000000001,3165.0,0.0032000365259180945,18,"(('efficientnet-b0', 'cpu'), ('nvidia/segformer-b1-finetuned-ade-512-512', 'cpu'))",[0. 1.],2.0,3
1670272939.3687925,1.3565118312835693,0.445,3165.0,45.422218679278295,1,"(('efficientnet-b0', 'gpu'), ('nvidia/segformer-b0-finetuned-ade-512-512', 'gpu'))",[0. 1.],2.0,1
1670272982.7801316,15.422897815704346,0.45,3166.0,0.07331019667664503,21,"(('efficientnet-b4', 'cpu'), ('nvidia/segformer-b0-finetuned-ade-512-512', 'cpu'))",[0. 1.],2.0,2
1670272988.9815505,0.25713932514190674,0.315,3166.0,59.3604598871358,1,"(('efficientnet-b0', 'gpu'), ('nvidia/segformer-b0-finetuned-ade-512-512', 'gpu'))",[0.5 0.5],2.0,0
1670273014.3014243,0.21387946605682373,0.47,3166.0,59.50825192688182,32,"(('efficientnet-b0', 'edge'), ('nvidia/segformer-b0-finetuned-ade-512-512', 'gpu'))",[1. 0.],2.0,0
1670273046.3699095,0.11550760269165039,0.28,3167.0,61.135911824738244,1,"(('efficientnet-b0', 'gpu'), ('nvidia/segformer-b0-finetuned-ade-512-512', 'gpu'))",[1. 0.],2.0,0
1670273098.205535,13.017281889915466,0.685,3168.0,0.23793820530517107,24,"(('efficientnet-b0', 'cpu'), ('nvidia/segformer-b1-finetuned-ade-512-512', 'gpu'))",[1. 0.],2.0,1
1670273106.3179736,1.6099783182144165,0.75,3168.0,41.547418500829366,10,"(('efficientnet-b4', 'gpu'), ('nvidia/segformer-b1-finetuned-ade-512-512', 'edge'))",[1. 0.],2.0,0
1670273138.5337527,1.2692266702651978,0.665,3168.0,45.94630084797031,20,"(('efficientnet-b0', 'edge'), ('nvidia/segformer-b1-finetuned-ade-512-512', 'edge'))",[0. 1.],4.0,0
1670273165.876262,1.7617311477661133,0.585,3169.0,40.108872783845364,35,"(('efficientnet-b4', 'edge'), ('nvidia/segformer-b1-finetuned-ade-512-512', 'gpu'))",[0. 1.],2.0,0
1670273196.9887822,1.0548580884933472,0.37,3169.0,49.3501800490056,7,"(('efficientnet-b0', 'gpu'), ('nvidia/segformer-b0-finetuned-ade-512-512', 'edge'))",[0. 1.],2.0,0
1670273229.566016,1.8951984643936157,0.55,3169.0,38.59983668290445,5,"(('efficientnet-b4', 'edge'), ('nvidia/segformer-b1-finetuned-ade-512-512', 'edge'))",[0. 1.],4.0,0
