TIME,IP_TOT_RECV_PKTS,IP_FWD,IP_UNK,IP_IN_PKTS_DISC,IP_IN_PKTS_DEL,IP_REQ_SENT,IP_OUT_PKTS_DROP,TCP_ACT_CONN,TCP_PASS_CONN,TCP_FAIL_CONN_ATTMP,TCP_CONN_RES_RECV,TCP_CONN_ESTAB,TCP_SEGM_RECV,TCP_SEGM_SENT,TCP_SEGM_RETANS,TCP_BAD_SEGM_RECV,TCP_REST_SENT,WLAN0_RX_BYTES,WLAN0_RX_PKTS,WLAN0_RX_ERR,WLAN0_RX_DROP,WLAN0_RX_OVERRUN,WLAN0_RX_MCAST,WLAN0_TX_BYTES,WLAN0_TX_PKTS,WLAN0_TX_ERR,WLAN0_TX_DROP,WLAN0_TX_OVERRUN,WLAN0_TX_MCAST
1670312383.475225,219165,0,0,217055,281892,21,11,8750,1,5,190589,488703,28505434,197227,0,26,0,0,631800207,488398,0,0,0,0,,,,,
1670312383.7501223,219165,0,0,217055,281892,21,11,8750,1,5,190589,488703,28505434,197227,0,26,0,0,631800207,488398,0,0,0,0,,,,,
1670312383.9187527,219165,0,0,217055,281892,21,11,8750,1,5,190589,488703,28505434,197227,0,26,0,0,631800207,488398,0,0,0,0,,,,,
1670312384.1508884,219165,0,0,217055,281892,21,11,8750,1,5,190589,488703,28505434,197227,0,26,0,0,631800207,488398,0,0,0,0,,,,,
1670312384.411204,219165,0,0,217055,281892,21,11,8750,1,5,190589,488703,28505434,197227,0,26,0,0,631800207,488398,0,0,0,0,,,,,
1670312384.5314724,219165,0,0,217055,281892,21,11,8750,1,5,190589,488703,28505434,197227,0,26,0,0,631800207,488398,0,0,0,0,,,,,
1670312384.7469828,219165,0,0,217055,281892,21,11,8750,1,5,190589,488703,28505434,197227,0,26,0,0,631800207,488398,0,0,0,0,,,,,
1670312384.8845453,219165,0,0,217055,281892,21,11,8750,1,5,190589,488703,28505434,197227,0,26,0,0,631800207,488398,0,0,0,0,,,,,
1670312385.1127803,219165,0,0,217055,281892,21,11,8750,1,5,190589,488703,28505434,197227,0,26,0,0,631800207,488398,0,0,0,0,,,,,
1670312385.3084862,219165,0,0,217055,281892,21,11,8750,1,5,190589,488703,28505434,197227,0,26,0,0,631800207,488398,0,0,0,0,,,,,
1670312385.519315,219165,0,0,217055,281892,21,11,8750,1,5,190589,488703,28505434,197227,0,26,0,0,631800207,488398,0,0,0,0,,,,,
1670312385.6956882,219165,0,0,217055,281892,21,11,8750,1,5,190589,488703,28505434,197227,0,26,0,0,631800207,488398,0,0,0,0,,,,,
1670312385.8773065,219165,0,0,217055,281892,21,11,8750,1,5,190589,488703,28505434,197227,0,26,0,0,631800207,488398,0,0,0,0,,,,,
1670312386.0681064,219165,0,0,217055,281892,21,11,8750,1,5,190589,488703,28505434,197227,0,26,0,0,631800207,488398,0,0,0,0,,,,,
1670312386.1954257,219165,0,0,217055,281892,21,11,8750,1,5,190589,488703,28505434,197227,0,26,0,0,631800207,488398,0,0,0,0,,,,,
