TIMESTAMP,DELAY,ACCURACY,CURRENT,REWARD,ACTION_NUMBER,ACTION_NAME,TASKS,TASKS_DISPATCHED,INPUT_QUEUE
1670038289.9248803,0.22539615631103516,0.605,298.0,57.960714536688215,29,"(('efficientnet-b4', 'edge'), ('nvidia/segformer-b1-finetuned-ade-512-512', 'cpu'))",[1. 0.],1.0,0
1670038314.3923528,3.392056465148926,0.28,292.0,22.758873113914305,19,"(('efficientnet-b0', 'gpu'), ('nvidia/segformer-b1-finetuned-ade-512-512', 'gpu'))",[1. 0.],2.0,0
1670038349.0233395,5.313403129577637,0.375,330.0,9.614006840724992,30,"(('efficientnet-b0', 'cpu'), ('nvidia/segformer-b1-finetuned-ade-512-512', 'edge'))",[1. 0.],2.0,0
1670038369.2655427,0.33589017391204834,0.7050000000000001,306.0,56.110737101844855,35,"(('efficientnet-b4', 'edge'), ('nvidia/segformer-b1-finetuned-ade-512-512', 'gpu'))",[1. 0.],2.0,0
1670038401.1248431,0.04942047595977783,0.29000000000000004,310.0,60.47422190552577,31,"(('efficientnet-b0', 'gpu'), ('nvidia/segformer-b0-finetuned-ade-512-512', 'cpu'))",[1. 0.],2.0,0
1670038428.9434996,0.048273682594299316,0.41500000000000004,312.0,60.127331477664434,7,"(('efficientnet-b0', 'gpu'), ('nvidia/segformer-b0-finetuned-ade-512-512', 'edge'))",[1. 0.],2.0,0
1670038462.0670109,0.6300233602523804,0.435,318.0,52.75237155244409,23,"(('efficientnet-b4', 'edge'), ('nvidia/segformer-b0-finetuned-ade-512-512', 'edge'))",[1. 0.],4.0,0
1670038489.1420548,0.0630340576171875,0.49,298.0,60.200874654543746,13,"(('efficientnet-b0', 'gpu'), ('nvidia/segformer-b1-finetuned-ade-512-512', 'cpu'))",[1. 0.],2.0,0
1670038522.6902676,1.3413642644882202,0.335,312.0,44.33019440763862,22,"(('efficientnet-b4', 'gpu'), ('nvidia/segformer-b0-finetuned-ade-512-512', 'gpu'))",[1. 0.],2.0,0
1670038561.4814787,6.332889676094055,0.61,288.0,6.178808200144152,18,"(('efficientnet-b0', 'cpu'), ('nvidia/segformer-b1-finetuned-ade-512-512', 'cpu'))",[1. 0.],2.0,0
1670038613.369463,17.476066827774048,0.405,300.0,0.02517710677006352,9,"(('efficientnet-b4', 'cpu'), ('nvidia/segformer-b1-finetuned-ade-512-512', 'gpu'))",[1. 0.],2.0,2
1670038626.497453,5.6064794063568115,0.365,312.0,8.601209230018162,30,"(('efficientnet-b0', 'cpu'), ('nvidia/segformer-b1-finetuned-ade-512-512', 'edge'))",[1. 0.],2.0,1
1670038639.6008978,0.11441612243652344,0.25,310.0,59.7910481058624,22,"(('efficientnet-b4', 'gpu'), ('nvidia/segformer-b0-finetuned-ade-512-512', 'gpu'))",[1. 0.],2.0,0
1670038672.5692656,0.4190673828125,0.51,298.0,55.819143088878356,14,"(('efficientnet-b0', 'edge'), ('nvidia/segformer-b1-finetuned-ade-512-512', 'gpu'))",[1. 0.],2.0,0
1670038701.4035778,1.0490102767944336,0.37,320.0,47.61802213971256,19,"(('efficientnet-b0', 'gpu'), ('nvidia/segformer-b1-finetuned-ade-512-512', 'gpu'))",[1. 0.],2.0,0
1670038741.5874546,5.8724552392959595,0.33999999999999997,296.0,7.775094957175053,12,"(('efficientnet-b0', 'cpu'), ('nvidia/segformer-b0-finetuned-ade-512-512', 'edge'))",[1. 0.],2.0,0
1670038762.2031715,0.7495853900909424,0.89,308.0,50.44363252027706,34,"(('efficientnet-b4', 'gpu'), ('nvidia/segformer-b1-finetuned-ade-512-512', 'cpu'))",[1. 0.],2.0,0
1670038823.0962582,16.8899644613266,0.39999999999999997,294.0,0.034024814877632946,27,"(('efficientnet-b4', 'cpu'), ('nvidia/segformer-b0-finetuned-ade-512-512', 'gpu'))",[1. 0.],2.0,2
1670038826.9908404,0.3550151586532593,0.56,290.0,56.73648493084652,17,"(('efficientnet-b4', 'edge'), ('nvidia/segformer-b0-finetuned-ade-512-512', 'gpu'))",[1. 0.],2.0,0
1670038851.7126682,0.8847084045410156,0.48000000000000004,302.0,49.971914176960475,1,"(('efficientnet-b0', 'gpu'), ('nvidia/segformer-b0-finetuned-ade-512-512', 'gpu'))",[1. 0.],2.0,0
1670038883.7856534,0.05238771438598633,0.335,330.0,59.71585212134263,7,"(('efficientnet-b0', 'gpu'), ('nvidia/segformer-b0-finetuned-ade-512-512', 'edge'))",[1. 0.],2.0,0
1670038912.7110536,1.4008551836013794,0.6,280.0,43.95492269190273,4,"(('efficientnet-b4', 'gpu'), ('nvidia/segformer-b1-finetuned-ade-512-512', 'gpu'))",[1. 0.],2.0,0
1670038940.3486114,0.3430403470993042,0.395,284.0,57.47572312658797,7,"(('efficientnet-b0', 'gpu'), ('nvidia/segformer-b0-finetuned-ade-512-512', 'edge'))",[1. 0.],2.0,0
