TIME,CPU_LOAD,GPU_LOAD,MEM,SWAP,CURR,TEMP_CPU,TEMP_GPU
1670232490.4668732,56.5,0,17.262926829268295,0.0145,3383,31.5,32.5
1670232490.9726255,39.25,0,17.102731707317073,0.0145,2921,30.0,29.5
1670232491.478745,32.25,0,17.116390243902437,0.0145,3012,30.5,30.0
1670232491.9850783,24.0,0,17.097853658536586,0.0145,2903,30.0,30.0
1670232492.4912958,32.0,0,17.074926829268293,0.0145,2844,31.0,30.0
1670232492.9986868,33.25,0,17.09658536585366,0.0145,2793,30.0,30.0
1670232493.5132887,28.5,0,17.126146341463414,0.0145,2839,31.5,30.0
1670232494.0183022,28.5,0,17.090439024390243,0.0145,2805,30.5,30.0
1670232494.526378,32.25,0,17.086926829268293,0.0145,2758,30.0,32.0
1670232495.0328217,32.5,0,17.102341463414632,0.0145,2755,30.5,32.5
1670232495.5403938,25.0,0,17.111219512195124,0.0145,2745,30.5,32.5
1670232496.045669,30.25,0,17.085365853658537,0.0145,2728,30.5,32.0
1670232496.5519404,32.5,0,17.094536585365855,0.0145,2704,30.0,32.0
1670232497.0598457,31.25,0,17.161560975609756,0.0145,2736,31.0,32.5
1670232497.5654542,25.5,0,17.07970731707317,0.0145,2720,30.0,32.0
1670232498.072469,32.0,0,17.072975609756096,0.0145,2698,30.5,32.5
1670232498.578688,31.25,0,17.09141463414634,0.0145,2691,30.5,33.0
1670232499.0864935,28.75,0,17.127609756097563,0.0145,2706,31.0,32.5
1670232499.5909758,29.75,0,17.07658536585366,0.0145,2695,31.0,32.5
1670232500.099416,42.0,0,17.622146341463417,0.0145,2720,31.5,32.5
1670232500.612968,51.5,0,18.478536585365855,0.0145,2785,32.5,33.5
1670232501.120544,41.75,0,20.957560975609756,0.0145,2816,31.0,30.0
1670232501.6240475,58.5,38,22.896780487804875,0.0145,2848,31.5,30.0
1670232502.1324553,58.0,10,25.31209756097561,0.0145,2883,31.5,30.0
1670232502.6506965,56.25,0,28.152487804878053,0.0145,2927,33.0,30.0
1670232503.1531734,53.75,18,30.400878048780488,0.0145,2947,33.5,30.0
1670232503.6591527,57.0,44,31.680780487804878,0.0145,2968,32.0,30.5
1670232504.163152,55.75,6,33.37570731707317,0.0145,2994,31.5,30.0
1670232504.6750968,46.75,0,36.76039024390244,0.0145,3018,31.0,30.0
1670232505.1796196,60.5,1,37.85892682926829,0.0145,3033,32.0,30.0
1670232505.6830192,56.75,1,40.17414634146341,0.0145,3043,31.0,30.0
1670232506.1949313,56.75,0,42.636,0.0145,3072,31.5,30.0
1670232506.6977475,52.75,0,45.341268292682926,0.0145,3088,32.0,30.0
1670232507.2049475,60.75,0,48.26360975609756,0.0145,3095,31.0,30.0
1670232507.7114642,57.0,0,50.12614634146342,0.0145,3102,31.0,30.0
1670232508.2355394,58.0,3,52.3049756097561,0.0145,3125,32.5,30.0
1670232508.7383704,55.25,33,54.742439024390244,0.0145,3134,31.5,30.5
1670232509.2488003,61.0,18,57.0950243902439,0.0145,3142,31.0,30.0
1670232509.752245,59.75,0,58.75112195121951,0.0145,3157,31.5,30.5
1670232510.265533,53.5,11,61.0219512195122,0.0145,3168,31.5,30.5
1670232510.7660308,59.0,37,63.497853658536584,0.0145,3171,31.0,30.5
1670232511.2723053,54.25,0,63.845268292682924,0.0145,3174,31.5,30.5
1670232511.7816377,46.5,0,64.68253658536585,0.0145,3191,32.0,30.5
1670232512.288904,51.25,45,66.60819512195121,0.0145,3197,31.5,30.5
1670232512.7946887,55.5,5,67.08409756097561,0.0145,3202,31.5,30.5
1670232513.3015282,54.0,0,68.53902439024391,0.0145,3205,31.5,30.5
1670232513.8169174,51.75,43,70.12439024390244,0.0145,3216,31.5,30.5
1670232514.3258383,53.75,0,73.01492682926829,0.0145,3218,31.0,30.5
1670232514.833109,58.75,13,73.43853658536585,0.0145,3220,32.0,30.5
1670232515.3548536,60.75,18,75.96526829268294,0.0145,3234,32.0,31.0
1670232515.8833094,62.0,37,78.72624390243902,0.0145,3251,32.0,30.5
1670232516.3887787,68.25,7,80.18517073170732,0.0145,3259,32.5,30.5
1670232516.9049537,80.5,0,81.95668292682927,0.0151,3282,33.0,31.0
1670232517.4197931,65.25,0,83.15346341463415,0.01615,3301,32.5,31.0
1670232517.9077249,48.75,0,83.22936585365854,0.016300000000000002,3303,31.5,30.5
1670232518.4127872,62.5,0,83.4560975609756,0.016300000000000002,3305,32.0,31.0
1670232518.93403,49.0,0,83.39921951219512,0.01635,3305,32.0,31.0
1670232519.4269342,36.0,0,83.35453658536586,0.01635,3302,32.0,30.5
1670232519.933362,28.75,0,83.30575609756097,0.01635,3289,31.0,30.5
1670232520.4402778,34.75,0,83.34029268292683,0.01635,3276,31.0,30.5
1670232520.9474285,33.25,0,83.35960975609757,0.01635,3270,32.0,31.0
1670232521.4659028,46.75,0,84.21346341463415,0.01685,3280,32.0,31.0
1670232521.9630454,59.75,0,83.62331707317074,0.01685,3283,33.5,30.5
1670232522.478754,55.25,0,85.05980487804878,0.01685,3283,31.5,31.0
1670232522.985739,39.0,0,86.23473170731707,0.01685,3293,32.0,30.5
1670232523.4984503,56.75,0,86.48,0.01685,3304,33.0,31.0
1670232524.0154378,63.5,55,88.55668292682927,0.0169,3307,32.0,31.0
1670232524.5447454,54.0,99,89.65482926829267,0.01705,3345,34.0,32.0
1670232525.021453,47.25,0,89.6659512195122,0.01705,3345,31.5,31.5
1670232525.535373,38.25,0,89.68175609756098,0.01705,3338,31.5,31.0
1670232526.0430758,36.25,0,89.66868292682926,0.01705,3327,31.0,30.5
1670232526.5533223,39.5,0,89.68087804878049,0.01705,3332,32.5,30.5
1670232527.0658565,53.75,0,90.12956097560976,0.01705,3334,32.0,30.5
1670232527.5658438,65.25,0,89.94331707317073,0.01705,3336,32.0,31.0
1670232528.0708916,53.75,0,90.12448780487804,0.0172,3336,32.0,31.0
1670232528.5807335,32.0,0,89.87629268292683,0.0172,3334,32.0,31.0
1670232529.0861192,27.25,0,89.83834146341464,0.0172,3324,31.5,30.5
1670232529.5947213,32.75,0,89.81834146341463,0.0172,3313,31.0,30.5
1670232530.100364,34.75,0,89.84556097560976,0.0172,3305,31.0,30.5
1670232530.6093495,27.5,0,89.87697560975609,0.0172,3301,31.5,30.5
1670232531.1148846,30.0,0,89.84936585365854,0.0172,3291,31.0,31.0
1670232531.621877,33.0,0,89.83785365853659,0.0172,3283,31.5,30.5
1670232532.128757,31.5,0,89.85170731707316,0.0172,3280,31.5,33.5
1670232532.635929,24.25,0,89.86458536585366,0.0172,3271,31.5,33.0
1670232533.14177,33.0,0,89.82780487804878,0.0172,3261,31.0,33.0
1670232533.650789,32.75,0,89.83385365853658,0.0172,3253,31.5,33.0
