TIMESTAMP,DELAY,ACCURACY,CURRENT,REWARD,ACTION_NUMBER,ACTION_NAME,TASKS,TASKS_DISPATCHED,INPUT_QUEUE
1670281379.0419185,3.326791286468506,0.5800000000000001,3206.0,23.336704192249112,4,"(('efficientnet-b4', 'gpu'), ('nvidia/segformer-b1-finetuned-ade-512-512', 'gpu'))",[0. 1.],2.0,1
1670281419.5826666,16.235318303108215,0.16999999999999998,3207.0,0.049878671633928964,31,"(('efficientnet-b0', 'gpu'), ('nvidia/segformer-b0-finetuned-ade-512-512', 'cpu'))",[0. 1.],2.0,2
1670281424.4772742,0.4447445869445801,0.825,3207.0,55.64961558470153,4,"(('efficientnet-b4', 'gpu'), ('nvidia/segformer-b1-finetuned-ade-512-512', 'gpu'))",[0. 1.],2.0,0
1670281477.3990254,15.10154390335083,0.53,3208.0,0.08477134849715577,16,"(('efficientnet-b4', 'gpu'), ('nvidia/segformer-b0-finetuned-ade-512-512', 'cpu'))",[0. 1.],2.0,2
1670281525.6219645,23.241464614868164,0.58,3209.0,0.0014414607421442164,8,"(('efficientnet-b0', 'edge'), ('nvidia/segformer-b1-finetuned-ade-512-512', 'cpu'))",[0. 1.],2.0,3
1670281530.9195042,1.2068074941635132,0.375,3209.0,47.26708927571725,28,"(('efficientnet-b4', 'gpu'), ('nvidia/segformer-b0-finetuned-ade-512-512', 'edge'))",[0. 1.],2.0,1
1670281543.7804136,1.4127343893051147,0.565,3209.0,44.240949123250616,7,"(('efficientnet-b0', 'gpu'), ('nvidia/segformer-b0-finetuned-ade-512-512', 'edge'))",[0. 1.],2.0,0
1670281571.02312,1.1158690452575684,0.42500000000000004,3209.0,48.276776224456086,10,"(('efficientnet-b4', 'gpu'), ('nvidia/segformer-b1-finetuned-ade-512-512', 'edge'))",[0. 1.],2.0,0
1670281601.1009026,1.1112946271896362,0.555,3210.0,48.00498557784394,19,"(('efficientnet-b0', 'gpu'), ('nvidia/segformer-b1-finetuned-ade-512-512', 'gpu'))",[0. 1.],2.0,0
1670281650.8561518,10.845408201217651,0.315,3211.0,0.7224161924174827,8,"(('efficientnet-b0', 'edge'), ('nvidia/segformer-b1-finetuned-ade-512-512', 'cpu'))",[0.5 0.5],2.0,1
1670281687.0763886,14.225195527076721,0.36000000000000004,3211.0,0.13350276865106847,6,"(('efficientnet-b0', 'cpu'), ('nvidia/segformer-b0-finetuned-ade-512-512', 'gpu'))",[1. 0.],2.0,2
1670281695.5632179,1.9994169473648071,0.97,3212.0,36.22176164454982,34,"(('efficientnet-b4', 'gpu'), ('nvidia/segformer-b1-finetuned-ade-512-512', 'cpu'))",[1. 0.],2.0,0
1670281720.6890275,0.6364167928695679,0.425,3212.0,54.2459525425831,23,"(('efficientnet-b4', 'edge'), ('nvidia/segformer-b0-finetuned-ade-512-512', 'edge'))",[1. 0.],4.0,0
1670281752.5226173,0.2312791347503662,0.44000000000000006,3212.0,59.17771626662641,17,"(('efficientnet-b4', 'edge'), ('nvidia/segformer-b0-finetuned-ade-512-512', 'gpu'))",[1. 0.],2.0,0
1670281853.3013613,37.00095307826996,0.39,3214.0,1.5095519506523518e-06,33,"(('efficientnet-b4', 'cpu'), ('nvidia/segformer-b0-finetuned-ade-512-512', 'edge'))",[1. 0.],2.0,5
1670281881.392676,13.175696969032288,0.345,3215.0,0.22559768041198808,12,"(('efficientnet-b0', 'cpu'), ('nvidia/segformer-b0-finetuned-ade-512-512', 'edge'))",[1. 0.],2.0,4
1670281885.1468945,0.34467387199401855,0.435,3215.0,57.80071447651277,35,"(('efficientnet-b4', 'edge'), ('nvidia/segformer-b1-finetuned-ade-512-512', 'gpu'))",[1. 0.],2.0,3
1670281891.8465154,1.7143679857254028,0.33,3215.0,41.10202764222187,1,"(('efficientnet-b0', 'gpu'), ('nvidia/segformer-b0-finetuned-ade-512-512', 'gpu'))",[1. 0.],2.0,1
1670281904.5259595,0.11864149570465088,0.11,3215.0,61.304122800459425,1,"(('efficientnet-b0', 'gpu'), ('nvidia/segformer-b0-finetuned-ade-512-512', 'gpu'))",[1. 0.],2.0,0
1670282006.2670434,37.98304557800293,0.7549999999999999,3217.0,8.902480943279104e-07,33,"(('efficientnet-b4', 'cpu'), ('nvidia/segformer-b0-finetuned-ade-512-512', 'edge'))",[1. 0.],2.0,5
1670282010.6862478,0.523637056350708,0.615,3217.0,55.15087242241595,5,"(('efficientnet-b4', 'edge'), ('nvidia/segformer-b1-finetuned-ade-512-512', 'edge'))",[1. 0.],4.0,3
1670282017.7980955,0.22332870960235596,0.485,3217.0,59.1440276147391,17,"(('efficientnet-b4', 'edge'), ('nvidia/segformer-b0-finetuned-ade-512-512', 'gpu'))",[1. 0.],2.0,1
1670282024.8979409,1.5572293996810913,0.34500000000000003,3218.0,42.96690227546966,16,"(('efficientnet-b4', 'gpu'), ('nvidia/segformer-b0-finetuned-ade-512-512', 'cpu'))",[1. 0.],2.0,0
1670282055.9741516,0.2680097818374634,0.49,3218.0,58.58676137177162,11,"(('efficientnet-b4', 'edge'), ('nvidia/segformer-b0-finetuned-ade-512-512', 'cpu'))",[1. 0.],2.0,0
1670282081.7914593,0.28975141048431396,0.675,3218.0,57.872396564358894,34,"(('efficientnet-b4', 'gpu'), ('nvidia/segformer-b1-finetuned-ade-512-512', 'cpu'))",[1. 0.],2.0,0
1670282113.750987,0.31496477127075195,0.42000000000000004,3218.0,58.18641588379654,28,"(('efficientnet-b4', 'gpu'), ('nvidia/segformer-b0-finetuned-ade-512-512', 'edge'))",[1. 0.],2.0,0
1670282145.8986712,0.7195929288864136,0.625,3219.0,52.6834856495767,25,"(('efficientnet-b0', 'gpu'), ('nvidia/segformer-b1-finetuned-ade-512-512', 'edge'))",[1. 0.],2.0,0
1670282174.1770256,1.553188443183899,0.54,3219.0,42.53484623657037,34,"(('efficientnet-b4', 'gpu'), ('nvidia/segformer-b1-finetuned-ade-512-512', 'cpu'))",[1. 0.],2.0,0
1670282229.0579474,13.864268779754639,0.485,3220.0,0.1576344436005744,24,"(('efficientnet-b0', 'cpu'), ('nvidia/segformer-b1-finetuned-ade-512-512', 'gpu'))",[1. 0.],2.0,2
1670282233.2685754,0.5356894731521606,0.585,3220.0,55.0630991088433,20,"(('efficientnet-b0', 'edge'), ('nvidia/segformer-b1-finetuned-ade-512-512', 'edge'))",[1. 0.],4.0,0
1670282265.5033863,0.2895348072052002,0.6950000000000001,3220.0,57.817786785000195,11,"(('efficientnet-b4', 'edge'), ('nvidia/segformer-b0-finetuned-ade-512-512', 'cpu'))",[1. 0.],2.0,0
1670282321.04596,14.611949563026428,0.38,3221.0,0.10964467822486039,0,"(('efficientnet-b0', 'cpu'), ('nvidia/segformer-b0-finetuned-ade-512-512', 'cpu'))",[1. 0.],2.0,2
1670282326.6568491,1.7812854051589966,0.5700000000000001,3221.0,39.6935250801938,4,"(('efficientnet-b4', 'gpu'), ('nvidia/segformer-b1-finetuned-ade-512-512', 'gpu'))",[1. 0.],2.0,0
1670282355.1272318,1.6986786127090454,0.335,3222.0,41.250439253430514,1,"(('efficientnet-b0', 'gpu'), ('nvidia/segformer-b0-finetuned-ade-512-512', 'gpu'))",[1. 0.],2.0,0
1670282385.3134356,1.4811712503433228,0.7150000000000001,3222.0,42.97507310372492,5,"(('efficientnet-b4', 'edge'), ('nvidia/segformer-b1-finetuned-ade-512-512', 'edge'))",[0. 1.],4.0,0
1670282417.9783952,1.6772849559783936,0.5900000000000001,3222.0,40.892163089242786,9,"(('efficientnet-b4', 'cpu'), ('nvidia/segformer-b1-finetuned-ade-512-512', 'gpu'))",[0. 1.],2.0,0
1670282444.7399728,1.2775077819824219,0.43000000000000005,3222.0,46.19396435529313,30,"(('efficientnet-b0', 'cpu'), ('nvidia/segformer-b1-finetuned-ade-512-512', 'edge'))",[0. 1.],2.0,0
1670282505.1096146,16.005038499832153,0.56,3223.0,0.05367314684839349,26,"(('efficientnet-b0', 'edge'), ('nvidia/segformer-b0-finetuned-ade-512-512', 'cpu'))",[0. 1.],2.0,2
1670282540.4465625,16.522350072860718,0.42000000000000004,3224.0,0.04202226860909704,11,"(('efficientnet-b4', 'edge'), ('nvidia/segformer-b0-finetuned-ade-512-512', 'cpu'))",[0. 1.],2.0,2
1670282574.9300747,16.239659428596497,0.615,3225.0,0.04745665289081015,11,"(('efficientnet-b4', 'edge'), ('nvidia/segformer-b0-finetuned-ade-512-512', 'cpu'))",[0. 1.],2.0,2
1670282610.3219035,16.678349256515503,0.56,3226.0,0.03831683416958214,26,"(('efficientnet-b0', 'edge'), ('nvidia/segformer-b0-finetuned-ade-512-512', 'cpu'))",[0. 1.],2.0,3
1670282618.1758447,0.4860224723815918,0.6599999999999999,3226.0,55.46583264679113,24,"(('efficientnet-b0', 'cpu'), ('nvidia/segformer-b1-finetuned-ade-512-512', 'gpu'))",[0. 1.],2.0,1
1670282626.624708,1.5209661722183228,0.655,3226.0,42.61781949909543,17,"(('efficientnet-b4', 'edge'), ('nvidia/segformer-b0-finetuned-ade-512-512', 'gpu'))",[0. 1.],2.0,0
1670282703.6825113,24.986767888069153,0.425,3228.0,0.0006096985263834927,13,"(('efficientnet-b0', 'gpu'), ('nvidia/segformer-b1-finetuned-ade-512-512', 'cpu'))",[0. 1.],2.0,3
1670282709.4300263,1.1290875673294067,0.42500000000000004,3228.0,48.02927469615894,30,"(('efficientnet-b0', 'cpu'), ('nvidia/segformer-b1-finetuned-ade-512-512', 'edge'))",[0. 1.],2.0,1
1670282747.8899922,17.04556906223297,0.365,3229.0,0.03250246252276622,0,"(('efficientnet-b0', 'cpu'), ('nvidia/segformer-b0-finetuned-ade-512-512', 'cpu'))",[0. 1.],2.0,2
1670282801.2921517,25.608236074447632,0.445,3230.0,0.0004458062031991802,18,"(('efficientnet-b0', 'cpu'), ('nvidia/segformer-b1-finetuned-ade-512-512', 'cpu'))",[0. 1.],2.0,3
1670282810.6139486,1.7689012289047241,0.47500000000000003,3230.0,40.032178243629616,19,"(('efficientnet-b0', 'gpu'), ('nvidia/segformer-b1-finetuned-ade-512-512', 'gpu'))",[0. 1.],2.0,2
1670282816.722442,1.4782624244689941,0.21500000000000002,3230.0,44.20601689427587,32,"(('efficientnet-b0', 'edge'), ('nvidia/segformer-b0-finetuned-ade-512-512', 'gpu'))",[0. 1.],2.0,1
1670282836.5106966,1.2797654867172241,0.27999999999999997,3231.0,46.49996944702513,7,"(('efficientnet-b0', 'gpu'), ('nvidia/segformer-b0-finetuned-ade-512-512', 'edge'))",[0. 1.],2.0,0
1670282869.659321,0.3607994318008423,0.41,3231.0,57.59702660753655,32,"(('efficientnet-b0', 'edge'), ('nvidia/segformer-b0-finetuned-ade-512-512', 'gpu'))",[0. 1.],2.0,0
1670283268.5475707,186.6406307220459,0.69,3235.0,4.681553379119541e-39,15,"(('efficientnet-b4', 'cpu'), ('nvidia/segformer-b1-finetuned-ade-512-512', 'edge'))",[0. 1.],2.0,15
