TIME,CPU_LOAD,GPU_LOAD,MEM,SWAP,CURR,TEMP_CPU,TEMP_GPU
1670280119.6539989,81.25,0,17.73970731707317,0.0137,3183,36.5,37.5
1670280120.154111,68.5,0,17.514829268292683,0.0137,3183,35.5,35.5
1670280120.6612778,58.5,0,17.533365853658538,0.0137,3183,36.0,35.5
1670280121.1659553,60.25,0,17.562634146341463,0.0137,3183,36.5,37.5
1670280121.6734543,53.75,0,17.53239024390244,0.0137,3183,36.0,37.5
1670280122.1859777,58.75,0,17.521756097560974,0.0137,3183,36.0,37.5
1670280122.6826518,60.75,0,17.521658536585367,0.0137,3183,36.0,37.0
1670280123.205017,57.75,0,17.567804878048783,0.0137,3183,36.0,37.5
1670280123.71031,55.25,0,17.53648780487805,0.0137,3183,35.5,37.0
1670280124.2101266,59.25,0,17.522048780487808,0.0137,3183,35.5,37.5
1670280124.7129908,59.75,0,17.54312195121951,0.0137,3183,36.0,37.5
1670280125.2378297,56.0,0,17.57648780487805,0.0137,3183,36.5,37.5
1670280125.7351935,58.75,0,17.521951219512193,0.0137,3183,36.0,37.5
1670280126.2501276,59.0,0,17.52839024390244,0.0137,3183,35.5,37.0
1670280126.7494934,61.25,0,17.555219512195123,0.0137,3183,36.5,37.5
1670280127.2733793,54.25,0,17.506243902439024,0.0137,3183,36.0,37.0
1670280127.7748663,59.25,0,17.527024390243902,0.0137,3183,36.0,37.0
1670280128.2944057,60.0,0,17.526536585365854,0.0137,3183,36.5,37.5
1670280128.8051555,57.0,0,17.564780487804878,0.0137,3183,36.5,37.5
1670280129.31484,62.25,0,17.826634146341462,0.0137,3183,37.0,37.5
1670280129.832806,81.5,0,19.449560975609756,0.0137,3183,38.0,37.5
1670280130.331455,82.0,0,21.593658536585366,0.0137,3183,37.0,38.0
1670280130.840426,74.0,1,20.925658536585363,0.0137,3183,36.5,35.5
1670280131.3602448,72.75,40,21.958829268292682,0.0137,3183,37.0,36.0
1670280131.8495822,72.25,0,24.41960975609756,0.0137,3183,36.5,35.5
1670280132.3706083,74.5,0,25.570634146341465,0.0137,3183,37.0,35.5
1670280132.9008684,73.75,43,26.700487804878048,0.0137,3183,36.5,36.0
1670280133.401551,75.0,47,28.418634146341464,0.0137,3183,37.0,35.5
1670280133.9177647,77.5,43,30.49707317073171,0.0137,3183,37.5,36.0
1670280134.4069777,74.75,29,32.076195121951216,0.0137,3183,36.5,36.0
1670280134.9494514,73.75,0,33.45678048780488,0.0137,3183,37.5,36.0
1670280135.4620152,84.0,34,35.378926829268295,0.0137,3183,37.0,36.0
1670280135.9737957,75.75,8,37.49287804878049,0.0137,3183,37.0,36.0
1670280136.5100963,72.75,46,39.43248780487805,0.0137,3183,37.0,35.5
1670280136.998105,76.75,0,40.97258536585366,0.0137,3183,37.5,36.0
1670280137.5051463,78.25,0,42.79365853658537,0.0137,3183,37.0,35.5
1670280138.034555,76.5,0,44.44380487804878,0.0137,3183,37.0,36.0
1670280138.509393,72.5,2,46.54829268292683,0.0137,3183,36.5,35.5
1670280139.0206373,81.75,4,48.5300487804878,0.0137,3184,36.5,36.0
1670280139.5562034,81.0,44,51.05863414634146,0.0137,3184,37.0,36.0
1670280140.060227,77.0,0,52.72009756097561,0.0137,3184,37.5,36.0
1670280140.565106,75.25,46,54.507024390243906,0.0137,3184,37.5,36.0
1670280141.0613348,75.0,0,57.15073170731707,0.0137,3184,37.0,36.0
1670280141.58365,78.25,24,59.01356097560976,0.0137,3184,38.0,36.0
1670280142.1009672,74.75,48,60.991512195121956,0.0137,3184,37.5,35.5
1670280142.6192963,74.25,0,63.716292682926834,0.0137,3184,37.0,36.0
1670280143.142604,83.0,24,64.49512195121952,0.0137,3184,37.5,36.0
1670280143.649397,73.75,0,65.44468292682927,0.0137,3184,37.0,36.0
1670280144.1684325,74.25,0,65.87219512195122,0.0137,3184,37.0,36.0
1670280144.681719,68.5,9,66.32390243902438,0.0137,3184,37.0,36.0
1670280145.1972907,73.25,46,67.5070243902439,0.0137,3184,37.0,36.0
1670280145.7223325,72.75,28,68.51951219512196,0.0137,3184,37.0,36.0
1670280146.2400055,71.75,0,69.67746341463415,0.0137,3184,37.0,36.0
1670280146.7450237,82.5,25,70.62039024390245,0.0137,3184,37.5,36.0
1670280147.2491271,76.25,37,71.78839024390243,0.0137,3184,37.5,36.5
1670280147.7830815,65.25,0,72.26731707317073,0.0137,3184,37.0,36.0
1670280148.2905576,64.0,0,72.91092682926829,0.0137,3184,36.5,36.0
1670280148.7950525,65.5,0,73.33639024390244,0.0137,3184,36.5,36.0
1670280149.2953904,67.25,0,74.16819512195121,0.0137,3184,37.5,36.0
1670280149.819129,78.0,37,75.81082926829268,0.0137,3184,37.5,36.5
1670280150.3534198,74.75,0,76.10721951219513,0.0137,3184,37.5,36.0
1670280150.8606634,76.0,9,77.10517073170732,0.0137,3184,37.5,36.0
1670280151.382018,74.25,0,78.07473170731707,0.0137,3184,37.5,36.0
1670280151.9109297,67.0,0,78.94985365853658,0.0137,3184,37.5,36.0
1670280152.4228761,72.5,1,79.57443902439024,0.0137,3184,37.5,36.0
1670280152.9092464,81.5,99,80.68585365853659,0.014650000000000002,3184,37.5,36.5
1670280153.4411535,74.0,1,80.92965853658536,0.01495,3184,38.0,36.5
1670280153.9630563,70.0,1,81.78282926829267,0.01505,3184,37.5,37.0
1670280154.4475367,81.0,2,82.3160975609756,0.01585,3184,37.5,36.5
1670280154.9556491,76.5,1,83.49443902439025,0.01585,3184,37.5,37.0
1670280155.4818485,74.0,1,84.33219512195122,0.016,3184,37.5,36.5
1670280156.1073456,74.75,0,85.31824390243902,0.0162,3184,37.0,36.5
1670280156.4745855,66.25,0,85.39443902439025,0.0162,3184,37.0,36.5
1670280156.9945707,62.0,0,85.42741463414633,0.0162,3184,37.0,36.5
1670280157.525234,58.5,0,85.44878048780488,0.0162,3184,37.5,36.0
1670280158.031935,73.25,0,86.03824390243902,0.01625,3184,38.0,36.0
1670280158.5280523,76.0,0,86.32126829268293,0.01625,3184,37.5,36.5
1670280159.0349658,71.75,0,86.40673170731708,0.01625,3184,37.5,36.5
1670280159.5408566,78.5,0,86.42439024390244,0.01625,3184,37.0,37.0
1670280160.0497384,68.25,0,86.44224390243902,0.01625,3184,37.0,36.0
1670280160.568424,74.0,0,86.29951219512195,0.016300000000000002,3184,37.5,36.5
1670280161.0730007,61.25,0,86.32321951219512,0.016300000000000002,3184,37.0,36.5
1670280161.575151,56.0,0,86.28370731707317,0.016300000000000002,3184,36.5,38.0
1670280162.0828013,60.0,0,86.28263414634146,0.016300000000000002,3184,36.5,38.0
1670280162.5953329,78.0,0,86.48263414634147,0.016300000000000002,3184,38.5,38.5
1670280163.111674,80.0,0,86.492,0.016300000000000002,3184,38.0,36.5
1670280163.602883,62.0,0,86.28965853658536,0.016300000000000002,3184,36.5,36.0
1670280164.1111696,60.5,0,86.28926829268293,0.016300000000000002,3184,36.5,36.0
1670280164.637374,59.75,0,86.32351219512195,0.016300000000000002,3184,37.5,38.5
1670280165.1314094,55.75,0,86.25512195121952,0.016300000000000002,3184,37.5,38.0
1670280165.6375372,61.25,0,86.26614634146341,0.016300000000000002,3184,37.5,38.0
1670280166.1411457,67.0,0,86.27678048780488,0.016300000000000002,3184,37.0,38.0
1670280166.650023,55.25,0,86.32409756097562,0.016300000000000002,3184,37.5,38.0
1670280167.1594946,57.25,0,86.27112195121951,0.016300000000000002,3184,37.0,38.0
