TIME,IP_TOT_RECV_PKTS,IP_FWD,IP_UNK,IP_IN_PKTS_DISC,IP_IN_PKTS_DEL,IP_REQ_SENT,IP_OUT_PKTS_DROP,TCP_ACT_CONN,TCP_PASS_CONN,TCP_FAIL_CONN_ATTMP,TCP_CONN_RES_RECV,TCP_CONN_ESTAB,TCP_SEGM_RECV,TCP_SEGM_SENT,TCP_SEGM_RETANS,TCP_BAD_SEGM_RECV,TCP_REST_SENT,WLAN0_RX_BYTES,WLAN0_RX_PKTS,WLAN0_RX_ERR,WLAN0_RX_DROP,WLAN0_RX_OVERRUN,WLAN0_RX_MCAST,WLAN0_TX_BYTES,WLAN0_TX_PKTS,WLAN0_TX_ERR,WLAN0_TX_DROP,WLAN0_TX_OVERRUN,WLAN0_TX_MCAST
1670280119.23867,131192,0,0,130007,130390,20,1,114764,213514,3838,0,3,16317024,118337,0,2,0,0,238916671,212917,0,0,0,0,,,,,
1670280119.3391862,131193,0,0,130008,130391,20,1,114765,213515,3838,0,3,16317024,118337,0,2,0,0,238916671,212917,0,0,0,0,,,,,
1670280119.4343672,131193,0,0,130008,130391,20,1,114765,213515,3838,0,3,16317024,118337,0,2,0,0,238916671,212917,0,0,0,0,,,,,
1670280119.529877,131193,0,0,130008,130391,20,1,114765,213515,3838,0,3,16317024,118337,0,2,0,0,238916671,212917,0,0,0,0,,,,,
1670280119.6303828,131193,0,0,130008,130391,20,1,114765,213515,3838,0,3,16317024,118337,0,2,0,0,238916671,212917,0,0,0,0,,,,,
1670280119.7361739,131193,0,0,130008,130391,20,1,114765,213515,3838,0,3,16317024,118337,0,2,0,0,238916671,212917,0,0,0,0,,,,,
1670280119.8347785,131193,0,0,130008,130391,20,1,114765,213515,3838,0,3,16317024,118337,0,2,0,0,238916671,212917,0,0,0,0,,,,,
1670280119.9322445,131193,0,0,130008,130391,20,1,114765,213515,3838,0,3,16317024,118337,0,2,0,0,238916671,212917,0,0,0,0,,,,,
1670280120.0257702,131193,0,0,130008,130391,20,1,114765,213515,3838,0,3,16317024,118337,0,2,0,0,238916671,212917,0,0,0,0,,,,,
1670280120.1193824,131193,0,0,130008,130391,20,1,114765,213515,3838,0,3,16317024,118337,0,2,0,0,238916671,212917,0,0,0,0,,,,,
1670280120.2130299,131193,0,0,130008,130391,20,1,114765,213515,3838,0,3,16317024,118337,0,2,0,0,238916671,212917,0,0,0,0,,,,,
1670280120.3098495,131193,0,0,130008,130391,20,1,114765,213515,3838,0,3,16317024,118337,0,2,0,0,238916671,212917,0,0,0,0,,,,,
1670280120.404939,131193,0,0,130008,130391,20,1,114765,213515,3838,0,3,16317024,118337,0,2,0,0,238916671,212917,0,0,0,0,,,,,
1670280120.4988623,131193,0,0,130008,130391,20,1,114765,213515,3838,0,3,16317024,118337,0,2,0,0,238916671,212917,0,0,0,0,,,,,
1670280120.592577,131193,0,0,130008,130391,20,1,114765,213515,3838,0,3,16317024,118337,0,2,0,0,238916671,212917,0,0,0,0,,,,,
1670280120.6867304,131193,0,0,130008,130391,20,1,114765,213515,3838,0,3,16317024,118337,0,2,0,0,238916671,212917,0,0,0,0,,,,,
1670280120.7803483,131193,0,0,130008,130391,20,1,114765,213515,3838,0,3,16317024,118337,0,2,0,0,238916671,212917,0,0,0,0,,,,,
1670280120.8737397,131193,0,0,130008,130391,20,1,114765,213515,3838,0,3,16317024,118337,0,2,0,0,238916671,212917,0,0,0,0,,,,,
1670280120.9683986,131193,0,0,130008,130391,20,1,114765,213515,3838,0,3,16317024,118337,0,2,0,0,238916671,212917,0,0,0,0,,,,,
1670280121.0657554,131193,0,0,130008,130391,20,1,114765,213515,3838,0,3,16317024,118337,0,2,0,0,238916671,212917,0,0,0,0,,,,,
1670280121.1606715,131193,0,0,130008,130391,20,1,114765,213515,3838,0,3,16317024,118337,0,2,0,0,238916671,212917,0,0,0,0,,,,,
1670280121.2539673,131193,0,0,130008,130391,20,1,114765,213515,3838,0,3,16317024,118337,0,2,0,0,238916671,212917,0,0,0,0,,,,,
1670280121.3473866,131193,0,0,130008,130391,20,1,114765,213515,3838,0,3,16317024,118337,0,2,0,0,238916671,212917,0,0,0,0,,,,,
1670280121.4413488,131193,0,0,130008,130391,20,1,114765,213515,3838,0,3,16317024,118337,0,2,0,0,238916671,212917,0,0,0,0,,,,,
1670280121.534936,131193,0,0,130008,130391,20,1,114765,213515,3838,0,3,16317024,118337,0,2,0,0,238916671,212917,0,0,0,0,,,,,
1670280121.628754,131193,0,0,130008,130391,20,1,114765,213515,3838,0,3,16317024,118337,0,2,0,0,238916671,212917,0,0,0,0,,,,,
1670280121.7259429,131193,0,0,130008,130391,20,1,114765,213515,3838,0,3,16317024,118337,0,2,0,0,238916671,212917,0,0,0,0,,,,,
1670280121.82172,131193,0,0,130008,130391,20,1,114765,213515,3838,0,3,16317024,118337,0,2,0,0,238916671,212917,0,0,0,0,,,,,
1670280121.9155025,131193,0,0,130008,130391,20,1,114765,213515,3838,0,3,16317024,118337,0,2,0,0,238916671,212917,0,0,0,0,,,,,
1670280122.0091999,131193,0,0,130008,130391,20,1,114765,213515,3838,0,3,16317024,118337,0,2,0,0,238916671,212917,0,0,0,0,,,,,
1670280122.1032565,131193,0,0,130008,130391,20,1,114765,213515,3838,0,3,16317024,118337,0,2,0,0,238916671,212917,0,0,0,0,,,,,
1670280122.1972861,131193,0,0,130008,130391,20,1,114765,213515,3838,0,3,16317024,118337,0,2,0,0,238916671,212917,0,0,0,0,,,,,
1670280122.290942,131193,0,0,130008,130391,20,1,114765,213515,3838,0,3,16317024,118337,0,2,0,0,238916671,212917,0,0,0,0,,,,,
1670280122.3860645,131193,0,0,130008,130391,20,1,114765,213515,3838,0,3,16317024,118337,0,2,0,0,238916671,212917,0,0,0,0,,,,,
