TIMESTAMP,DELAY,ACCURACY,CURRENT,REWARD,ACTION_NUMBER,ACTION_NAME,TASKS,TASKS_DISPATCHED,INPUT_QUEUE
1670291795.5506136,17.106485724449158,0.375,3354.0,0.03081911867560545,21,"(('efficientnet-b4', 'cpu'), ('nvidia/segformer-b0-finetuned-ade-512-512', 'cpu'))",[1. 0.],1.0,2
1670291803.1545265,0.38868415355682373,0.36,3354.0,56.8545378934872,2,"(('efficientnet-b0', 'edge'), ('nvidia/segformer-b0-finetuned-ade-512-512', 'edge'))",[1. 0.],4.0,1
1670291815.292677,0.22173047065734863,0.385,3354.0,58.8288747473944,14,"(('efficientnet-b0', 'edge'), ('nvidia/segformer-b1-finetuned-ade-512-512', 'gpu'))",[1. 0.],2.0,0
1670291870.4011815,13.568584203720093,0.44999999999999996,3354.0,0.1791281273689928,28,"(('efficientnet-b4', 'gpu'), ('nvidia/segformer-b0-finetuned-ade-512-512', 'edge'))",[1. 0.],2.0,1
1670291898.9568374,12.48926067352295,0.29500000000000004,3355.0,0.31161270681849434,30,"(('efficientnet-b0', 'cpu'), ('nvidia/segformer-b1-finetuned-ade-512-512', 'edge'))",[1. 0.],2.0,1
1670291918.611918,6.9379353523254395,0.525,3355.0,4.6735840502420345,26,"(('efficientnet-b0', 'edge'), ('nvidia/segformer-b0-finetuned-ade-512-512', 'cpu'))",[0.5 0.5],2.0,1
1670291939.4514573,2.125366687774658,0.27,3355.0,35.8105485490369,2,"(('efficientnet-b0', 'edge'), ('nvidia/segformer-b0-finetuned-ade-512-512', 'edge'))",[0. 1.],4.0,0
1670291989.847885,12.94575321674347,0.42999999999999994,3356.0,0.24481693546233393,26,"(('efficientnet-b0', 'edge'), ('nvidia/segformer-b0-finetuned-ade-512-512', 'cpu'))",[0. 1.],2.0,1
1670292020.587405,12.899049758911133,0.04,3356.0,0.26052659898056174,0,"(('efficientnet-b0', 'cpu'), ('nvidia/segformer-b0-finetuned-ade-512-512', 'cpu'))",[0. 1.],2.0,1
1670292029.2195504,2.017346143722534,0.455,3356.0,36.62681898407338,23,"(('efficientnet-b4', 'edge'), ('nvidia/segformer-b0-finetuned-ade-512-512', 'edge'))",[0. 1.],4.0,0
1670292092.4551032,18.769995093345642,0.485,3357.0,0.013263745387870273,27,"(('efficientnet-b4', 'cpu'), ('nvidia/segformer-b0-finetuned-ade-512-512', 'gpu'))",[0.5 0.5],2.0,2
1670292121.510131,13.81427526473999,0.405,3358.0,0.15905677531603024,18,"(('efficientnet-b0', 'cpu'), ('nvidia/segformer-b1-finetuned-ade-512-512', 'cpu'))",[1. 0.],2.0,2
1670292148.0609293,12.379380464553833,0.55,3358.0,0.3207262748554668,30,"(('efficientnet-b0', 'cpu'), ('nvidia/segformer-b1-finetuned-ade-512-512', 'edge'))",[1. 0.],2.0,2
1670292155.8990295,0.3255312442779541,0.8,3358.0,56.53243693656728,29,"(('efficientnet-b4', 'edge'), ('nvidia/segformer-b1-finetuned-ade-512-512', 'cpu'))",[1. 0.],2.0,0
1670292180.7908757,0.38930201530456543,0.275,3358.0,57.0383063426774,20,"(('efficientnet-b0', 'edge'), ('nvidia/segformer-b1-finetuned-ade-512-512', 'edge'))",[1. 0.],4.0,0
1670292207.0078256,0.8234308958053589,0.41000000000000003,3359.0,51.31659199119264,28,"(('efficientnet-b4', 'gpu'), ('nvidia/segformer-b0-finetuned-ade-512-512', 'edge'))",[0.5 0.5],2.0,0
1670292237.6075108,1.0515053272247314,0.155,3359.0,49.10356208736098,7,"(('efficientnet-b0', 'gpu'), ('nvidia/segformer-b0-finetuned-ade-512-512', 'edge'))",[0. 1.],2.0,0
1670292304.7777426,19.819591879844666,0.695,3360.0,0.007681156346979516,34,"(('efficientnet-b4', 'gpu'), ('nvidia/segformer-b1-finetuned-ade-512-512', 'cpu'))",[0. 1.],2.0,2
1670292347.4447062,20.574140191078186,0.905,3360.0,0.0051578569880572234,29,"(('efficientnet-b4', 'edge'), ('nvidia/segformer-b1-finetuned-ade-512-512', 'cpu'))",[0. 1.],2.0,3
1670292379.250794,15.111254334449768,0.49,3361.0,0.08247676918127264,16,"(('efficientnet-b4', 'gpu'), ('nvidia/segformer-b0-finetuned-ade-512-512', 'cpu'))",[0. 1.],2.0,3
1670292386.4732952,1.24444580078125,0.5800000000000001,3361.0,45.631679925897686,2,"(('efficientnet-b0', 'edge'), ('nvidia/segformer-b0-finetuned-ade-512-512', 'edge'))",[0. 1.],4.0,2
1670292392.7593343,0.1993480920791626,0.245,3361.0,59.40827822876346,32,"(('efficientnet-b0', 'edge'), ('nvidia/segformer-b0-finetuned-ade-512-512', 'gpu'))",[1. 0.],2.0,0
1670292442.8380446,13.088929057121277,0.38,3362.0,0.22884374666444154,12,"(('efficientnet-b0', 'cpu'), ('nvidia/segformer-b0-finetuned-ade-512-512', 'edge'))",[1. 0.],2.0,1
1670292451.7929482,0.39408838748931885,0.5700000000000001,3362.0,56.23796424996589,20,"(('efficientnet-b0', 'edge'), ('nvidia/segformer-b1-finetuned-ade-512-512', 'edge'))",[1. 0.],4.0,0
1670292500.7883787,12.20793890953064,0.535,3362.0,0.3496117775804278,24,"(('efficientnet-b0', 'cpu'), ('nvidia/segformer-b1-finetuned-ade-512-512', 'gpu'))",[1. 0.],2.0,1
1670292521.3547344,7.34980583190918,0.33499999999999996,3363.0,3.902645000063924,16,"(('efficientnet-b4', 'gpu'), ('nvidia/segformer-b0-finetuned-ade-512-512', 'cpu'))",[0.5 0.5],2.0,1
1670292581.8781466,22.21666395664215,0.43499999999999994,3364.0,0.00237641122586804,18,"(('efficientnet-b0', 'cpu'), ('nvidia/segformer-b1-finetuned-ade-512-512', 'cpu'))",[0. 1.],2.0,3
1670292588.0503418,1.1348097324371338,0.72,3364.0,46.633025018736234,10,"(('efficientnet-b4', 'gpu'), ('nvidia/segformer-b1-finetuned-ade-512-512', 'edge'))",[0. 1.],2.0,1
1670292600.8205445,0.41517174243927,0.535,3364.0,56.05601903861541,22,"(('efficientnet-b4', 'gpu'), ('nvidia/segformer-b0-finetuned-ade-512-512', 'gpu'))",[0. 1.],2.0,0
1670292632.790908,2.0140838623046875,0.505,3364.0,36.51639856406986,2,"(('efficientnet-b0', 'edge'), ('nvidia/segformer-b0-finetuned-ade-512-512', 'edge'))",[0. 1.],4.0,0
1670292679.8556068,11.123547673225403,0.605,3364.0,0.5953811338397834,13,"(('efficientnet-b0', 'gpu'), ('nvidia/segformer-b1-finetuned-ade-512-512', 'cpu'))",[0.5 0.5],2.0,1
1670292691.3583665,0.25382936000823975,0.30000000000000004,3364.0,58.60371769656301,11,"(('efficientnet-b4', 'edge'), ('nvidia/segformer-b0-finetuned-ade-512-512', 'cpu'))",[1. 0.],2.0,0
1670292742.8839924,12.24773919582367,0.62,3365.0,0.3396790226653438,30,"(('efficientnet-b0', 'cpu'), ('nvidia/segformer-b1-finetuned-ade-512-512', 'edge'))",[1. 0.],2.0,1
1670292817.5084867,34.951751589775085,0.7150000000000001,3366.0,3.964892817080935e-06,15,"(('efficientnet-b4', 'cpu'), ('nvidia/segformer-b1-finetuned-ade-512-512', 'edge'))",[1. 0.],2.0,4
1670292846.038119,13.380352020263672,0.485,3367.0,0.19564290992419636,6,"(('efficientnet-b0', 'cpu'), ('nvidia/segformer-b0-finetuned-ade-512-512', 'gpu'))",[1. 0.],2.0,4
